,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[39.42487037],[[0.0156913]],"[array([[99.99999987, 30.17580439]]), 58.29330055030418]","[0, 98.63396071226857]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.87506548e+03 2.78915366e+01 2.86491477e+01 6.75617814e-05],68
1,[38.04189753],[[0.39222609]],"[array([[99.29596328, 44.07870683]]), 101.32118264357453]","[0, 98.64985569819304]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.87506533e+03 2.78912331e+01 2.86494668e+01 4.12361407e-05],68
2,[38.29522767],[[0.24186927]],"[array([[47.1455241 , 31.36531316]]), 97.6680109070534]","[0, 96.66587937754683]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.87506748e+03 3.13684057e+01 2.64246497e+01 9.86683336e-03],68
3,[31.9398737],[[10.03885139]],"[array([[50.9773899 , 28.92657815]]), 99.54093412650427]","[0, 98.59328771518837]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.54825129e+03 1.87574778e+01 2.69189055e+01 1.00000000e-03],68
4,[39.97331663],[[0.18610225]],"[array([[75.86061613, 42.326761  ]]), 115.67871666061762]","[0, 109.01191192903082]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.54825191e+03 1.06700224e+01 2.41609431e+01 9.89821009e-03],68
5,[33.76602117],[[6.5042556]],"[array([[1.78952942e-07, 5.47622644e+01]]), 70.87946282410522]","[0, 71.13535174229105]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7784.36194889   35.72683907   27.00373884  347.00181452],68
6,[33.43292607],[[7.13458483]],"[array([[ 0.20100821, 59.38152721]]), 71.08339295007939]","[0, 71.14699935534586]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7784.35386585   35.7267563    27.00406071  347.00763524],68
7,[32.63809541],[[8.66850999]],"[array([[ 2.46221989, 56.97189328]]), 71.05842180403542]","[0, 71.08997218747787]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7784.35176812   35.72705427   27.00353461  347.0007972 ],68
8,[31.7735519],[[10.36732497]],"[array([[ 0.13244588, 58.59712366]]), 70.98284004482885]","[0, 70.97378664282668]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7784.33002636   35.72703333   27.00360076  347.00006321],68
9,[30.19063877],[[13.51430574]],"[array([[30.676435  , 77.84248337]]), 66.98754261498038]","[0, 66.97249983863762]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7237.18313005   38.29484701   26.01828464  349.2150398 ],68
10,[30.67653718],[[12.54555727]],"[array([[30.38766937, 97.40520312]]), 67.44764141621918]","[0, 67.46301815414164]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7116.92336276   38.23064127   27.4500694   328.72537148],68
11,[30.47105034],[[12.95505165]],"[array([[30.420957  , 92.56458891]]), 67.4695934541257]","[0, 67.46494954641926]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7118.14504279   38.23293122   27.45135376  328.73105572],68
12,[30.81180419],[[12.27618166]],"[array([[30.84084568, 12.55912378]]), 67.70089233057371]","[0, 67.71330730758172]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6983.26352145   38.05809484   28.31194778  302.15473366],68
13,[31.23826781],[[11.42812509]],"[array([[31.28976221,  8.4543415 ]]), 67.80660447217332]","[0, 67.81434092751772]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6985.18635011   38.05984524   28.31397237  302.22913788],68
14,[31.17481923],[[11.55416183]],"[array([[31.19863662, 39.51621042]]), 67.81954604175468]","[0, 67.79851875799388]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6983.43383704   38.0576823    28.31290211  302.16951248],68
15,[31.25610957],[[11.39269324]],"[array([[31.26308741, 83.54029157]]), 66.28288030719176]","[0, 66.27807022744685]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6967.49737481   38.38502518   28.68857036  269.79225912],68
16,[31.58338162],[[10.74361928]],"[array([[31.6077512 , 12.30282621]]), 66.78872635218968]","[0, 66.79796350699513]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7121.63006831   38.01443103   29.11127357  234.93042668],68
17,[31.29611927],[[11.31325428]],"[array([[ 1.72656255, 74.98702602]]), 66.73796590190899]","[0, 66.72815786884661]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7121.65546625   38.01443468   29.11131941  234.93000407],68
18,[31.61226525],[[10.68642133]],"[array([[31.62491251, 14.19188807]]), 66.53099597504922]","[0, 66.50854445339006]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6847.2209174    37.84144066   29.14031809  220.54843669],68
19,[31.55525173],[[10.79933927]],"[array([[31.54756344, 70.40578794]]), 66.20145863164014]","[0, 66.21103466792395]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6716.62982546   38.91736283   29.12676795  211.94977974],68
20,[31.93655011],[[10.04540888]],"[array([[31.87527634,  1.79466016]]), 66.32331330340712]","[0, 66.33133277292013]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6716.72314689   38.91746573   29.12684729  211.95047167],68
21,[31.84921089],[[10.21782549]],"[array([[31.82311283,  2.03500967]]), 66.30296596236222]","[0, 66.30025855669426]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6716.68287587   38.9175302    29.12672757  211.95108497],68
22,[33.12446626],[[7.72557973]],"[array([[33.12449475, 98.8955801 ]]), 66.62873241817093]","[0, 66.56888247299142]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6901.06873023   38.69786474   30.88939578  204.65895813],68
23,[33.19892282],[[7.58236001]],"[array([[33.20435006, 98.16872895]]), 66.86355737960331]","[0, 66.85149361228841]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6852.36693701   38.48041534   31.27824364  189.54552867],68
24,[40.19836717],[[0.3108094]],"[array([[40.23577252, 69.98150567]]), 110.62202188539915]","[0, 110.38188503617927]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.87218115e+03 1.07221797e+01 3.97606726e+01 1.00000000e-03],68
25,[39.77638872],[[0.10317738]],"[array([[45.74258919, 34.2421256 ]]), 101.7195357281534]","[0, 101.52460238344266]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.91640286e+03 1.05915700e+01 3.57879325e+01 1.00000000e-03],68
26,[32.12350911],[[9.67697667]],"[array([[32.11092071,  4.91317593]]), 65.31681817790442]","[0, 65.32172790061881]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6787.4868983    39.36493451   31.02240166  155.75595145],68
27,[32.36442507],[[9.20369925]],"[array([[32.36498131, 65.21516439]]), 65.40924777292662]","[0, 65.39445883392133]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6787.48961916   39.36495615   31.02246842  155.75635552],68
28,[32.52738821],[[8.88466427]],"[array([[32.53168183, 50.75449297]]), 65.7201960044601]","[0, 65.7196014659237]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6839.31504949   39.28944192   31.38991338  145.85802474],68
29,[32.49536191],[[8.94728534]],"[array([[32.49206893, 31.38849529]]), 65.63475454503032]","[0, 65.6347045594799]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6825.9261376    39.25922292   31.42274983  136.4197406 ],68
30,[32.75243445],[[8.44580537]],"[array([[32.73132126, 55.87694556]]), 65.57893795940144]","[0, 65.5823586424539]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6844.0797996    39.2793844    31.62418038  128.65675258],68
