,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[39.07605525],[[0.00458951]],"[array([[39.56060138, 71.15122734]]), 37.09241434445422]","[0, 58.49143825874797]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.20440089e+03 2.64026982e+01 1.47932348e+01 1.00000000e-02],18
1,[42.88989929],[[4.10908991]],"[array([[53.29260053, 39.71913769]]), 80.52467313141398]","[0, 78.248967958952]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.20433721e+03 2.64024702e+01 1.47933763e+01 1.00000000e-03],18
2,[55.81690742],[[41.34211128]],"[array([[92.40526233, 40.79952347]]), 85.91112165552566]","[0, 82.37204097864078]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.68472996e+03 4.17034599e+01 1.02380907e+01 1.00000000e-03],18
3,[50.69876585],[[25.98914796]],"[array([[ 0.19120827, 41.04145108]]), 90.82392761956419]","[0, 90.8538738346071]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.65469422e+03 2.79610599e+01 1.33877300e+01 1.00000000e-03],18
4,[50.92747315],[[26.67491005]],"[array([[ 3.14319296, 42.35778104]]), 95.98716916674499]","[0, 95.47870071005472]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.65482620e+03 2.79612517e+01 1.33878541e+01 1.00000000e-03],18
5,[51.12745335],[[27.27460609]],"[array([[26.51723312, 43.00392328]]), 94.80327127908974]","[0, 94.4369376064649]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.75233502e+03 3.11861171e+01 1.24172196e+01 1.31030086e+00],18
6,[50.89572996],[[26.57972489]],"[array([[72.87883554, 43.91220226]]), 93.33760530990023]","[0, 93.40386953480211]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.42183680e+03 3.01176031e+01 1.41374485e+01 3.71842975e+00],18
7,[50.56912315],[[25.60047021]],"[array([[70.71801128, 41.81523529]]), 91.43204218754607]","[0, 91.94689709213148]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.42178735e+03 3.01175587e+01 1.41373431e+01 3.71844863e+00],18
8,[50.29613066],[[24.78215717]],"[array([[69.57258822, 40.20323518]]), 88.67493210247584]","[0, 88.83548179193399]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.42152964e+03 3.01168258e+01 1.41377158e+01 3.72020386e+00],18
9,[50.68168966],[[25.93795029]],"[array([[72.15382767, 41.77815334]]), 92.95992386760834]","[0, 92.59574352122068]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.42090408e+03 3.01159737e+01 1.41367911e+01 3.71725585e+00],18
10,[49.02202948],[[20.96753605]],"[array([[45.13298192, 39.8082817 ]]), 95.87918646212805]","[0, 95.81727560697767]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4.70230269e+03 1.88876131e+01 1.63483639e+01 1.00000000e-03],18
11,[45.95495744],[[11.93885751]],"[array([[45.97561957,  9.40330755]]), 87.72917699368378]","[0, 87.62309614873267]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4908.17167346   22.57107199   16.87309103   97.62954565],18
