,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[62.15695234],[[60.36224519]],"[array([[99.99999971, 43.95766008]]), 22.22955638885248]","[0, 59.619364917635124]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11558.72025166    70.5421972     32.84132488   260.17519947],95
1,[13.57456523],[[46.74225772]],"[array([[68.70624093, 34.45284497]]), 1.18630487883118]","[0, -3.9009181202690413]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00506974e+04 5.54854283e+01 1.92201292e+01 1.00000000e-03],95
2,[99.99971706],[[173.89053935]],"[array([[5.70741279e-07, 3.20088879e+01]]), -27.805230372083116]","[0, -31.635373849905587]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11537.89541838    73.59524381    18.15566243    60.38734436],95
3,[2.96783181],[[67.95572454]],"[array([[99.99999993, 56.76448418]]), -1.6388477831044428]","[0, -1.5380016112399744]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12595.62981012    70.31253833    36.78449372   307.27086838],95
4,[14.02698941],[[45.83740935]],"[array([[99.99999995, 57.17797821]]), 2.2306290825195587]","[0, 2.7755333019767865]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12595.96557015    70.31222472    36.78503802   307.26720139],95
5,[18.79180091],[[36.30778635]],"[array([[99.99998132, 57.2062916 ]]), 4.6021863316814295]","[0, 4.483843621040154]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12596.13293492    70.31212547    36.78505951   307.26316211],95
6,[31.10210109],[[11.69867551]],"[array([[0.06538468, 1.53227244]]), 18.574996767912204]","[0, 18.655748972689132]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13155.041255      50.92381956    47.19010177   459.06820354],95
7,[31.57035696],[[10.76941699]],"[array([[99.06191613, 99.99999718]]), 19.78622354859814]","[0, 19.694848189020405]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13155.16047986    50.92430968    47.19104666   459.05326826],95
8,[30.55635773],[[12.78501324]],"[array([[1.15133036, 2.49605801]]), 24.47427583463505]","[0, 24.308370362565196]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16583.62624028    55.25944893    48.69846771   381.4155252 ],95
9,[29.60730938],[[14.67888776]],"[array([[29.47693214, 31.79884447]]), 19.028569230380477]","[0, 19.095540031530604]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16060.47682356    53.89826179    48.44802631   411.542893  ],95
10,[29.82169279],[[14.25073527]],"[array([[15.60407556, 27.01860355]]), 19.439893994849623]","[0, 19.39796834951646]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16060.64855737    53.89784618    48.44830018   411.56597995],95
11,[27.84814425],[[18.19532395]],"[array([[27.84403298, 31.20425536]]), 31.832340462207956]","[0, 31.72492726064867]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16909.17732185    55.98640381    48.60188739   430.86468734],95
12,[32.10845491],[[9.70660863]],"[array([[1.22547425e-08, 7.28604317e+01]]), 58.58186208648658]","[0, 58.56835743927439]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12410.25991061    45.24624956    35.03168033   293.98676966],95
13,[32.23178468],[[9.46404711]],"[array([[7.08337245e+01, 1.35223319e-07]]), 57.798206430238835]","[0, 57.79910663139374]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11810.78448322    44.17186578    35.58032985   275.42623382],95
14,[32.87753312],[[8.20282923]],"[array([[32.8778772 , 99.99998152]]), 59.95530616968821]","[0, 60.08828855924513]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11810.64418708    44.17204489    35.58004318   275.43172496],95
15,[33.28049212],[[7.42585686]],"[array([[66.30709281,  0.2211607 ]]), 61.266718128194185]","[0, 61.24143752782089]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11810.80240339    44.17182674    35.58028448   275.42332314],95
16,[33.58364123],[[6.84826566]],"[array([[33.56872647,  6.9480749 ]]), 65.3665508554135]","[0, 65.29114385321749]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12812.35366292    44.08486902    34.20333058   206.13385117],95
17,[32.9954605],[[7.97449615]],"[array([[32.98725972,  2.11664716]]), 60.957526995970895]","[0, 60.8048194108974]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14945.94706722    45.25588403    41.03374547   297.9912554 ],95
18,[33.10722459],[[7.7587923]],"[array([[33.11672339, 72.94645149]]), 61.89337596640711]","[0, 62.0255191110721]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14687.82301722    44.97823258    39.83281329   259.42154984],95
19,[33.39749752],[[7.20213683]],"[array([[33.39698133, 68.62316222]]), 62.692933286425756]","[0, 62.720265305419254]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14688.2496835     44.97839793    39.83318931   259.42309325],95
20,[33.46579724],[[7.0719911]],"[array([[33.46628168, 17.80578688]]), 62.88100355717669]","[0, 62.96171627214258]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14688.34056633    44.97857953    39.83299272   259.41965701],95
21,[33.56107359],[[6.89102605]],"[array([[33.56245556, 52.20036336]]), 63.125242756730756]","[0, 63.14277229871849]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14688.01242214    44.97834264    39.83289999   259.42127112],95
22,[33.46579724],[[7.0719911]],"[array([[33.45267631, 45.51060238]]), 62.8861080119654]","[0, 62.91777441805957]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14687.99752392    44.97829942    39.83281266   259.42499469],95
23,[33.33465444],[[7.32217918]],"[array([[33.31739492,  3.3805657 ]]), 62.54016553158505]","[0, 62.514750294313465]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14687.98432157    44.97821675    39.83296174   259.42193782],95
24,[33.63313376],[[6.75463329]],"[array([[33.63965511, 56.93570606]]), 63.03915187863086]","[0, 63.01831384541945]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14736.95163489    44.24756189    40.58522413   249.52790837],95
25,[34.15336144],[[5.78406654]],"[array([[34.14896269, 39.36408384]]), 62.374087373531786]","[0, 62.3671930061424]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14602.6566153     43.74880529    40.25263059   224.86006998],95
26,[35.10418905],[[4.09780718]],"[array([[35.10469097, 21.59688557]]), 65.88917616858254]","[0, 65.89192863711679]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14303.35463882    41.79413476    39.74269127   191.40539641],95
27,[35.30001983],[[3.76943342]],"[array([[35.28967017,  8.08623398]]), 66.40657727822222]","[0, 66.36481657519722]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14303.3251252     41.79413255    39.74269695   191.40539309],95
28,[33.12267287],[[7.72903361]],"[array([[33.12379408, 70.25582975]]), 61.82073146463172]","[0, 61.8385728051834]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13672.4270071     45.82676517    38.16233276   286.22220543],95
29,[33.02941271],[[7.90889449]],"[array([[33.03921402, 38.61749381]]), 61.59946620286574]","[0, 61.56521006829657]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13672.38058111    45.82670519    38.16230957   286.22223773],95
30,[33.65046492],[[6.72189316]],"[array([[33.71487322, 98.36585007]]), 64.40573960847584]","[0, 64.39691290267514]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13322.76926266    44.98179054    37.41101756   260.50135056],95
31,[33.78347259],[[6.47149064]],"[array([[33.76437927, 55.92599518]]), 64.53967831248505]","[0, 64.57599334756306]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13106.78788462    44.63101608    37.51181101   245.08875847],95
32,[33.84805754],[[6.35047672]],"[array([[33.82872573, 99.34370977]]), 64.72535183931971]","[0, 64.69017937526105]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13106.76130749    44.63092745    37.5117994    245.08892509],95
33,[34.08105873],[[5.91731164]],"[array([[34.06918398, 59.60092225]]), 65.1944632087912]","[0, 65.18400843333201]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12972.06398261    44.3294996     37.4423222    228.70122626],95
34,[34.40806301],[[5.31961156]],"[array([[34.40502636, 62.84306972]]), 65.14186039668893]","[0, 65.17151595456913]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12746.61205344    43.8579817     37.0014991    213.51167278],95
35,[34.21543551],[[5.67014688]],"[array([[34.18373782, 65.59286077]]), 64.64814405498505]","[0, 64.65489421458453]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12746.6048363     43.85798541    37.00148221   213.51189274],95
36,[34.30029442],[[5.51515335]],"[array([[34.27800339, 59.6764332 ]]), 64.86453097406101]","[0, 64.88903632077806]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12746.56058524    43.85794855    37.00147815   213.51142903],95
37,[34.30029442],[[5.51515335]],"[array([[34.34568129, 49.51407615]]), 64.87124649270159]","[0, 64.86184339959567]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12746.72181884    43.8580274     37.00161711   213.51260042],95
38,[34.26767938],[[5.57462067]],"[array([[34.26441204,  1.55065769]]), 63.925586647359545]","[0, 63.88992935950821]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12805.07757376    43.87881054    37.19798287   202.85932015],95
39,[34.4371085],[[5.26716834]],"[array([[61.9374905 , 42.75492397]]), 64.09314952552809]","[0, 64.07057396934628]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12502.59027554    43.56371297    37.03516054   199.85614879],95
