,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[78.3124464],[[108.82872722]],"[array([[99.94542475, 83.84758485]]), -12.927783099816061]","[0, 35.34736455114225]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11822.16987184   100.0886736     26.05369772    43.64260748],44
1,[62.86762558],[[62.49426476]],"[array([[ 0.25145162, 40.91859701]]), -23.452837190853348]","[0, -31.603782591462732]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11821.73047019   100.08748359    26.05353866    43.64282024],44
2,[0.00046623],[[73.89045557]],"[array([[4.93594477e-02, 5.21204604e+01]]), 0.29937768392965425]","[0, 0.07387655977752577]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11820.1571139     94.13195633    27.05461604    54.73216807],44
3,[0.00046623],[[73.89045557]],"[array([[5.50082056e-03, 8.12903230e+01]]), -1.8799385794917431]","[0, -1.4145854724981668]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11818.64855619    95.71615304    26.29915236    44.36376581],44
4,[0.00046623],[[73.89045557]],"[array([[2.32790838e-02, 8.26978822e+01]]), -2.733283833259096]","[0, -3.2353378049020503]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11817.51639015    95.71364828    26.29818365    44.35958317],44
5,[0.00046623],[[73.89045557]],"[array([[0.02091925, 2.49579036]]), -4.520527362008558]","[0, -4.652492296841138]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11816.98104042    94.80422833    28.07830282    50.59903118],44
6,[0.00046623],[[73.89045557]],"[array([[1.77469058e-02, 9.85388023e+01]]), 1.022941732598552]","[0, 0.9247421042832612]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15033.08889043    79.8343091     38.1893167    155.62764405],44
7,[0.00046623],[[73.89045557]],"[array([[3.89748416e-02, 4.03398251e+01]]), 4.471461121151268]","[0, 3.7752838312907504]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.01407919e+04 9.87964572e+01 2.43871148e+01 1.00000000e-03],44
8,[9.7044994],[[54.48238922]],"[array([[22.79201025, 39.03717033]]), 10.836346661402319]","[0, 9.309334519530621]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.01178885e+04 3.04770873e+01 3.79567391e+01 1.00000000e-03],44
9,[74.50975018],[[97.42063856]],"[array([[74.42163583, 36.81454517]]), 55.72431213805828]","[0, 50.71583859743686]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.03017331e+04 1.37504182e+01 1.09203783e+02 1.00000000e-03],44
10,[69.14000778],[[81.31141137]],"[array([[48.95186615, 41.81950798]]), 139.4651801445783]","[0, 137.26260220085842]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47135338e+03 4.88174937e+00 4.75270908e+06 1.00000000e-03],44
11,[69.13378211],[[81.29273434]],"[array([[69.07513595, 18.90069545]]), 138.4680360836516]","[0, 135.06745625137484]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47135480e+03 5.02162137e+00 4.75270908e+06 1.00000000e-03],44
12,[45.71354878],[[11.25392641]],"[array([[44.79973956, 78.15964055]]), 111.89978177374209]","[0, 90.36497490926355]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47131612e+03 2.17699554e+00 4.75270908e+06 1.00000000e-03],44
13,[45.13526496],[[9.64444596]],"[array([[51.70858883, 40.19682345]]), 98.4286254623734]","[0, 90.09422192469827]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47131425e+03 2.26242765e+00 4.75270908e+06 1.00000000e-03],44
14,[45.13526496],[[9.64444596]],"[array([[41.10506292, 54.5750028 ]]), 97.79221757100323]","[0, 89.71627831233907]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47131227e+03 2.30210679e+00 4.75270908e+06 1.00000000e-03],44
15,[45.51369652],[[10.6922998]],"[array([[39.31719756, 39.31193154]]), 100.52511085348429]","[0, 90.48774482521164]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47130963e+03 2.35678932e+00 4.75270908e+06 1.00000000e-03],44
16,[45.46280189],[[10.55013188]],"[array([[13.32925119, 28.99967244]]), 97.75786155209722]","[0, 90.36114440527459]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47130616e+03 2.43406602e+00 4.75270908e+06 1.00000000e-03],44
17,[45.46960651],[[10.56911869]],"[array([[82.28428114, 19.16184808]]), 96.48176129383407]","[0, 90.25029623904189]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47128619e+03 2.45004383e+00 4.75270908e+06 1.00000000e-03],44
18,[45.4792594],[[10.5960642]],"[array([[27.76941058, 38.47423018]]), 96.02216749400324]","[0, 90.03583124301487]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47128656e+03 2.48693351e+00 4.75270908e+06 1.00000000e-03],44
19,[45.48144888],[[10.60217785]],"[array([[ 5.03499939, 54.81463028]]), 94.79945733683846]","[0, 90.45114964235837]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47128117e+03 2.50680211e+00 4.75270908e+06 1.00000000e-03],44
20,[45.4999432],[[10.65384592]],"[array([[45.38825341, 20.41865755]]), 92.16622406146854]","[0, 90.34380766115574]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47128041e+03 2.58375850e+00 4.75270908e+06 1.00000000e-03],44
21,[44.95605867],[[9.15639138]],"[array([[44.95568676, 50.41669419]]), 104.99478820356316]","[0, 77.37653052725399]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.47126304e+03 4.94855376e-01 4.75270908e+06 1.00000000e-03],44
22,[44.52965423],[[8.01997519]],"[array([[44.37571542,  5.88498389]]), 116.86650762059726]","[0, 108.06040602430414]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.32942501e+03 3.34162484e-01 4.75271005e+06 1.00000000e-03],44
23,[45.05184287],[[9.4165473]],"[array([[40.94747121, 74.08979286]]), 102.59335786779778]","[0, 91.31784598092649]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.21966860e+03 2.73699328e-01 4.75271070e+06 1.00000000e-03],44
24,[45.05184287],[[9.4165473]],"[array([[45.07855582, 87.94820411]]), 91.05392319502154]","[0, 54.688682464722504]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.08696174e+03 2.75927427e-01 4.75271132e+06 1.00000000e-03],44
25,[44.85902629],[[8.89457388]],"[array([[23.19256888, 82.34336194]]), 96.89231809125752]","[0, 89.39676215538788]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.08696254e+03 2.64021315e-01 4.75271132e+06 1.00000000e-03],44
26,[44.85902629],[[8.89457388]],"[array([[44.86165824, 65.88362914]]), 92.24361051335323]","[0, 49.026000109406205]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.08696170e+03 2.65777505e-01 4.75271132e+06 1.00000000e-03],44
27,[33.38500246],[[7.22598259]],"[array([[33.36590515,  4.29169667]]), 55.55213645866953]","[0, 56.11301360613852]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16799.33285022    51.44424519    46.23378576   171.11317306],44
28,[44.72440409],[[8.53436933]],"[array([[44.7549515 ,  5.62116054]]), 69.1549753774158]","[0, 69.09073445896878]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.77530601e+03 1.04426170e+01 3.21388780e+01 1.00000000e-03],44
29,[32.52993111],[[8.87969379]],"[array([[32.54726303, 99.38964366]]), 53.59235328880726]","[0, 53.480820215985844]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17204.88253799    51.6599095     46.32490046   164.01105755],44
30,[32.6453093],[[8.65444233]],"[array([[32.63273949, 81.81442628]]), 53.842498302295816]","[0, 53.743436843289885]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17620.32657778    51.93268815    47.33242279   159.76708671],44
31,[32.84831008],[[8.25952089]],"[array([[32.83357326, 81.06124838]]), 54.3666061255794]","[0, 54.172320105201585]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17491.43235323    51.43700804    47.13265775   153.11290546],44
32,[32.60757872],[[8.72804374]],"[array([[32.59424187, 75.62528413]]), 53.81015894186611]","[0, 54.03606549632778]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17374.17108429    50.93793686    46.92304814   146.7722736 ],44
33,[33.88685825],[[6.2779647]],"[array([[33.87005238, 79.61455281]]), 57.09125473507352]","[0, 56.893347565639985]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17374.08737048    50.93782083    46.92301478   146.77212959],44
34,[33.89954361],[[6.25428956]],"[array([[33.93111423, 65.88685111]]), 57.201279571961194]","[0, 57.308729746958946]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17243.88687025    50.41193674    46.66483387   140.75821423],44
