,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[45.13113328],[[9.63313082]],"[array([[55.57417688, 82.30379251]]), 41.8733873697048]","[0, 50.95531135678214]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.15029873e+04 3.36307157e+01 3.82424259e+01 1.43765428e-04],24
1,[49.70573774],[[23.01332308]],"[array([[48.64389104, 56.54095294]]), 83.62416488341275]","[0, 82.58757897329596]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.15029872e+04 3.36306921e+01 3.82423313e+01 3.15083828e-04],24
2,[49.57130648],[[22.61080418]],"[array([[ 0.56293038, 41.22766536]]), 72.66216867433758]","[0, 72.01130281861953]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11492.72768348    33.42241849    39.60662527    33.77682274],24
3,[50.45845694],[[25.26871654]],"[array([[50.02271171, 83.71742619]]), 72.48635630347451]","[0, 71.10003539605192]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9421.20329046   31.77014169   38.83064481   29.40459222],24
4,[54.99155601],[[38.86605947]],"[array([[70.37491824, 46.26016598]]), 72.8668190454953]","[0, 73.98293142919768]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.94091985e+03 2.64457455e+01 3.70663439e+01 2.98194038e+00],24
5,[54.78987275],[[38.26101096]],"[array([[71.15244685, 45.53714365]]), 71.27110808127424]","[0, 71.16179809801083]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.94061555e+03 2.64457044e+01 3.70659476e+01 2.98208727e+00],24
6,[45.50445247],[[10.66645095]],"[array([[18.58097005, 40.77596877]]), 64.19904432071156]","[0, 64.52288172675816]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10037.23804305    35.74941247    43.15282443    65.35620836],24
7,[44.89959328],[[9.00381687]],"[array([[18.61164912, 39.09395571]]), 61.08774519333055]","[0, 60.92631787083622]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10037.13130393    35.74927163    43.15274866    65.35644369],24
8,[40.4061679],[[0.4542629]],"[array([[40.41751518,  4.36915129]]), 63.30839652910956]","[0, 63.63682395925116]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.03006968    43.99939582    43.12408034    75.12628512],24
9,[40.96381326],[[0.97185759]],"[array([[41.09912649,  5.86183405]]), 65.79698815058347]","[0, 66.2091805321836]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11663.15034804    44.00107467    43.12481444    75.13023565],24
10,[41.38967032],[[1.4935177]],"[array([[41.46333042,  2.28523828]]), 67.70731948405334]","[0, 67.74122377050294]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.85420737    44.00037091    43.124526      75.13080514],24
11,[41.37445773],[[1.47305971]],"[array([[41.61655758,  1.5392901 ]]), 67.66437550882159]","[0, 67.69702638349318]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.61348417    44.00011327    43.12433696    75.1306989 ],24
12,[40.52127126],[[0.54536095]],"[array([[41.04259588,  5.58488626]]), 63.88296498203784]","[0, 64.032684125322]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.77694368    44.00031798    43.12451114    75.13087507],24
13,[40.94236567],[[0.94843227]],"[array([[41.35909692,  6.85522547]]), 65.7764147910569]","[0, 65.7804057372356]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.53622482    44.00004954    43.12427877    75.13066804],24
14,[40.77130749],[[0.77157977]],"[array([[40.76033554, 25.12163286]]), 65.02281405604685]","[0, 65.067090393216]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.92553699    44.00053392    43.12438558    75.13139444],24
15,[40.62216937],[[0.63199826]],"[array([[40.76460886,  6.17923625]]), 64.36452395010683]","[0, 64.28064945679705]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11662.68480942    44.00017229    43.12439079    75.13072936],24
16,[40.6788031],[[0.68338969]],"[array([[40.67963324, 99.99993134]]), 67.34299594055199]","[0, 67.33196469041185]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14487.28918315    49.06412085    44.1792386     71.47892496],24
17,[40.72631622],[[0.72803016]],"[array([[40.7142781 , 37.89257178]]), 67.5329187765258]","[0, 67.5784969697845]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14719.76705823    49.62167746    44.98351948    64.35906605],24
18,[40.72266676],[[0.72455212]],"[array([[40.70607268, 96.1407294 ]]), 67.51228533777439]","[0, 67.5021796743857]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14720.2015056     49.62219732    44.98381905    64.35710402],24
19,[41.05742191],[[1.07733312]],"[array([[41.0568683 , 89.25356917]]), 68.64731260705358]","[0, 68.65542724033077]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14498.9898238     48.99194739    44.91222345    54.77454145],24
20,[41.0075136],[[1.02044419]],"[array([[41.01896151, 99.76346395]]), 68.33838237165806]","[0, 68.22540578658409]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14498.97584328    48.99207187    44.91222965    54.77394169],24
21,[41.12961206],[[1.16224709]],"[array([[41.13490394, 82.29084906]]), 68.24988978073233]","[0, 68.19521113860338]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14245.81793121    48.32792157    44.80329601    47.25198128],24
22,[41.5235065],[[1.67918179]],"[array([[41.53328702,  9.83512828]]), 69.96108784849683]","[0, 70.07294017921174]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13661.96860871    47.20879878    44.00687942    41.21117979],24
23,[41.3873002],[[1.49032163]],"[array([[41.36674556, 16.75125322]]), 69.078771380651]","[0, 69.01222607649352]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13661.98725211    47.20890538    44.00682467    41.21100335],24
24,[41.47312918],[[1.60810433]],"[array([[41.49961043, 88.78763919]]), 70.5176884720226]","[0, 70.48231287909711]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16946.92941369    47.83004424    47.62287936    55.76376075],24
25,[41.70266702],[[1.94343137]],"[array([[41.73562868, 73.61654605]]), 71.24688305095073]","[0, 71.17338865330656]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16964.4884701     47.39493583    47.78511467    49.99648564],24
