,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[40.6269729],[[0.63628026]],"[array([[35.17787754,  8.3317119 ]]), 28.356418069001442]","[0, 52.3291088014134]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00160410e+04 4.50142820e+01 2.62938182e+01 1.01626002e-02],33
1,[28.56933094],[[16.75330876]],"[array([[58.51740376, 36.11304624]]), 28.381821508121078]","[0, 28.436847418593807]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10018.32687143    45.16076221    36.03397599   220.60356336],33
2,[28.90240076],[[16.08747747]],"[array([[54.90744334, 42.23139844]]), 21.366189242940823]","[0, 19.33948448111587]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00183315e+04 4.50173518e+01 2.62947877e+01 1.01626126e-02],33
3,[44.79719569],[[8.7286858]],"[array([[32.34445686, 42.3707709 ]]), 52.15710858070882]","[0, 52.12386018962977]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00183357e+04 3.52223436e+01 2.88080584e+01 9.98609460e-03],33
4,[42.26979471],[[2.89267786]],"[array([[70.11350036, 45.02127062]]), 58.8640975544789]","[0, 59.05219041762962]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00632594e+04 3.36155457e+01 3.05825895e+01 6.15419018e+00],33
5,[43.91616044],[[6.45929307]],"[array([[70.06969694, 47.29606521]]), 67.82896337465871]","[0, 68.2261122044075]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00632058e+04 3.36155402e+01 3.05825713e+01 6.15409317e+00],33
6,[44.69955174],[[8.46827529]],"[array([[44.6987406 , 49.57060005]]), 72.43728863916924]","[0, 72.60567951494494]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00631522e+04 3.36155119e+01 3.05825315e+01 6.15409917e+00],33
7,[44.98129115],[[9.2247634]],"[array([[44.92382377, 50.17619713]]), 74.17616546605419]","[0, 74.0209149851213]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00632777e+04 3.36155935e+01 3.05827193e+01 6.15421869e+00],33
8,[44.46470493],[[7.85029449]],"[array([[73.72664205, 48.70563214]]), 73.25153390111501]","[0, 73.47493621874497]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.11193175e+04 3.25400735e+01 3.08421763e+01 1.00000000e-03],33
9,[44.93598611],[[9.10208532]],"[array([[44.93597794, 97.77631145]]), 70.90063974524153]","[0, 70.72664756844442]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.13088795e+04 3.28077424e+01 3.23817342e+01 6.23428164e+00],33
10,[45.06982684],[[9.46557557]],"[array([[97.29389127, 58.88433928]]), 68.85325626544008]","[0, 68.55423392086688]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11778.04748048    34.79953708    34.2106452     13.71448004],33
11,[44.07639084],[[6.8573157]],"[array([[44.07716722, 33.48459402]]), 68.07659913843399]","[0, 67.37757890451137]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9155.40881428   36.14969614   31.88683093   57.02730147],33
12,[44.98487839],[[9.23449313]],"[array([[44.97906352, 48.82471204]]), 76.67718529796751]","[0, 76.59220754290261]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.83456919e+03 3.87934966e+01 2.08215528e+01 1.00000000e-03],33
13,[44.62319744],[[8.26602728]],"[array([[44.63429704, 99.55038163]]), 77.27348528548083]","[0, 77.2828167631964]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.71194894e+03 3.60166708e+01 2.21221521e+01 1.24838140e+00],33
14,[44.35701586],[[7.57113357]],"[array([[44.35174106, 95.06355783]]), 76.41281312196385]","[0, 76.31226132148585]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.71192686e+03 3.60166485e+01 2.21221255e+01 1.24836754e+00],33
15,[44.02423725],[[6.72696579]],"[array([[44.03392098, 13.50692603]]), 75.2310546618178]","[0, 75.10957585716223]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.47550784e+03 3.68916469e+01 2.18176367e+01 1.36581669e+00],33
16,[43.71491132],[[5.97009321]],"[array([[43.57783799, 54.45647302]]), 75.35289784229886]","[0, 75.18846921425772]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.49232509e+04 2.84480561e+01 3.53198590e+01 8.37355260e-01],33
17,[43.90462759],[[6.43092934]],"[array([[64.19458629, 44.86494756]]), 75.77130298477081]","[0, 75.75501557666004]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.38017950e+04 2.62468889e+01 3.53812032e+01 2.84457375e-01],33
18,[43.83988202],[[6.27242672]],"[array([[43.86960628, 82.40572554]]), 75.59440942003428]","[0, 75.58734889433701]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.37089998e+04 3.03419745e+01 3.39884147e+01 3.60826115e+00],33
19,[43.5809301],[[5.65145583]],"[array([[43.58090769, 64.55807207]]), 74.97094831792397]","[0, 74.99300772063793]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.37324015e+04 3.02379291e+01 3.33492036e+01 2.86339739e+00],33
20,[42.91971467],[[4.17182769]],"[array([[42.90507557, 91.46452412]]), 74.00932692857792]","[0, 74.03627879789605]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.37323989e+04 3.02379025e+01 3.33492190e+01 2.86338727e+00],33
21,[42.26630065],[[2.88632949]],"[array([[42.2700718 , 62.37163559]]), 73.09368849825944]","[0, 73.08183610608334]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.37323962e+04 3.02379018e+01 3.33492177e+01 2.86338736e+00],33
22,[42.39575199],[[3.12546774]],"[array([[42.4051911 ,  9.51681368]]), 73.11769379745607]","[0, 73.10613940191307]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.48272230e+04 3.00974816e+01 3.45829971e+01 2.26261741e+00],33
23,[42.06561232],[[2.53184221]],"[array([[42.00756194, 28.39920185]]), 73.82053426466922]","[0, 73.85228445946166]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.10360719e+04 2.54612166e+01 3.18017542e+01 1.27479333e+00],33
24,[41.98689057],[[2.3983481]],"[array([[41.99069899,  5.72770463]]), 73.72155583031832]","[0, 73.7542378432256]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.10360713e+04 2.54612149e+01 3.18017642e+01 1.27479204e+00],33
25,[41.88673551],[[2.23315262]],"[array([[41.87660869, 45.1469825 ]]), 73.50530380679713]","[0, 73.48244720514418]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.10360979e+04 2.54612562e+01 3.18017484e+01 1.27479897e+00],33
26,[41.80080732],[[2.0956397]],"[array([[41.80697394, 77.11908363]]), 72.91905052945746]","[0, 72.99588120165635]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.13289310e+04 2.71481421e+01 3.09920101e+01 1.50036795e+00],33
27,[42.0150596],[[2.44575029]],"[array([[17.78740353, 58.30813733]]), 73.21533358955422]","[0, 73.2841544066571]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.13289455e+04 2.71481678e+01 3.09920143e+01 1.50036802e+00],33
