,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[49.29427038],[[21.78167936]],"[array([[10.27464771, 31.3407125 ]]), 35.073786977719976]","[0, 65.44537142001316]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.18438753e+03 3.89657199e+01 3.85860780e+01 1.31769985e-04],83
1,[23.53758499],[[26.81621826]],"[array([[ 6.4368773 , 37.66514437]]), 46.68729410033946]","[0, 39.84948402234331]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.18438731e+03 3.89654344e+01 3.85863687e+01 1.11954157e-05],83
2,[32.18708182],[[9.55191529]],"[array([[45.34922139, 39.21913244]]), 51.36153209866799]","[0, 51.43332420282634]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6057.77487098   35.4829404    33.75105346   14.2728502 ],83
3,[31.9606698],[[9.99782633]],"[array([[45.90439707, 35.55864016]]), 55.06909817778661]","[0, 54.895971720297574]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.05777326e+03 3.43242925e+01 3.33887338e+01 1.00626422e-02],83
4,[35.78902389],[[2.9861296]],"[array([[21.9801739 , 37.87986878]]), 66.63950403129792]","[0, 66.04164716048912]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.66800126e+03 3.81302571e+01 2.88210553e+01 1.00000000e-03],83
5,[35.59042863],[[3.29745538]],"[array([[50.84952294, 31.84616783]]), 69.6960727883638]","[0, 70.15236706980762]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.40664731e+03 4.28572251e+01 2.90647057e+01 1.00000000e-03],83
6,[35.48853981],[[3.46088539]],"[array([[35.79629123, 46.456854  ]]), 69.0124040606163]","[0, 69.17426234619167]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.40670634e+03 4.28571624e+01 2.90647000e+01 1.00000000e-03],83
7,[35.51345092],[[3.4207051]],"[array([[51.00481607, 31.68010615]]), 69.39453482432715]","[0, 68.92235932271707]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.40670544e+03 4.28567357e+01 2.90647641e+01 4.18582666e-06],83
8,[38.19422042],[[0.29770977]],"[array([[38.22148552, 50.97760047]]), 63.65648664058489]","[0, 63.778127571177805]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7143.0041615    39.06334455   35.39548035  162.26521661],83
9,[38.47966813],[[0.15432843]],"[array([[38.49679328, 28.63636288]]), 65.48505091554628]","[0, 65.72596250390254]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7142.56893674   39.06295126   35.39475629  162.26227839],83
10,[38.41400763],[[0.18332994]],"[array([[38.41409468, 56.33366608]]), 65.1174507084792]","[0, 64.67987197300909]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7142.7515836    39.06293846   35.39512691  162.26642314],83
11,[37.98755126],[[0.42889063]],"[array([[37.96867386, 49.8755959 ]]), 53.9692467869878]","[0, 54.06705132676495]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8040.4102267    41.88840264   38.77134434  203.09525879],83
12,[37.62663827],[[0.71016953]],"[array([[37.63426299, 23.41805101]]), 52.623621088022055]","[0, 52.59547583519677]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8040.74788112   41.88877295   38.77218548  203.09986321],83
13,[37.76377515],[[0.59570641]],"[array([[37.75127162, 77.64022194]]), 51.27124918054741]","[0, 51.05126161512964]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8024.29411146   43.36960789   38.04762054  199.46216824],83
14,[38.65243397],[[0.08965445]],"[array([[38.66082727, 53.84867273]]), 55.56547358665038]","[0, 55.68964228803297]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5828.17327974   39.07112839   28.52294058  154.53017286],83
15,[38.49161294],[[0.14931228]],"[array([[38.48283654, 74.04374639]]), 54.945198760588866]","[0, 54.72691126859913]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5829.15972262   39.07337376   28.52490212  154.54556371],83
16,[38.86563666],[[0.03358069]],"[array([[38.88636636, 52.7912718 ]]), 57.562056998562184]","[0, 57.476703204070475]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5420.57961469   37.95517894   26.00470197  120.45287543],83
17,[38.86151753],[[0.03441153]],"[array([[38.89084422, 58.00530549]]), 58.02776927059321]","[0, 58.07040430210623]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5314.49539273   37.89841385   25.23010012  101.94159887],83
18,[38.75990209],[[0.05807153]],"[array([[38.76012219, 11.80616415]]), 57.61164892927062]","[0, 57.64744346439015]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5314.4873872    37.89835079   25.23005948  101.94087753],83
19,[39.01161419],[[0.01065046]],"[array([[97.72743429, 33.18462792]]), 58.657884868551555]","[0, 58.54047974182644]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5314.44428714   37.89842597   25.23006621  101.94120654],83
