,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[22.95376449],[[27.98385927]],"[array([[ 0.18058412, 31.18797012]]), 56.61103791488971]","[0, 82.77314246733873]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.41626550e+03 4.45109327e+01 2.60383304e+01 1.00000000e-03],60
1,[14.86970167],[[44.15198483]],"[array([[1.45023359e-05, 3.38762928e+01]]), 114.10686716032578]","[0, 106.15242582940851]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.41626550e+03 4.45124416e+01 2.60371688e+01 9.98181005e-03],60
2,[32.96734673],[[8.02886433]],"[array([[10.01319335, 34.83967773]]), 72.40452070669834]","[0, 72.24260027210612]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.41625777e+03 3.66632660e+01 2.82169204e+01 9.97635276e-03],60
3,[36.9874093],[[1.35699973]],"[array([[67.65839893, 40.97433108]]), 69.91025570351565]","[0, 68.66400421052298]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.17252377e+03 3.51284610e+01 2.85672939e+01 1.00000000e-03],60
4,[36.50854033],[[1.95051882]],"[array([[36.25143193, 47.2810875 ]]), 68.39176567597738]","[0, 68.2500207731898]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8170.63902817   36.10012449   27.13757264   48.37828083],60
5,[35.37525619],[[3.6453671]],"[array([[99.68719636, 45.01922437]]), 57.964640344048384]","[0, 59.03177594475198]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8174.3156461    37.89047766   29.35548986   61.63271975],60
6,[37.09577221],[[1.23496636]],"[array([[37.00930263, 68.87226134]]), 62.75603709522487]","[0, 62.90578259087741]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9293.83441666   38.5424725    30.80151665   61.1626138 ],60
7,[35.7359148],[[3.0684167]],"[array([[35.74051317, 79.29870285]]), 59.1430358452531]","[0, 59.08731235004695]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9293.65137867   38.54263475   30.80091561   61.16707554],60
8,[35.39915595],[[3.60621037]],"[array([[35.41088282, 40.22593799]]), 59.364447319221874]","[0, 59.45870717354364]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9294.68139345   39.47110556   31.43245498   52.06543184],60
9,[35.98720571],[[2.68567314]],"[array([[99.85998644, 45.34483741]]), 61.118216438736965]","[0, 60.993674186046604]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9297.72012117   39.47327358   31.43582914   52.07175412],60
10,[37.46929595],[[0.85250549]],"[array([[22.319468  , 41.51847248]]), 60.569067107309465]","[0, 60.54601447440281]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9920.79938045   33.61567123   32.88972873   56.58420387],60
11,[38.1354572],[[0.33271838]],"[array([[20.63623522, 24.32056592]]), 60.001451912003716]","[0, 60.02625543912977]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9918.36672625   33.35689978   32.7123048    36.55758002],60
12,[38.07663713],[[0.36959391]],"[array([[22.00764561, 21.99470459]]), 59.903303072950706]","[0, 59.50996344198411]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9915.99701861   33.35629895   32.71013618   36.55930479],60
13,[37.07680102],[[1.25598435]],"[array([[19.28195809,  9.55852285]]), 61.65698920123807]","[0, 61.64614672502119]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9914.27751431   35.21954176   28.0180775    29.95837806],60
14,[36.81049255],[[1.566277]],"[array([[ 6.79279193, 56.31140666]]), 62.61563303604652]","[0, 62.43606844581438]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8230.95974917   34.84705392   24.6255365    36.75499648],60
15,[37.50035671],[[0.82349486]],"[array([[52.12570799, 37.62091029]]), 62.327812457056886]","[0, 62.19327355061453]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8227.97399239   24.73597453   20.80899678   19.9579281 ],60
16,[30.26672442],[[13.36251539]],"[array([[30.26366556, 46.1967274 ]]), 56.10353781694555]","[0, 56.10669026649628]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12483.39013446    33.98538223    39.17753332   128.42047951],60
