,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[57.54729485],[[46.53327258]],"[array([[ 0.40251349, 59.86933925]]), 45.17064690429288]","[0, 90.52627985068978]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.54405005e+04 3.31139117e+01 4.26775209e+01 1.00000000e-02],41
1,[48.16756669],[[18.41853304]],"[array([[ 4.97676068, 41.26265631]]), 63.27228737282537]","[0, 52.48798642365519]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.54405005e+04 3.31139117e+01 4.26775209e+01 1.00000000e-02],41
2,[42.75166079],[[3.82308333]],"[array([[71.06721171, 36.46652657]]), 60.93048755030446]","[0, 60.31248423559276]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.54404590e+04 4.38803102e+01 3.23244572e+01 9.98218478e-03],41
3,[38.7696017],[[0.05555155]],"[array([[99.99999994, 20.34721167]]), 43.59096041386255]","[0, 43.42023692737857]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23184.49564506    47.90194018    56.56228962   313.92355048],41
4,[38.04945575],[[0.38724831]],"[array([[38.53182027, 99.49690353]]), 42.121259734896775]","[0, 42.45856115244504]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23692.04203652    50.06327819    59.74259681   300.82872923],41
5,[34.23946241],[[5.62617358]],"[array([[57.46565481, 90.34959074]]), 34.79356855979263]","[0, 35.06514864585364]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23693.71629764    50.0647781     59.74428329   300.83446477],41
6,[35.60047676],[[3.28147054]],"[array([[57.38587924, 90.18934262]]), 37.31643338547311]","[0, 37.23414633780204]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23691.91098151    50.0629832     59.74260054   300.83000431],41
7,[35.34856792],[[3.68923838]],"[array([[35.35539158, 92.51087454]]), 43.00529479616104]","[0, 42.69933160745429]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18378.95252772    48.85212783    45.8676856    295.5768292 ],41
8,[35.31651475],[[3.74213005]],"[array([[0.52076318, 1.4066209 ]]), 43.24666459134291]","[0, 43.700824175587286]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16617.43171754    49.12698412    43.51215953   244.30022156],41
9,[35.99483308],[[2.67432508]],"[array([[35.93162111, 20.28605077]]), 44.97661187713014]","[0, 44.841290486460714]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16617.01269245    49.12639633    43.51276368   244.30613974],41
10,[35.30062967],[[3.76842278]],"[array([[35.51287058,  0.19870565]]), 51.59010837533913]","[0, 51.328842877798415]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18085.83313374    47.68723468    48.04616279   251.00752576],41
11,[34.57151824],[[5.02598785]],"[array([[34.5754631, 15.7615976]]), 50.06517508983091]","[0, 50.04062954260465]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18355.69797327    48.61691506    48.99480455   228.36253276],41
12,[34.2056503],[[5.68807485]],"[array([[34.21343223, 71.62785459]]), 53.526680197715514]","[0, 53.616996789648084]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19327.56556297    47.60191729    50.39278347   229.0993126 ],41
13,[34.98407133],[[4.30287984]],"[array([[34.95375365, 74.97415876]]), 55.35460678873798]","[0, 55.20058823758398]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19327.32940031    47.6017973     50.39175389   229.0650798 ],41
14,[35.17030548],[[3.98609001]],"[array([[35.15294502, 73.02256247]]), 55.46388826861751]","[0, 55.46270040138559]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17908.60554156    46.3252262     47.51344071   192.21991821],41
