,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[46.38990305],[[13.18809319]],"[array([[62.88297943, 78.14718196]]), 41.75459552973353]","[0, 61.2876752025482]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32761.75783419    58.87125315    70.0697017     55.67632511],43
1,[26.73696304],[[20.41750869]],"[array([[ 9.91762288, 17.91177623]]), 13.867291809714157]","[0, 14.619552632749242]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32758.18558749    58.86934611    70.06841432    55.67783976],43
2,[31.14362826],[[11.61613967]],"[array([[16.59151505, 29.40319727]]), 23.24077442546016]","[0, 23.123421074795644]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32754.59749064    58.86743474    70.06669568    55.67943713],43
3,[26.12651753],[[21.63837172]],"[array([[99.75485399, 25.5379526 ]]), 36.739946991416936]","[0, 36.25803918584049]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32737.94293531    62.84268114    66.36257848    80.59355054],43
4,[25.6411683],[[22.6090602]],"[array([[25.64766412, 36.92038222]]), 36.583139543197646]","[0, 36.47322041240892]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32695.99311014    63.22326784    68.43083244    78.22939797],43
5,[31.19785872],[[11.5083889]],"[array([[42.53082919, 35.85435092]]), 50.88165474860132]","[0, 50.802408265243294]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.58174150e+04 4.96449708e+01 4.29487367e+01 1.00000000e-03],43
6,[32.0251234],[[9.87074634]],"[array([[32.00064144, 85.57087923]]), 52.23308120939053]","[0, 52.85598521033111]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.58174174e+04 4.83454118e+01 4.29524120e+01 1.40331831e+00],43
7,[32.19414114],[[9.53803526]],"[array([[32.18004814, 27.24056479]]), 52.820182231288314]","[0, 52.814277558385726]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.58174201e+04 4.83454316e+01 4.29522472e+01 1.40330114e+00],43
8,[28.50365578],[[16.88461128]],"[array([[28.51737386,  8.84508191]]), 43.618802526979216]","[0, 43.47702981636578]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21224.20516682    57.2260459     52.17437232    98.21161667],43
9,[29.01182054],[[15.86876873]],"[array([[29.03583807, 43.04927536]]), 48.85990357613209]","[0, 49.24684954540449]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9350.37457054   51.321336     24.38630198   21.74056562],43
