,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[49.52665982],[[22.4771467]],"[array([[ 3.6067564 , 23.86354133]]), 54.95253296862521]","[0, 82.17678936200866]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.79428119e+04 3.30315542e+01 5.58361417e+01 1.01026131e-02],6
1,[34.63428674],[[4.91424139]],"[array([[ 0.31057411, 98.82937103]]), 53.09436966486272]","[0, 53.55711888434677]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18085.62439643    47.4910347     53.83691131   252.20408879],6
2,[43.68890166],[[5.90778331]],"[array([[1.48880603e-06, 3.53191599e+01]]), 64.97779820485775]","[0, 57.016260453477486]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.80856342e+04 3.31012093e+01 5.59576089e+01 1.01030842e-02],6
3,[35.80826473],[[2.95649822]],"[array([[ 0.34083672, 97.03183363]]), 56.34079925069044]","[0, 55.40853596259174]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18042.12260134    48.69604875    54.50694651   182.5078527 ],6
4,[38.13810696],[[0.33110023]],"[array([[38.07952647,  6.35985726]]), 59.66541966860102]","[0, 59.6718656584025]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18035.00645037    44.65290008    55.62806134   119.67969943],6
5,[38.51566799],[[0.13945462]],"[array([[38.72301884, 19.37999723]]), 61.66775233805769]","[0, 61.672097290157936]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18015.649433      44.64553677    55.61366255   119.78678976],6
6,[38.42725073],[[0.17728696]],"[array([[38.61103157, 19.02089653]]), 61.24954241345096]","[0, 61.331813843369034]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17996.38353591    44.63862801    55.59820589   119.85676046],6
7,[38.65655206],[[0.08832125]],"[array([[38.69184873, 20.08208522]]), 62.45608915531664]","[0, 62.4930916075586]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17977.20882453    44.6317593     55.58278832   119.92642025],6
8,[39.04780371],[[0.00693869]],"[array([[89.74965761,  0.79360143]]), 64.47112602432361]","[0, 64.30523857453254]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17958.12554522    44.62492139    55.56742653   119.99599093],6
9,[39.9269489],[[0.16437693]],"[array([[3.98631131e+01, 1.53622691e-04]]), 65.26544946825886]","[0, 65.29754279667627]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24175.35642061    47.6268032     61.18244936    70.68734729],6
10,[40.3468569],[[0.4105546]],"[array([[4.02410673e+01, 4.96745114e-05]]), 67.36606949140062]","[0, 67.2860444095422]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24174.72678797    47.62622068    61.18276839    70.69109032],6
11,[43.2441649],[[4.87752858]],"[array([[43.73215618, 46.82264068]]), 56.53205684519544]","[0, 55.835416522982776]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.41749900e+04 3.19154192e+01 5.98930126e+01 5.98269018e-05],6
12,[42.88467202],[[4.09812862]],"[array([[31.76430666, 17.73267414]]), 61.84687492276391]","[0, 62.05443952189355]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24171.76532822    34.19486507    56.40651311    33.97053038],6
13,[43.01768873],[[4.38054672]],"[array([[32.23211755, 16.78441917]]), 62.44156724631969]","[0, 62.49839272943334]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24168.2263604     34.19372308    56.40496364    33.97044555],6
14,[37.79274821],[[0.57269636]],"[array([[37.80321609, 59.05609266]]), 63.90078040886238]","[0, 63.743729965157506]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22639.32949932    56.66453601    52.21243244   270.88270543],6
15,[38.02429997],[[0.40393078]],"[array([[38.02431387, 37.05577432]]), 61.14466415330834]","[0, 61.21952560551082]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22335.10219864    58.31436765    50.46065476   270.89886931],6
16,[37.79449415],[[0.57132297]],"[array([[37.78964722, 26.89974832]]), 60.43022574142811]","[0, 60.50309174530348]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22334.282263      58.31525037    50.460773     270.91155587],6
17,[37.67943645],[[0.66502553]],"[array([[37.67063036, 35.52489371]]), 60.069682322150804]","[0, 60.11874951569831]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22332.86990861    58.31364893    50.4591347    270.90926772],6
18,[37.5335981],[[0.79294088]],"[array([[37.55289453, 62.21468998]]), 59.61928997101666]","[0, 59.549667184777036]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22332.04670763    58.31311736    50.45910109   270.91172642],6
19,[39.83108674],[[0.12375936]],"[array([[39.8365289 , 80.31666412]]), 63.01054393219334]","[0, 62.980697946944474]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20005.45679503    55.56176193    42.5750136    191.62067256],6
20,[45.07422629],[[9.47757801]],"[array([[27.59461939, 59.30222646]]), 74.8662463506613]","[0, 74.81589415312503]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.00053612e+04 2.87111268e+01 3.79193531e+01 1.03614075e+00],6
21,[42.45929578],[[3.2457716]],"[array([[42.48635232, 37.56986461]]), 65.88172489050935]","[0, 65.83222622615058]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20122.58175305    50.63455435    41.32593329   114.19235757],6
22,[46.72449527],[[14.15990885]],"[array([[7.50747027e+01, 2.28683844e-05]]), 62.66262597936637]","[0, 62.769200256004815]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20122.53439518    31.45517807    48.16465145    35.80547803],6
23,[46.77289619],[[14.30113857]],"[array([[46.83001376,  1.21592863]]), 62.86543280930347]","[0, 62.919091729198136]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19883.19216614    31.37405235    48.01930756    35.67258456],6
24,[46.90320331],[[14.68209126]],"[array([[46.91439398, 98.47619076]]), 63.394230005438004]","[0, 63.402782427663404]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19882.87569264    31.37393726    48.01920921    35.6727062 ],6
25,[46.84656906],[[14.51639433]],"[array([[71.98305109,  0.78008874]]), 63.145778404015566]","[0, 63.21905476578916]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19882.85759183    31.37386012    48.01905567    35.67101112],6
26,[47.06829062],[[15.16613301]],"[array([[47.06105479, 33.86203224]]), 64.08959578485539]","[0, 64.14482838262494]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19882.83949087    31.37385398    48.0190447     35.67100117],6
