,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[33.12528318],[[7.72400655]],"[array([[ 0.67638145, 30.90095516]]), 59.22332186364447]","[0, 95.70782995940935]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.14708289e+04 3.78985246e+01 3.94130779e+01 9.99064757e-03],81
1,[26.8372335],[[20.2169754]],"[array([[ 0.37318135, 37.41610849]]), 80.33135249806915]","[0, 73.38852970570088]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.14708289e+04 3.78994882e+01 3.94141269e+01 9.97886012e-03],81
2,[31.46676962],[[10.97469606]],"[array([[29.13120385, 35.77207448]]), 71.24817626253045]","[0, 71.19409732409967]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.14708238e+04 3.57543066e+01 3.88732385e+01 9.96974402e-03],81
3,[32.46020226],[[9.01607759]],"[array([[60.455134  , 39.42503097]]), 66.71787488618622]","[0, 66.84035215753724]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10858.85659729    36.29389086    40.84560072    34.34564771],81
4,[31.96947547],[[9.98045853]],"[array([[31.97202107, 70.84197585]]), 66.08206660498212]","[0, 66.11560511784985]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10857.70470347    36.29396987    40.84325347    34.3446315 ],81
5,[30.92696765],[[12.04697383]],"[array([[30.59504649, 21.0094108 ]]), 64.4095139209219]","[0, 64.27479202923311]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10857.52998404    36.29396861    40.84296826    34.34569106],81
6,[31.87785102],[[10.1612672]],"[array([[13.82891038, 13.53198014]]), 66.13930901825896]","[0, 66.12974731179119]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10582.24763768    40.92345439    34.3591629     30.87237083],81
7,[30.03053907],[[13.83379824]],"[array([[30.01573537, 27.51642067]]), 56.181491511505044]","[0, 56.352008892740585]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13167.62525403    41.54700038    49.68398487   152.14081347],81
8,[29.85117584],[[14.19186556]],"[array([[29.83215814, 49.85167318]]), 55.818518866674346]","[0, 55.7864056019378]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13167.67660419    41.54711144    49.68341377   152.13659446],81
9,[30.19778659],[[13.50004458]],"[array([[30.22037304, 93.73747303]]), 54.115923934052404]","[0, 54.096711124952215]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13024.24147668    41.32875656    49.70413206   138.94097426],81
10,[30.40814408],[[13.08047084]],"[array([[30.43459411, 99.22699214]]), 55.21097328691654]","[0, 55.37581729140159]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11941.94700397    40.70836993    45.59605764   105.82477869],81
11,[29.95882523],[[13.9769468]],"[array([[29.97353648, 18.20210707]]), 54.32615733848329]","[0, 54.258491009856805]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11942.17605776    40.70848385    45.59612997   105.82292186],81
12,[33.66251093],[[6.69915192]],"[array([[33.61364688, 73.01618747]]), 62.08900930771106]","[0, 61.93806980567277]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9757.56284422   43.2603142    27.8712619    35.9635162 ],81
13,[32.51513475],[[8.90861886]],"[array([[32.54240164, 56.56894142]]), 60.456992372949536]","[0, 60.3967515785539]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10162.8757768     42.08469668    31.2632986     40.51323749],81
14,[34.19462736],[[5.70828433]],"[array([[34.19632601, 68.53434775]]), 62.64610027719577]","[0, 62.61153692728953]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9603.74357225   42.02885715   28.12001069   26.62655488],81
15,[40.6519998],[[0.65882047]],"[array([[58.49043816, 39.60966138]]), 72.63699292351816]","[0, 72.40015380452962]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.00007959e+03 3.59225541e+01 2.30111918e+01 7.02899416e+00],81
16,[33.50225623],[[7.00265959]],"[array([[33.50954869, 25.88588622]]), 62.194338382169136]","[0, 62.14498618139582]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9819.78178809   42.66827775   29.22050035   22.61698436],81
17,[32.89703184],[[8.16502587]],"[array([[32.92372326, 61.70644125]]), 58.04977000690551]","[0, 58.27019089953471]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10464.64141565    43.46217791    31.3456208     46.03554498],81
18,[33.2858841],[[7.41552663]],"[array([[33.2972364 , 65.06530429]]), 58.88994844722698]","[0, 58.880446831845504]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10464.58804397    43.46231092    31.34546575    46.03521   ],81
19,[33.45784118],[[7.08713375]],"[array([[33.47405798, 46.78139176]]), 59.48893042855391]","[0, 59.40411206770834]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10437.560641      43.73125258    30.84305752    40.49135461],81
20,[33.30716286],[[7.37477894]],"[array([[33.30046682, 66.89658878]]), 58.72979350727703]","[0, 58.68957553810583]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10499.90696589    43.87390124    30.99289907    37.69356768],81
21,[33.40799055],[[7.18212017]],"[array([[33.44109942, 50.82770239]]), 59.037965697987794]","[0, 58.924181808571966]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10503.05531067    44.03823171    30.76124332    34.09728285],81
22,[33.57366399],[[6.86716508]],"[array([[33.57426775, 41.76164729]]), 59.15170532656634]","[0, 59.2332514337633]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10480.11550828    44.30489097    30.48377381    31.97471806],81
