,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[12.93746141],[[48.01646535]],"[array([[ 0.22252284, 39.4579414 ]]), 61.148627708853056]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.40359806e+04 5.18793508e+01 4.64021180e+01 1.98497548e-05],1515
1,[29.99061386],[[13.91349069]],"[array([[21.60851715, 18.23554635]]), 49.14358275777782]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.40359232e+04 4.33596200e+01 4.90406569e+01 4.53605508e-06],1515
2,[30.74906132],[[12.40111034]],"[array([[58.8820806 , 64.34888536]]), 39.349914642369086]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14035.76451839    45.62417568    50.15456989    15.87972575],1515
3,[34.05221289],[[5.97063204]],"[array([[17.12700335, 52.25502265]]), 52.49400202067744]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.40357199e+04 4.32808860e+01 4.55825538e+01 1.17580127e+01],1515
4,[37.62987571],[[0.70736325]],"[array([[75.20476909, 25.00334617]]), 47.069676791124714]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.40357370e+04 4.01647454e+01 4.72344766e+01 5.65746320e+00],1515
5,[34.21284541],[[5.67489129]],"[array([[46.47575628, 48.69770665]]), 43.27679938073223]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4645.43229276   31.76910421   33.8907841    26.97152999],1515
6,[37.52394332],[[0.80176232]],"[array([[30.81767665, 44.29210827]]), 59.5221498860742]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4646.88332649   25.63939674   34.48859926    6.25362763],1515
7,[39.9073137],[[0.15558558]],"[array([[47.44748707, 30.22501826]]), 56.72949048726614]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4.64688590e+03 2.38516980e+01 3.51084001e+01 1.00200628e-02],1515
8,[51.74838498],[[29.13692787]],"[array([[52.71426851, 34.30538637]]), 73.80283576424084]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.39645563e+03 1.29012293e+01 2.99336000e+01 1.00000000e-03],1515
9,[38.12740406],[[0.33765916]],"[array([[38.11017827, 53.34538345]]), 56.99788450884462]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5251.55503325   32.01641813   36.2177523   136.52858272],1515
