,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[39.69155339],[[0.0749784]],"[array([[64.23844209, 35.9958297 ]]), 47.69484866462915]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.84528223e+04 7.08365702e+01 4.94807170e+01 1.83071354e-04],214
1,[36.07467157],[[2.55653995]],"[array([[11.2562643 , 38.78064731]]), 37.664346569146616]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.53376881e+04 7.21913765e+01 3.42560330e+01 1.00000000e-03],214
2,[34.41023514],[[5.31568565]],"[array([[71.37497092, 35.42093972]]), 41.341934079461375]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.53375042e+04 5.86334234e+01 3.84189260e+01 2.08829637e-05],214
3,[36.277588],[[2.26568985]],"[array([[14.79139839, 39.29800091]]), 45.87683122158727]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.22940738e+04 4.83473500e+01 4.11782652e+01 1.00000000e-03],214
4,[35.6894971],[[3.14092346]],"[array([[35.64199989, 83.04186614]]), 50.511919121477604]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.24705649e+04 5.36435365e+01 3.53501654e+01 1.65122293e-01],214
5,[35.57137605],[[3.32783089]],"[array([[35.55992462,  8.39445538]]), 50.1907445389177]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.20983038e+04 5.37160929e+01 3.59738137e+01 1.51995388e-01],214
6,[34.68548724],[[4.82352445]],"[array([[34.66078071, 56.47456755]]), 45.088001507849704]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16393.33622596    58.65420449    45.9574204     22.26537864],214
7,[34.78677609],[[4.64525874]],"[array([[34.78754757, 20.80732931]]), 44.93890303122085]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15052.39125635    57.19320682    43.67683424    18.38404095],214
8,[36.64702605],[[1.77021102]],"[array([[36.63993468, 70.19979798]]), 52.381489191741274]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.46096542e+04 4.89367123e+01 4.47809289e+01 1.44452253e+01],214
9,[36.88412247],[[1.47769834]],"[array([[36.89005629, 28.45414531]]), 53.32323401505221]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36625043e+04 4.78125123e+01 4.25260212e+01 1.13393529e+01],214
10,[37.98628823],[[0.42976095]],"[array([[37.97884669, 96.53478948]]), 62.117496775987426]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13068.41809604    42.75043192    39.9945934     39.73104396],214
11,[37.87203686],[[0.51185535]],"[array([[37.89577016, 62.18831814]]), 61.32315184584155]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13043.53404689    42.59413192    41.05444004    37.51086769],214
12,[38.19570384],[[0.29684995]],"[array([[38.19504467, 35.86724216]]), 62.41250981259224]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12670.15867731    42.22955405    40.27848476    32.99236093],214
13,[38.02907116],[[0.40074129]],"[array([[38.02888735, 93.18787166]]), 61.32912689275043]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13149.18862069    42.86931985    41.27229336    31.30741811],214
14,[38.15827943],[[0.3189033]],"[array([[38.14720293, 55.9114807 ]]), 61.623742236856316]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13052.06470536    42.68217451    41.1114672     28.37563207],214
15,[38.19570384],[[0.29684995]],"[array([[38.17083112, 55.07150613]]), 61.684673032152176]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12985.60520642    42.53957627    41.02327247    25.96425771],214
16,[38.03143533],[[0.39916533]],"[array([[38.02399204, 49.31463309]]), 61.19208699995711]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12919.10556914    42.38906706    40.94542621    23.91189843],214
17,[38.26181991],[[0.25972713]],"[array([[38.24977209, 45.32995598]]), 62.286448237831245]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12629.36358193    41.91753491    40.67018895    22.69207167],214
18,[38.53166972],[[0.13307789]],"[array([[38.53959472, 29.23933805]]), 64.0878363031202]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11761.39440757    41.02287324    39.18570807    23.18838307],214
19,[37.7435268],[[0.61203258]],"[array([[37.74364038, 75.28348481]]), 61.08795658263174]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12258.21451548    43.40115016    40.83698441    34.93871609],214
20,[37.75645931],[[0.601582]],"[array([[37.75425908, 35.08515147]]), 61.05477868992876]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12226.61528279    43.37691469    40.85506048    33.0238954 ],214
21,[37.96322415],[[0.44579691]],"[array([[37.9681628 , 75.06139787]]), 65.38172826220836]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11057.36398703    41.80319664    36.92324178    59.72049729],214
22,[37.80896861],[[0.5599951]],"[array([[37.83042153, 98.22773375]]), 64.90792555882567]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10957.40240475    41.75811759    36.7220072     56.66824986],214
23,[37.88831038],[[0.49975748]],"[array([[37.87456482, 24.40513529]]), 65.18945089098584]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10792.37847596    41.63009144    36.46871853    53.88404328],214
24,[37.71813785],[[0.63278669]],"[array([[37.7112999 , 79.00437614]]), 64.86762914661553]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10259.61954064    41.70326102    35.22142175    52.33135436],214
25,[37.92089884],[[0.47593323]],"[array([[99.73256329, 15.08309692]]), 65.53332455314819]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10116.85516184    41.63826       34.84536259    49.79679016],214
