,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[32.00835576],[[9.90379632]],"[array([[36.36861215, 35.89515303]]), 82.60237754509731]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.51198644e+04 3.50173389e+01 3.94147919e+01 4.27640137e-05],1131
1,[35.56066747],[[3.34494142]],"[array([[ 0.10329412, 40.62550484]]), 81.73058533484246]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.69176091e+04 3.57404362e+01 4.19066891e+01 5.85249198e+00],1131
2,[35.48485883],[[3.46683485]],"[array([[35.39167681, 54.34051502]]), 82.33519303808382]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.69609222e+04 3.59256579e+01 4.38830573e+01 5.48975468e+00],1131
3,[39.81135496],[[0.11611744]],"[array([[55.46714747, 38.85195925]]), 78.44914791602213]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.50671050e+03 3.04170968e+01 2.78065257e+01 5.01414262e+00],1131
4,[32.18326122],[[9.55942809]],"[array([[18.41322788, 45.01734813]]), 77.29375552433301]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8737.86163141   31.75402992   26.7455687    12.38981982],1131
5,[37.06247459],[[1.27195465]],"[array([[66.70297172, 38.507574  ]]), 76.01723014656538]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.14821823e+03 2.82339900e+01 2.56099937e+01 4.40067463e+00],1131
6,[33.25245887],[[7.47959464]],"[array([[33.39790482, 73.29390261]]), 68.20899851294988]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8665.75802532   40.15973738   20.0393524    26.03592914],1131
7,[34.41108658],[[5.31414711]],"[array([[34.41328137, 41.71433298]]), 69.6294819516681]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9016.99137581   38.70091967   23.68797072   42.15622451],1131
8,[34.24859259],[[5.60948215]],"[array([[34.26724302, 45.19021914]]), 69.30841853517792]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8481.57227894   38.62862859   22.35335537   28.61786   ],1131
9,[34.25356953],[[5.60038766]],"[array([[34.24059204, 34.42704967]]), 69.58701134270868]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8114.75789771   37.99481481   21.75235502   20.86330318],1131
10,[34.67901076],[[4.83497756]],"[array([[34.68528704, 85.13841318]]), 67.48490954525327]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9651.85596484   39.10135306   25.54166113   39.45982441],1131
11,[35.17907703],[[3.97133284]],"[array([[35.15345794, 72.99547876]]), 68.08664226584948]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9263.56721622   35.54428651   27.87495648   43.45862958],1131
12,[35.36805076],[[3.65719661]],"[array([[35.38372844, 44.45303993]]), 68.33594726277107]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9029.90693962   34.42256178   28.01903193   36.90600199],1131
13,[35.42270398],[[3.56775216]],"[array([[35.40550692, 22.61613079]]), 68.46092613434762]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8795.52029077   33.5122775    27.88925453   31.26687911],1131
14,[34.90431153],[[4.44049013]],"[array([[34.89782708,  2.32044097]]), 68.3717989677777]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8042.7596726    32.35674668   27.17915331   31.54023788],1131
15,[35.27160598],[[3.81659851]],"[array([[35.29872593, 90.31015925]]), 68.12082353135726]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7800.99113428   30.93933406   28.70448436   32.50233577],1131
16,[35.24252619],[[3.86504141]],"[array([[35.21860303, 91.50965472]]), 68.18571859613996]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7594.83183983   29.66190124   29.4023988    29.7053513 ],1131
17,[35.2152982],[[3.91055547]],"[array([[35.20447231, 90.9323055 ]]), 68.41929979090355]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7339.54726272   28.85139327   29.14787269   26.02979201],1131
