,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[39.57993832],[[0.04475832]],"[array([[3.30811854e-07, 6.62024086e+01]]), 40.40902955768501]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36121.24692554    74.27502471    65.76688656   213.21161187],220
1,[40.09740919],[[0.25091641]],"[array([[99.99999978, 53.46808414]]), 41.01017660057908]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36121.24438893    77.73914403    67.17929236   181.67449894],220
2,[46.30534558],[[12.94387561]],"[array([[ 1.24466477, 97.06721539]]), 37.45947080247808]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36121.4078684     55.49026829    84.91869336   240.55566652],220
3,[48.30022029],[[18.81343461]],"[array([[6.81150147e+01, 5.64978080e-10]]), 35.45319449430034]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36121.38839183    52.67823475    87.28782146   215.79269552],220
4,[41.72775989],[[1.98185195]],"[array([[2.56064322e+01, 1.76691748e-08]]), 39.780665558110655]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36121.42422201    52.36262731    75.33541512   441.68386046],220
5,[41.53506568],[[1.69569208]],"[array([[41.55648842, 37.30830252]]), 50.14480731129041]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28519.1231291     55.18587926    56.63603916   302.29953757],220
6,[41.11809102],[[1.14848791]],"[array([[ 0.19565457, 34.66071362]]), 75.08718742412869]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21483.15535744    52.74719067    41.9314633    255.47656862],220
7,[41.65399534],[[1.86988917]],"[array([[41.75170152, 96.9677601 ]]), 76.97382759432038]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21191.12317518    52.47357547    40.99220346   209.80623177],220
8,[41.63683772],[[1.84427442]],"[array([[41.65180567, 56.5355608 ]]), 78.03150964999587]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20473.75331225    53.04686689    39.85710954   195.35495242],220
9,[41.7332047],[[1.99023393]],"[array([[1.18685355, 0.31884213]]), 76.59201291501024]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19759.29245756    53.18497226    38.78490975   166.35488545],220
10,[42.01950996],[[2.45327663]],"[array([[42.0322442 , 95.80442404]]), 76.58032679090142]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19054.08514878    53.64738405    37.96892993   150.15767298],220
11,[42.16270086],[[2.7008257]],"[array([[42.15894839, 28.47177977]]), 77.40486555735094]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18631.47067477    53.64810377    37.24995055   130.53040085],220
12,[41.87461117],[[2.21351204]],"[array([[41.87750813, 66.45947439]]), 69.3053569577507]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22276.07190076    55.23854118    43.56397008   191.64723851],220
