,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[29.34224922],[[15.20842691]],"[array([[2.96666577e-06, 3.93084079e+01]]), 85.17431928363274]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.38880020e+03 3.80895985e+01 1.96194325e+01 9.99475731e-03],1428
1,[34.31578081],[[5.48696271]],"[array([[20.45654847, 39.18698344]]), 91.83821668940402]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.28411491e+04 3.19492767e+01 4.37659441e+01 1.00000000e-03],1428
2,[38.75062449],[[0.06053322]],"[array([[24.15199394, 38.68999457]]), 73.93978568669098]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.28411438e+04 3.04979026e+01 3.65486554e+01 1.02053642e-02],1428
3,[39.0203382],[[0.00968348]],"[array([[57.52453128, 31.46066391]]), 64.25781036152978]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.22175613e+03 3.57957020e+01 2.08505959e+01 1.00000000e-03],1428
4,[40.62530008],[[0.63478714]],"[array([[16.74320813, 36.75342464]]), 69.95365470134514]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.09823905e+03 3.33346300e+01 1.52444625e+01 1.00000000e-03],1428
5,[40.80542003],[[0.80542529]],"[array([[99.99999982, 39.43675534]]), 81.32879553761086]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.58798620e+03 2.11005934e+01 2.55269334e+01 1.00000000e-03],1428
6,[32.83826842],[[8.27901096]],"[array([[32.83792052, 99.26713273]]), 51.038737624916706]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17720.59813473    52.87840488    41.05307402   171.64509924],1428
7,[32.43133728],[[9.07258772]],"[array([[32.44238515, 46.90344228]]), 49.688848415225685]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19709.32057958    54.96348156    46.23771112   170.93295583],1428
8,[32.70816384],[[8.53196543]],"[array([[32.71586247,  7.30507683]]), 51.30678558828128]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19113.01645621    54.4544936     45.25802192   149.36506537],1428
9,[33.15835586],[[7.66034995]],"[array([[33.13078026, 46.19936591]]), 51.49921130500223]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15209.12874186    53.05095921    38.04973239   154.33830464],1428
10,[40.52105488],[[0.54518166]],"[array([[40.5891096 , 44.37448108]]), 67.36080398418972]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.56909616e+03 4.10325932e+01 1.34551991e+01 1.00000000e-03],1428
11,[43.44477594],[[5.33376187]],"[array([[38.17739546, 39.9257905 ]]), 71.31747975532676]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.33731168e+03 1.65927396e+01 2.92191917e+01 1.00000000e-03],1428
