,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[40.86927987],[[0.8706946]],"[array([[2.75716959e-06, 4.08304012e+01]]), 56.32123330410678]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9560.9178771    38.43182273   45.95165881  182.27574297],614
1,[39.58401514],[[0.04572473]],"[array([[85.27529838,  0.7871383 ]]), 52.67690037699333]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9347.92478906   43.20514937   45.37831879  214.39394368],614
2,[40.87113157],[[0.87262417]],"[array([[40.91285851, 99.99994987]]), 55.94619505828243]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20068.71109385    54.0936543     59.2579151    134.92535502],614
3,[40.66529587],[[0.67095276]],"[array([[40.69808445, 37.26130562]]), 55.320021841024115]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19997.37398233    56.15624636    60.37425595   121.32092108],614
4,[41.47666514],[[1.61304631]],"[array([[41.47827721, 23.26841581]]), 57.896074297850184]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19997.09326718    54.17347441    59.40343964    89.16467072],614
5,[40.80327013],[[0.8032713]],"[array([[40.8025631 , 21.86186904]]), 55.041273876779314]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19996.86816717    56.6614752     59.48224567    96.60878178],614
6,[40.91435776],[[0.91825947]],"[array([[40.92242269, 80.68365616]]), 55.046066881572244]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19746.75677223    57.46618205    58.85150425    95.61421105],614
7,[42.8439948],[[4.01322029]],"[array([[42.87336044, 65.33387577]]), 57.29777260159878]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15367.89691778    51.83505814    47.60247068    80.38684098],614
8,[42.3808308],[[3.09749416]],"[array([[42.32579955, 10.21293565]]), 55.81366692046173]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15416.03595232    52.40066746    46.86275476    80.33212807],614
9,[42.6151746],[[3.54879951]],"[array([[42.63618175, 90.38048236]]), 55.89807839799715]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15155.78798758    52.28337871    46.52609396    70.25083633],614
10,[43.21534586],[[4.81319679]],"[array([[43.22074679, 56.46092218]]), 56.91277704719507]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14753.91147038    51.5614595     45.6757637     59.60840208],614
11,[43.2648175],[[4.92382093]],"[array([[43.26214937, 45.94597347]]), 56.719018276602895]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14743.05407117    51.69322257    45.70670669    54.1908779 ],614
12,[44.46658608],[[7.85519513]],"[array([[44.48612093,  7.62699475]]), 60.29288142979511]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13683.73560613    49.60095657    42.94799719    49.40399197],614
13,[44.09620917],[[6.90704522]],"[array([[44.12507403, 18.33124909]]), 60.37969694356989]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14474.35987436    49.61332014    44.32204148    56.09689979],614
14,[42.46396681],[[3.25468945]],"[array([[ 4.02000583, 99.13256787]]), 57.64419704324698]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14336.88614128    51.49732755    43.99017581    83.60181713],614
15,[42.23299779],[[2.82612085]],"[array([[42.2191121 , 39.41775382]]), 57.678791854625935]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14116.07658605    52.38932001    44.76552972    82.67516016],614
16,[42.38486918],[[3.10505465]],"[array([[42.39717404, 10.63249982]]), 62.759312574595754]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12942.0466822     50.31137881    41.18771207   118.68860276],614
17,[42.24075976],[[2.84010519]],"[array([[42.25635288, 12.36112887]]), 62.53731015435012]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13168.50070423    50.70869133    42.1291803    126.41983706],614
18,[42.25001341],[[2.85681564]],"[array([[42.24400212,  1.45511845]]), 62.09889049055476]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12949.93269407    50.51411813    41.49817022   120.11536895],614
19,[42.23299779],[[2.82612085]],"[array([[42.23723362, 92.93823031]]), 62.56365204250558]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13882.32004707    50.85874134    43.65433367   119.3976183 ],614
20,[42.36528435],[[3.06846109]],"[array([[42.36219033, 25.72370042]]), 62.73116474769439]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13759.03094855    50.71956526    43.49306207   112.61927991],614
21,[41.73104012],[[1.9868996]],"[array([[41.73092958, 34.93182946]]), 60.045157318354065]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14197.042633      52.07447324    44.47174991   128.45380992],614
22,[41.75587088],[[2.0252998]],"[array([[41.76228526, 45.51712565]]), 63.83303398001064]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13342.32387288    50.79647145    41.94574398   151.03643491],614
23,[42.06214338],[[2.5258926]],"[array([[42.06959592,  4.88091808]]), 65.01326242767357]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13037.71325551    50.26496255    41.32120771   143.56264406],614
24,[42.17293353],[[2.71891145]],"[array([[42.18894111, 77.21175456]]), 65.12534198283606]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12811.36054065    50.11552361    41.04449398   138.63920133],614
25,[42.28293796],[[2.91661095]],"[array([[42.29753992, 21.12629334]]), 65.07507499110477]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12576.96947944    49.77141334    40.47180133   131.83314837],614
26,[42.42650342],[[3.1834506]],"[array([[42.44655201, 53.42879215]]), 65.27018282963853]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12444.50850528    49.63384518    40.22623926   126.25964942],614
27,[42.11155047],[[2.61120503]],"[array([[42.10115369, 34.75992482]]), 63.67260407176819]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12404.56911593    49.81914568    40.15805474   122.85305432],614
