,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[29.38255356],[[15.12789578]],"[array([[52.28559789, 42.50223046]]), 49.2612246155584]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8713.49699296   32.00818929   27.20610136  292.40337937],833
1,[40.23025219],[[0.33105885]],"[array([[23.26744754, 68.3261796 ]]), 60.650824705130866]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9662.25148034   33.65961439   30.64351999  283.57102223],833
2,[40.32732262],[[0.39664157]],"[array([[11.23293401,  5.11467004]]), 59.80817195629352]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10930.85828123    35.76368558    34.39015641   229.94706196],833
3,[39.62572385],[[0.05621062]],"[array([[39.70431051, 62.99662267]]), 61.17699443892149]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11825.34825365    39.50163473    37.36773223   249.51912637],833
4,[38.91441317],[[0.02450675]],"[array([[99.99999996, 74.34388501]]), 57.54805450444041]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12235.66439376    40.8755769     37.83230935   267.48401607],833
5,[37.58300449],[[0.74847995]],"[array([[37.56108031, 37.84000422]]), 57.629041131497935]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16531.15574196    49.75541342    40.59410749   246.60921821],833
6,[44.55187469],[[8.07824684]],"[array([[53.90891864, 38.36412354]]), 80.5543175658033]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.65311382e+04 4.79327442e+01 1.71820103e+01 7.55472782e-03],833
7,[35.65050008],[[3.20225418]],"[array([[35.60703184, 99.17061845]]), 62.18485591132217]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13809.19169535    46.08369468    37.62538157   242.46760251],833
8,[35.50813651],[[3.42926505]],"[array([[35.53820437, 80.79520676]]), 62.534840690056605]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13451.08282585    45.43643249    37.46151082   214.98709609],833
9,[35.73970154],[[3.06252546]],"[array([[35.71558438, 56.59596449]]), 63.4611703282829]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14031.85499264    45.73568601    38.3280437    189.81793253],833
10,[35.72026373],[[3.0928037]],"[array([[35.73695557, 30.65277501]]), 62.81660920880755]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13048.33869726    44.34839161    36.99569438   171.20870589],833
11,[35.7785074],[[3.00236614]],"[array([[35.77216686, 57.01799382]]), 65.54414319993982]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11634.65972647    41.82959028    35.07237268   147.2578311 ],833
