,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[32.04274831],[[9.83601504]],"[array([[26.63684843, 37.13972902]]), 50.36683136355369]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.55209350e+04 4.11299977e+01 2.75494067e+01 1.01778224e-02],112
1,[33.14240055],[[7.69105164]],"[array([[80.74905809, 57.60196431]]), 55.957614265965866]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15456.75014048    43.02933453    40.30570579   201.12058479],112
2,[35.09374469],[[4.11553154]],"[array([[50.50103407, 40.64303785]]), 66.01444785983989]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.54567494e+04 3.86011086e+01 3.20880771e+01 1.01736877e-02],112
3,[36.76206827],[[1.6256562]],"[array([[36.80863937, 73.06689618]]), 68.03446201467527]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15432.46745834    37.86226303    39.58043581    84.70797139],112
4,[38.45196894],[[0.16626877]],"[array([[38.33559178, 56.63632455]]), 76.89240479159395]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.54324624e+04 3.25454368e+01 3.58244292e+01 1.00922340e-02],112
5,[36.90463276],[[1.45339656]],"[array([[36.91861881, 67.47857865]]), 65.60804970515227]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14707.97605659    38.32056501    40.7111942     70.43527635],112
6,[37.1441968],[[1.18199404]],"[array([[37.1777559 , 26.36541238]]), 66.0397619949459]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14397.61745225    37.97680873    40.29888696    57.23175106],112
7,[36.8492667],[[1.51937115]],"[array([[36.83410452, 56.04423539]]), 64.2253637614516]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14396.82409345    38.81634883    39.63055544    56.06137647],112
8,[36.98417126],[[1.36071917]],"[array([[36.99961976, 41.67021818]]), 62.80781914456345]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14489.3817369     38.7043307     40.55677256    53.491889  ],112
9,[36.81515873],[[1.56060169]],"[array([[36.80872535, 72.45249474]]), 66.07292582078412]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14309.36927339    38.91910528    39.41879756    54.29585576],112
10,[38.05204131],[[0.38555227]],"[array([[45.35558104, 41.2946406 ]]), 73.32301349887724]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.13448978e+04 3.26615773e+01 1.78469901e+01 1.00000000e-03],112
11,[38.10567102],[[0.35116374]],"[array([[38.13158865, 41.81339634]]), 69.4842048824843]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13879.56950239    36.95287468    39.01221611    61.87332238],112
12,[38.09428229],[[0.35834016]],"[array([[38.08742154, 88.26512617]]), 70.74148543200556]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13531.5864947     36.65740736    38.07765595    56.75689387],112
13,[37.77694256],[[0.58519758]],"[array([[37.79923735,  1.98398128]]), 71.02017178234857]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13484.74516764    38.03111914    37.71975592    57.41181315],112
14,[37.12308275],[[1.20497071]],"[array([[54.81038856, 52.87827231]]), 72.35016561607773]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18625.80646889    41.36436554    40.32770138    65.8731892 ],112
15,[38.09161781],[[0.36002899]],"[array([[38.08341799,  4.87793979]]), 72.84913413294143]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18405.08130997    41.50582461    39.60580635   118.09043403],112
16,[38.02247699],[[0.40515222]],"[array([[38.01923166, 71.05871238]]), 73.04662979503364]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18460.01523539    41.79035677    39.09756821   112.49904304],112
17,[38.09783676],[[0.35609304]],"[array([[38.09833491, 53.00651325]]), 73.06340465202983]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18380.23404008    41.56113133    39.08152542   104.8153903 ],112
