,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[33.05957031],[[7.85067829]],"[array([[10.56059265, 43.40864012]]), 29.753053745237434]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.08805711e+04 5.08101574e+01 3.94989268e+01 9.99836737e-03],022
1,[26.68972025],[[20.51199143]],"[array([[13.8376451 ,  0.15290528]]), 26.156545438680613]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.18745679e+04 4.91699728e+01 4.32628672e+01 1.00000000e-03],022
2,[32.14996125],[[9.62492536]],"[array([[92.76208607, 80.89426988]]), 27.935901622167727]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.13561604e+04 4.76825091e+01 4.40473370e+01 1.00000000e-03],022
3,[28.26178886],[[17.36820034]],"[array([[28.08409594, 99.95855881]]), 25.457694788448364]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.19545890e+03 4.54734800e+01 3.65246689e+01 1.00000000e-03],022
4,[35.38331241],[[3.63215406]],"[array([[82.88635672, 68.70896753]]), 37.473918211778226]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.57053608e+03 4.34405383e+01 3.67564869e+01 1.00000000e-03],022
5,[30.27584186],[[13.34432819]],"[array([[12.20821973, 10.44727457]]), 24.8126009381264]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7885.41773039   46.74194765   34.11445042   18.66331863],022
6,[28.0668298],[[17.75802954]],"[array([[ 1.38774208, 96.68901751]]), 27.747073753047555]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8360.49434321   50.30801651   31.21106402   18.29999353],022
7,[33.58723357],[[6.8414627]],"[array([[48.49925034, 51.71922844]]), 32.40336930753512]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8457.81178567   52.38840953   31.44039847   18.25823398],022
8,[32.95393561],[[8.05481439]],"[array([[53.86398079,  1.50719036]]), 28.28948916478722]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7457.9559298    43.64806586   26.1323885     9.07552397],022
9,[38.72078776],[[0.06879065]],"[array([[24.73948958, 85.05575372]]), 45.38571911310613]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7091.84743098   38.64856459   28.58243112   14.32659418],022
