,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[50.56913991],[[25.60052042]],"[array([[67.1250013 ,  8.99010914]]), 52.72924689317715]","[0, 77.67077868178053]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.99995232e+03 3.09928526e+01 4.68233936e+01 9.99055116e-03],84
1,[48.58762903],[[19.67019916]],"[array([[41.92794207, 41.5079595 ]]), 60.99647027084576]","[0, 61.308048267404644]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.99995351e+03 3.09947690e+01 4.68233736e+01 9.99513694e-03],84
2,[48.22625291],[[18.59319211]],"[array([[42.02690108, 41.89807987]]), 56.969909656495716]","[0, 56.029866662592724]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.99995591e+03 3.09930297e+01 4.68225833e+01 9.99019861e-03],84
3,[36.41298573],[[2.07878393]],"[array([[16.62830304, 44.05972182]]), 72.7925459168361]","[0, 73.48112512250276]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8652.47350186   42.36027084   27.70643879   77.26417404],84
4,[36.49958561],[[1.96240759]],"[array([[17.57806716, 44.95343797]]), 73.33550528366462]","[0, 73.71361374316515]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8652.69534676   42.36006176   27.70704569   77.26489089],84
5,[36.03004288],[[2.62215483]],"[array([[16.5477261 , 42.53372778]]), 71.52033700572031]","[0, 71.54361110130132]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8528.84191934   42.13797949   27.52281877   75.71746753],84
6,[36.54058488],[[1.90820055]],"[array([[16.69149867, 44.2233285 ]]), 74.24754119214788]","[0, 73.9166330504686]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8412.92931579   41.92743648   27.35206895   74.26895125],84
7,[39.36919659],[[0.00890164]],"[array([[5.70609306e-05, 6.36209230e+01]]), 61.95943328052116]","[0, 61.85873111264212]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12949.14106548    46.82455818    43.91354272   173.76115749],84
8,[39.23275758],[[0.00035152]],"[array([[39.20758927,  3.26881662]]), 60.67081764598557]","[0, 60.7468072492589]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14750.35727823    50.45555346    49.72006794   175.3850208 ],84
9,[39.26949815],[[0.0015274]],"[array([[39.26479229, 17.6647811 ]]), 60.85850882687457]","[0, 60.85620648496475]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14462.60008191    50.15620852    49.37866202   175.03839283],84
10,[38.50346164],[[0.14441603]],"[array([[38.49541815, 54.99327569]]), 59.28815918429145]","[0, 59.08660232069931]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14040.85135632    51.35248815    45.68863961   181.61177704],84
11,[38.0812364],[[0.36664488]],"[array([[34.18253558, 41.71104172]]), 82.7886356865034]","[0, 82.71340067154027]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.63946550e+03 3.14322635e+01 2.29914417e+01 1.00000000e-03],84
12,[40.37614721],[[0.43186424]],"[array([[40.32236961, 77.51386842]]), 70.55298686275779]","[0, 70.4810998448785]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7375.82268625   40.11836252   26.67300267   43.36359657],84
13,[40.54169365],[[0.56238662]],"[array([[40.57129996, 56.89849631]]), 70.13952070327848]","[0, 69.98893017323292]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7741.96193466   41.26503157   28.55656659   43.55612271],84
14,[40.22925219],[[0.33041419]],"[array([[40.22812392, 28.48433525]]), 71.33689125957885]","[0, 71.16351816793194]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7227.2790648    39.17658067   27.48502564   30.46824258],84
15,[39.93070577],[[0.16608669]],"[array([[39.93028539, 79.51632883]]), 73.17928607196059]","[0, 73.33222365551048]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7805.48324715   37.84449369   28.51730066   25.40813237],84
16,[39.21209646],[[5.36037783e-05]],"[array([[39.24620307,  2.26940378]]), 71.02919417852796]","[0, 71.14917996006686]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7805.47498474   37.84446932   28.51730546   25.40836554],84
17,[39.43316928],[[0.01686802]],"[array([[39.40568555, 41.38424041]]), 71.70509362220825]","[0, 71.7389468966963]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7805.41769128   37.84441001   28.51722891   25.40840971],84
18,[39.68056419],[[0.07165652]],"[array([[39.65212331, 23.32813301]]), 72.4860642250575]","[0, 72.44489785638415]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7805.43225883   37.84441802   28.51725645   25.40829723],84
19,[39.31351333],[[0.00402782]],"[array([[39.31382065, 49.01166938]]), 71.83988009007851]","[0, 71.80910375012901]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7576.95573125   37.35585897   28.17959379   22.16867931],84
20,[39.28697146],[[0.0023774]],"[array([[39.28944838, 72.80471834]]), 71.25262540046089]","[0, 71.08307128955018]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7726.05039364   37.72672739   28.31088212   20.33434372],84
21,[39.23508583],[[0.00040147]],"[array([[39.23444185, 27.73097161]]), 71.34514623266057]","[0, 71.36204737706221]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7732.59275089   37.99586529   28.15984919   18.34663325],84
22,[38.86503513],[[0.03370158]],"[array([[38.854266  , 74.47184212]]), 70.31261976043618]","[0, 70.44913698089631]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7732.59216557   37.99582042   28.15987194   18.34662702],84
23,[38.85696025],[[0.03534261]],"[array([[38.87772244, 49.09770999]]), 70.26624283393453]","[0, 70.16357248371729]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7732.59158026   37.99582007   28.15987155   18.34662697],84
24,[38.89239365],[[0.02842849]],"[array([[38.89637077, 99.41098537]]), 70.13791046536996]","[0, 70.13401979086674]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7823.07188378   38.16541231   28.15815621   16.88602225],84
25,[38.80099248],[[0.04777375]],"[array([[38.81923146, 21.68281045]]), 69.55070389977371]","[0, 69.55945173524879]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7659.64314092   38.84566262   28.51411237   16.92311486],84
26,[38.82157399],[[0.04298792]],"[array([[38.84148698, 81.54130778]]), 69.5905152116139]","[0, 69.48991805162764]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7659.66926167   38.84570038   28.51414179   16.92309991],84
27,[38.72490377],[[0.06762079]],"[array([[38.72471689, 76.53914442]]), 69.509677196009]","[0, 69.50953856610003]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7763.37272834   38.79781728   28.75277333   15.41998838],84
28,[38.53338254],[[0.13240404]],"[array([[38.5254769 , 39.64946506]]), 69.3631188997532]","[0, 69.35355640347038]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7715.85190854   38.53096493   28.60653969   13.74659683],84
29,[42.13621766],[[2.65426056]],"[array([[99.96599896, 42.1240136 ]]), 79.1381207275355]","[0, 78.97018793118156]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.00760705e+03 2.06992298e+01 1.82251259e+01 4.00921036e-01],84
30,[42.12448363],[[2.6337412]],"[array([[42.14182505, 33.02370424]]), 78.97244861932725]","[0, 78.93035816209088]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.00760651e+03 2.08915154e+01 1.82342919e+01 3.99526575e-01],84
31,[38.71836895],[[0.06948279]],"[array([[38.70818319,  4.55099998]]), 67.08015017899403]","[0, 66.9863735419463]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7290.77620898   40.84029599   28.98432827   32.75502487],84
32,[38.33264366],[[0.22259178]],"[array([[38.35049166, 23.23821413]]), 66.7132142532179]","[0, 66.79154157724312]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.08875905   40.71976941   31.0091639    31.00827019],84
33,[38.28000384],[[0.24993186]],"[array([[38.27518736, 63.45070846]]), 66.60326333162529]","[0, 66.67753890231131]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.1177042    40.71984469   31.00918853   31.00829565],84
34,[38.47405441],[[0.15671376]],"[array([[38.4556282 , 96.31231709]]), 67.18016533407628]","[0, 67.25362731763157]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.11048678   40.71983213   31.00916674   31.00831451],84
35,[38.9588457],[[0.01747226]],"[array([[38.98063664, 59.38937286]]), 68.60662440862166]","[0, 68.60692630642063]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.12333418   40.71984587   31.00919274   31.0082684 ],84
36,[39.19034777],[[2.20136544e-05]],"[array([[39.19044681, 67.41850795]]), 69.2679292120234]","[0, 69.29446662858463]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.11127165   40.71982632   31.00917268   31.00829537],84
37,[39.43658198],[[0.01736429]],"[array([[39.43461664, 23.41488907]]), 69.96331485600992]","[0, 69.95533950761802]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8453.10405438   40.71982581   31.00916281   31.00831221],84
38,[39.29829024],[[0.00302819]],"[array([[39.29576228, 29.65739145]]), 69.73609302722421]","[0, 69.79097938108353]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8225.78009958   40.4038347    30.56861174   29.82380106],84
39,[39.55749937],[[0.03962438]],"[array([[39.5628231 ,  3.73578394]]), 70.46479556647928]","[0, 70.5050027654382]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8225.77351887   40.40379899   30.56855268   29.82386391],84
