,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[39.27143011],[[0.00161207]],"[array([[ 0.18745744, 65.40101852]]), 48.78555181544062]","[0, 88.5862990963512]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31133.80019243    52.90088699    57.93291661   139.45623275],90
1,[26.50994898],[[20.87152376]],"[array([[ 5.20695643, 44.71344429]]), 59.995693160899464]","[0, 60.12640652397768]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31128.33205253    52.89918458    57.92925571   139.47156944],90
2,[27.57803232],[[18.73547839]],"[array([[ 5.71173925, 43.83393513]]), 62.65131176926017]","[0, 62.34622961914315]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31122.86801782    52.89749135    57.9256502    139.4854682 ],90
3,[30.91542454],[[12.06994193]],"[array([[ 0.11954513, 65.91080389]]), 60.95680092206065]","[0, 60.710030815147974]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31133.32213773    48.08585823    61.87807573    60.7515156 ],90
4,[32.79924534],[[8.35479851]],"[array([[46.63863863, 43.21493593]]), 60.91652760745774]","[0, 60.74123326164487]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.11334391e+04 4.93025551e+01 5.37453104e+01 2.28339453e-05],90
5,[33.77256007],[[6.49197557]],"[array([[33.49716294, 99.47245771]]), 66.96534699003598]","[0, 66.89873002095499]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31089.60824499    47.71733482    55.78026692   143.70707141],90
6,[34.16283582],[[5.76664999]],"[array([[34.15392323,  8.5056053 ]]), 67.12557534759577]","[0, 67.51112179112474]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21088.73039848    44.32430534    48.27711997   115.88559389],90
7,[34.06356976],[[5.94962844]],"[array([[34.09419113, 71.51583199]]), 66.96494153888581]","[0, 67.172532961875]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21075.19141071    44.31849356    48.26680582   115.89315467],90
8,[34.34280667],[[5.43783909]],"[array([[34.37997105,  4.0613583 ]]), 67.68315636209422]","[0, 67.89729625142053]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21061.65370891    44.31271797    48.25838227   115.88621544],90
9,[34.78696152],[[4.64493393]],"[array([[34.81320009,  6.6218552 ]]), 68.72641692899596]","[0, 68.74693946771828]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21048.11602775    44.30649259    48.24952839   115.89041403],90
10,[34.32006581],[[5.47916807]],"[array([[34.31771841, 31.22903342]]), 67.66556090780463]","[0, 67.59495531504997]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21034.57848627    44.30027827    48.24067204   115.89452151],90
11,[35.10731896],[[4.0924995]],"[array([[35.10843395, 34.04121424]]), 73.47100388397958]","[0, 73.27949537943408]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20996.33968168    42.0870465     46.96375451    98.67267512],90
12,[35.41535733],[[3.57973737]],"[array([[35.44984945, 57.51347429]]), 73.00449498121162]","[0, 73.05759859924542]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21292.90331957    41.91182108    47.38084828    74.59064564],90
13,[35.89103631],[[2.83014295]],"[array([[35.89200102,  1.6564851 ]]), 74.05014592796996]","[0, 74.04273463795633]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21292.86707467    41.91163725    47.38051706    74.59587235],90
14,[35.14959681],[[4.02099045]],"[array([[35.1667439 ,  8.54351815]]), 74.62729876763686]","[0, 74.64955136065556]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15177.68631062    42.8547241     37.51326061    77.3929267 ],90
