,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[38.54567517],[[0.1276158]],"[array([[35.21291861, 57.03837855]]), 29.125129594050886]","[0, 65.35347150947214]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.07952823e+04 5.59154434e+01 5.63643964e+01 9.82780322e-05],79
1,[23.0666336],[[27.75812096]],"[array([[12.19097028, 35.35511347]]), 31.452223645799002]","[0, 30.375707783147615]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.07952824e+04 5.59149000e+01 5.63638943e+01 1.49874999e-04],79
2,[24.48162981],[[24.9281298]],"[array([[39.45955929, 37.35367106]]), 30.894366572803627]","[0, 30.859851181197367]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.36724465e+04 5.75539436e+01 6.15286224e+01 1.00000000e-03],79
3,[31.08187431],[[11.73888378]],"[array([[3.11161621e+01, 1.94274612e-06]]), 46.1277288509243]","[0, 44.71154806061647]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15598.40969949    43.82564489    43.14054372   196.83605969],79
4,[39.95971963],[[0.17959088]],"[array([[ 0.04228863, 39.42471583]]), 55.19450792527266]","[0, 56.84760356922177]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.55984059e+04 2.90447053e+01 3.57697463e+01 8.62904095e-03],79
5,[33.37629054],[[7.24261518]],"[array([[33.38445338, 38.88097355]]), 57.85780301961555]","[0, 57.94656496530278]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15702.1530165     44.29794423    44.20184242   165.23323686],79
6,[33.77345034],[[6.49030391]],"[array([[33.75327915, 72.31431669]]), 59.950114861864556]","[0, 59.524982955265614]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15702.75009675    44.29856015    44.20237469   165.23184387],79
7,[33.17889204],[[7.62085655]],"[array([[33.17130174, 29.70051019]]), 56.26236184074518]","[0, 56.26130598101372]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15436.11961848    45.0509455     43.40299498   161.64521337],79
8,[33.60810356],[[6.80196144]],"[array([[33.61865133,  1.96386463]]), 62.92422864688531]","[0, 63.456450567131995]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15435.7741066     43.1562702     41.04290288   134.12033318],79
9,[33.35257483],[[7.28791963]],"[array([[33.35040311, 88.05003084]]), 61.25940615654453]","[0, 61.088122419776326]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14148.59974016    42.33785582    40.06339254   131.12739066],79
