,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[38.99166414],[[0.01303343]],"[array([[65.13336676, 58.30665519]]), 36.368963635651845]","[0, 78.2873650016276]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50544842e+04 6.58472361e+01 7.22806881e+01 3.05349769e-05],11
1,[34.53343361],[[5.09406875]],"[array([[34.26200566, 28.85901504]]), 65.4486144267417]","[0, 65.79581351762027]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50544843e+04 6.58471068e+01 7.22812318e+01 7.27686831e-05],11
2,[32.04605348],[[9.82950301]],"[array([[32.05871834, 36.61364118]]), 60.1280264786557]","[0, 59.778301925585154]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50544843e+04 6.58477205e+01 7.22800837e+01 7.70284653e-05],11
3,[32.24534443],[[9.43740592]],"[array([[9.99994766e+01, 1.04594392e-03]]), 64.37052619156873]","[0, 64.61055063204948]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50542000e+04 6.21245937e+01 6.88070582e+01 3.49327785e+01],11
4,[33.5346932],[[6.94106183]],"[array([[9.99994445e+01, 7.05488272e-05]]), 68.09835218967605]","[0, 67.8197230846443]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50518260e+04 6.21232334e+01 6.88076291e+01 3.49288683e+01],11
5,[33.23582748],[[7.51149988]],"[array([[ 0.04157615, 15.99810038]]), 67.81913055949896]","[0, 68.2702085239323]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50515746e+04 5.96567578e+01 7.02606046e+01 2.87040976e+01],11
6,[32.61147099],[[8.72044838]],"[array([[32.57436896, 15.6197692 ]]), 65.88151397162203]","[0, 66.23859664104207]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50512006e+04 5.96571696e+01 7.02605999e+01 2.87034795e+01],11
7,[32.71174018],[[8.52500205]],"[array([[32.66066003, 27.52496933]]), 66.25748821607728]","[0, 66.51457419345512]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50508266e+04 5.96571076e+01 7.02604955e+01 2.87034764e+01],11
8,[32.84529593],[[8.2653707]],"[array([[32.86285736,  8.00855724]]), 66.67555880669447]","[0, 66.79113598486823]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50504526e+04 5.96570433e+01 7.02603896e+01 2.87034688e+01],11
9,[32.59976864],[[8.74328636]],"[array([[32.61440102, 56.05255689]]), 65.59457787905905]","[0, 65.50941718925652]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4.50871670e+04 5.78061693e+01 6.71730472e+01 2.85464932e+01],11
