,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[43.26216396],[[4.91786423]],"[array([[20.46212075, 62.86025361]]), 51.30570566828501]","[0, 87.5144933107163]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29044071e+04 3.49255191e+01 3.91510621e+01 3.66782544e-04],63
1,[27.84561451],[[18.20038249]],"[array([[44.12680522, 47.64611021]]), 36.48357970434837]","[0, 33.93530640733413]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29044074e+04 3.49255161e+01 3.91510740e+01 3.72789797e-04],63
2,[41.31842273],[[1.39885115]],"[array([[38.00941064, 48.92767479]]), 66.43569133132652]","[0, 65.22190671954343]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29044174e+04 3.00569765e+01 3.98105585e+01 1.00595640e-02],63
3,[42.31115147],[[2.9682698]],"[array([[68.31576878, 29.04730698]]), 61.356396603553705]","[0, 61.34088712591235]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29044100e+04 3.18020618e+01 3.92472772e+01 8.71772079e+00],63
4,[41.16718842],[[1.2076683]],"[array([[41.16384284, 26.86778517]]), 60.93613403189274]","[0, 62.06153912639748]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.70949338e+04 3.37034291e+01 4.74674766e+01 1.12788115e+01],63
5,[40.51171132],[[0.53748005]],"[array([[ 3.73517046, 12.49354294]]), 59.12637842823197]","[0, 59.04555001782569]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.70948689e+04 3.37037660e+01 4.74674160e+01 1.12787750e+01],63
6,[38.50804973],[[0.14254114]],"[array([[38.43583057, 19.60017366]]), 62.76569169075207]","[0, 62.7632181939233]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16779.72176823    34.52620785    47.34952194    17.49301242],63
7,[36.82399336],[[1.54987968]],"[array([[36.80948717, 81.0193091 ]]), 58.99184203883179]","[0, 59.36836556555185]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16521.71696731    37.22357408    47.46854469    33.80328318],63
8,[37.92048098],[[0.47623529]],"[array([[37.95463735, 65.06628093]]), 61.320857132655405]","[0, 61.09334108178459]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16525.11774734    37.22518871    47.4715611     33.81314503],63
9,[37.78203301],[[0.58115794]],"[array([[37.79041001, 30.59598927]]), 61.75538194736441]","[0, 61.80298569989235]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16525.03481857    36.69899251    43.65467066    22.70470036],63
10,[38.1615356],[[0.31695481]],"[array([[38.15824071,  1.33348318]]), 62.13654590767071]","[0, 62.383429740623576]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13656.1251209     35.34473378    41.39538925    19.5488214 ],63
11,[38.76121244],[[0.05772793]],"[array([[96.15675094, 89.66967844]]), 63.43090529207055]","[0, 63.66633900641835]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13655.95564606    35.34459725    41.39511836    19.548379  ],63
