,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[0.00055858],[[73.890271]],"[array([[5.44600840e-09, 3.22972268e+01]]), 39.55157035001689]","[0, 91.33261025677038]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.45688811e+04 5.86500023e+01 5.01895440e+01 2.42226380e-05],31
1,[0.00055858],[[73.890271]],"[array([[ 0.39112905, 30.05542268]]), 69.78215202019668]","[0, 64.74878550528365]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.45688807e+04 5.86503171e+01 5.01893205e+01 6.32962870e-05],31
2,[34.69538741],[[4.80602965]],"[array([[13.97559754, 35.94797156]]), 52.147319561877964]","[0, 51.57147293121946]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.28600326e+04 4.23830967e+01 3.15851353e+01 1.00000000e-03],31
3,[34.31941572],[[5.48035059]],"[array([[61.06994654, 43.89313023]]), 51.42737382818085]","[0, 51.83053248545719]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47980226e+04 4.48972800e+01 3.50477676e+01 1.00000000e-03],31
4,[33.28303374],[[7.42098727]],"[array([[58.85722646, 43.97674968]]), 50.32132433094122]","[0, 50.45795362593569]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47980224e+04 4.48973962e+01 3.50477119e+01 1.15428371e-04],31
5,[35.70521834],[[3.11630552]],"[array([[77.87658379, 48.52435271]]), 53.549662003681775]","[0, 53.51120091770742]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47980221e+04 4.48972907e+01 3.50474865e+01 6.25491789e-05],31
6,[34.76612234],[[4.68147678]],"[array([[34.8821905 , 80.34551542]]), 49.73327021835927]","[0, 49.775393274911764]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47981903e+04 4.46915021e+01 3.62193685e+01 5.91076669e+00],31
7,[33.95666692],[[6.14787587]],"[array([[84.63024377, 15.9998834 ]]), 48.955074231033215]","[0, 48.98631029177867]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47983548e+04 4.46909533e+01 3.62204338e+01 5.91028338e+00],31
8,[33.70583874],[[6.61745749]],"[array([[33.72164824, 30.99625637]]), 48.695380762759875]","[0, 48.68564628944173]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.47985192e+04 4.46910475e+01 3.62205496e+01 5.91022581e+00],31
9,[34.91944966],[[4.41428661]],"[array([[99.99999994, 39.02697072]]), 70.6635087810048]","[0, 70.24840166141283]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.58032751e+03 3.05197614e+01 1.87710504e+01 1.00000000e-03],31
10,[34.82868801],[[4.5719764]],"[array([[34.87283503, 85.1002395 ]]), 60.750473923954374]","[0, 60.77175928302929]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20550.54329276    52.85234522    35.781289     209.96096315],31
11,[36.11543512],[[2.49711584]],"[array([[35.9536391, 84.493302 ]]), 62.89829991375547]","[0, 62.93559192129013]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20551.69926599    52.85308879    35.78151947   209.97752728],31
12,[35.563063],[[3.34111143]],"[array([[35.53242268, 46.38537114]]), 62.02853497967322]","[0, 62.07892367927847]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20551.64357528    52.85307198    35.78156078   209.97930716],31
13,[35.18247571],[[3.96561893]],"[array([[35.18292261, 53.69535852]]), 61.395557575531086]","[0, 61.38641792186298]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20549.89812884    52.85240045    35.77923333   209.97217859],31
14,[35.32743722],[[3.72408232]],"[array([[35.31897512, 44.82801963]]), 60.78549731316664]","[0, 60.70356427314532]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22422.44458694    54.67388054    36.63305023   173.4788188 ],31
15,[35.56115388],[[3.34416363]],"[array([[35.58980931, 27.19394182]]), 62.66817558131392]","[0, 62.72969632945702]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22372.4371799     54.47293331    36.20678949   144.79315773],31
16,[35.19529215],[[3.94409236]],"[array([[35.21649763, 42.75639814]]), 62.133395947992504]","[0, 62.23211941019712]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22327.64865935    54.44311616    36.18738252   144.79122693],31
17,[35.24163371],[[3.86653088]],"[array([[35.2387139 , 81.71219867]]), 62.196796094448516]","[0, 62.212903250293365]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22521.93365945    54.57420511    36.26856807   144.80530206],31
18,[35.60949774],[[3.26714047]],"[array([[35.58141717, 90.85871818]]), 62.7733490513399]","[0, 62.73996693749525]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22522.41550159    54.57482423    36.26853012   144.80702802],31
19,[34.95774206],[[4.34818218]],"[array([[34.97884332, 54.14179345]]), 62.30868038202747]","[0, 62.307572241556926]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23591.63260142    54.88359769    40.36369504   155.19102422],31
20,[34.27576274],[[5.55986998]],"[array([[41.47527811, 41.96120593]]), 70.77147684041385]","[0, 70.6152633568339]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.81667271e+03 2.76752782e+01 2.30552905e+01 1.00000000e-03],31
21,[36.4071938],[[2.08665692]],"[array([[36.81963009, 42.79217852]]), 72.16121178648609]","[0, 72.14785005329091]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.96945434e+03 3.00671466e+01 1.84706626e+01 1.00000000e-03],31
22,[35.71337598],[[3.10355579]],"[array([[35.71355119,  1.96390253]]), 74.03528403502584]","[0, 74.00012873736571]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.79297320e+03 3.10262728e+01 1.68794881e+01 1.08826837e-01],31
23,[36.19057568],[[2.38887498]],"[array([[36.17028493, 38.54744513]]), 71.63858997494081]","[0, 71.62803142511358]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.36638203e+03 3.04795416e+01 1.99376418e+01 5.91418551e-01],31
24,[36.23354823],[[2.32774421]],"[array([[36.22215056,  5.2482364 ]]), 71.86614752784702]","[0, 71.83660778135533]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.52992201e+03 3.02988663e+01 2.03077049e+01 4.30493566e-01],31
25,[33.80315949],[[6.43456185]],"[array([[33.80198575, 86.30831637]]), 72.11917967357277]","[0, 72.11545258244442]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13054.13706756    28.66641156    31.27123274    32.19698076],31
26,[33.78292762],[[6.47251338]],"[array([[33.78996283, 83.44116293]]), 72.18478080464622]","[0, 72.18769230742862]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13154.51286151    28.5913304     31.56649712    29.264658  ],31
27,[33.72154919],[[6.5878756]],"[array([[33.71647842, 11.57775818]]), 72.18110550903084]","[0, 72.17285425499362]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13154.35903796    28.59130341    31.56643277    29.26467643],31
28,[35.2617532],[[3.83299244]],"[array([[35.2475699 , 48.17379925]]), 66.8446748330103]","[0, 66.85334239168009]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20434.35984138    53.25576173    35.40798034   146.33698197],31
29,[35.16156068],[[4.00081756]],"[array([[35.1282763 , 96.37673765]]), 66.67219331920482]","[0, 66.71313905406976]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20433.75026341    53.25519167    35.40771809   146.33729626],31
30,[35.40369303],[[3.598791]],"[array([[35.41381031, 61.99244163]]), 67.10341950607913]","[0, 67.09763137978214]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20434.02987712    53.25506715    35.40773309   146.33772587],31
31,[35.43012283],[[3.55566118]],"[array([[35.44499832,  6.26177075]]), 67.12123235040289]","[0, 67.14057810332874]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19715.65524684    52.55697874    34.64491731   135.09284104],31
32,[35.35152677],[[3.6843671]],"[array([[35.34779217, 11.78410033]]), 66.98009390386768]","[0, 66.94076183310416]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19714.59921956    52.5561999     34.64485692   135.09316196],31
33,[35.35546575],[[3.67788488]],"[array([[35.34540142,  4.3274372 ]]), 66.99161642501772]","[0, 66.98911906587034]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16665.45133333    50.53494534    32.35071766   157.13270374],31
34,[35.25134013],[[3.85034032]],"[array([[35.25315875,  5.56729532]]), 66.58474920853982]","[0, 66.56762773480992]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16576.17201263    50.75396689    32.9686778    165.49167149],31
35,[35.37147023],[[3.65158129]],"[array([[35.39530261, 56.65754028]]), 66.88787614068742]","[0, 66.88113383762904]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15814.2400119     49.76731207    31.91020811   153.75799372],31
36,[35.63657815],[[3.22423995]],"[array([[35.63618848, 28.62322336]]), 67.29458625598001]","[0, 67.26480471436491]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14825.52342722    48.387067      30.57317387   141.94867019],31
37,[35.12016956],[[4.07072763]],"[array([[35.12112039, 23.69306214]]), 64.10622583625982]","[0, 64.14635928949765]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17565.64577005    52.26781896    34.44538613   161.33065584],31
38,[35.41181453],[[3.58552143]],"[array([[35.41666064, 83.25177486]]), 64.72538614913836]","[0, 64.68459050306156]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17564.98293642    52.26728729    34.44505804   161.33114947],31
39,[35.63084452],[[3.23330828]],"[array([[35.61801135, 98.7400661 ]]), 65.14313780838985]","[0, 65.11772842326127]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17471.16354498    52.05738205    34.41693382   153.64343499],31
