,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[48.68372715],[[19.95697531]],"[array([[ 8.83291024, 26.79894443]]), 29.762873941030072]","[0, 52.779927030889766]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08317649e+04 5.60353190e+01 5.55308420e+01 1.00000000e-03],29
1,[44.99339333],[[9.25759766]],"[array([[18.45727763, 59.00983574]]), 38.570928721126705]","[0, 36.56676308746174]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08317651e+04 5.60349293e+01 5.55310052e+01 4.69196432e-05],29
2,[44.25213551],[[7.30197435]],"[array([[25.27111132, 37.03005146]]), 40.15429032507994]","[0, 39.532572559585695]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.18691838e+04 6.08589812e+01 5.49177170e+01 1.00000000e-03],29
3,[37.14709749],[[1.17885227]],"[array([[48.44167948, 37.50307599]]), 58.15949725659654]","[0, 59.16191908001214]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.42924451e+04 5.63498352e+01 3.21986225e+01 1.55285832e+00],29
4,[37.83418602],[[0.54050854]],"[array([[50.48438079, 37.99865697]]), 60.09059805805309]","[0, 59.99369133834119]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.42923954e+04 5.63498709e+01 3.21985371e+01 1.55277244e+00],29
5,[42.41754598],[[3.16651514]],"[array([[42.16240313, 38.9333303 ]]), 79.65760793125223]","[0, 78.66457829851969]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.82983440e+03 4.14471025e+01 2.52085525e+01 1.00000000e-03],29
6,[42.87728423],[[4.08265618]],"[array([[42.93128659, 43.52082721]]), 75.77658617004492]","[0, 75.62529091049278]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.94462227e+03 4.36732681e+01 2.43901439e+01 2.46224224e+00],29
7,[42.18648173],[[2.74293783]],"[array([[11.69697453, 30.19022163]]), 77.85681423346371]","[0, 77.70519033870306]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.88385445e+03 4.13935341e+01 2.61830213e+01 6.26698226e+00],29
8,[43.33414792],[[5.08037294]],"[array([[43.42786994, 61.96013107]]), 77.57346659716198]","[0, 77.10850478124313]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.00766006e+03 3.61544434e+01 2.63519049e+01 3.56398447e+00],29
9,[43.29457335],[[4.99079581]],"[array([[43.28951953, 55.54499781]]), 78.44452576199699]","[0, 78.51949768854428]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.00765877e+03 3.51279186e+01 2.81700629e+01 3.71418464e+00],29
