,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[99.9998107],[[173.89082013]],"[array([[100.       ,  60.7958231]]), 38.046807709329414]","[0, 118.77729104129756]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.70733792e+04 7.74318590e+01 4.15775863e+01 1.19705157e-04],19
1,[96.72796116],[[164.0752715]],"[array([[99.99999997, 44.85032087]]), 71.37591949194088]","[0, 66.73633862700784]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.70736589e+04 7.74323978e+01 4.15775947e+01 1.00000000e-03],19
2,[43.15582749],[[4.68132848]],"[array([[43.55044758, 38.28157603]]), 61.296850564219845]","[0, 59.22870246248752]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.20667554e+04 3.38342941e+01 3.12505664e+01 2.06620912e-03],19
3,[55.54928357],[[40.53924005]],"[array([[61.99293934, 37.64121706]]), 53.25976010909566]","[0, 54.06537236491414]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.52993041e+04 3.38048650e+01 3.89347332e+01 1.00000000e-03],19
4,[54.55846439],[[37.56678776]],"[array([[ 1.27872472, 41.35120281]]), 49.88617779091964]","[0, 48.6756689031441]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.52995925e+04 3.38050857e+01 3.89350938e+01 1.00000000e-03],19
5,[55.05713718],[[39.06280254]],"[array([[62.00049341, 37.79436583]]), 48.792323708310505]","[0, 49.48182288485481]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.75601074e+04 3.43921416e+01 4.48743526e+01 1.00000000e-03],19
6,[52.9424158],[[32.71871004]],"[array([[57.82137498, 38.00103839]]), 42.44106685601667]","[0, 42.88682937290121]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.75601063e+04 3.43920638e+01 4.48742032e+01 2.51305235e-05],19
7,[51.69283601],[[28.97031003]],"[array([[59.50735672, 38.16038073]]), 39.52716109428238]","[0, 39.88366290017505]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.75601053e+04 3.43920712e+01 4.48742236e+01 3.94198817e-05],19
8,[54.34191061],[[36.91712908]],"[array([[61.76577142, 37.96579552]]), 46.53839054251529]","[0, 46.32846874926726]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.75597581e+04 3.43920119e+01 4.48740068e+01 1.00000000e-03],19
9,[41.57150771],[[1.74823297]],"[array([[46.42447095,  9.52356862]]), 44.35392530148965]","[0, 44.620135990508864]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12587.53012353    34.46304384    37.33502519    24.30087154],19
