,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[28.85297297],[[16.18627904]],"[array([[6.04941921e-08, 6.79824742e+01]]), 28.06760331783441]","[0, 67.99325689139046]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14493.69683777    64.42618123    39.27973963   106.84528567],53
1,[22.353929],[[29.18353012]],"[array([[ 0.53845102, 49.01465777]]), 37.74841495581726]","[0, 36.15646266967386]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14408.76922191    64.34056998    39.21015392   107.07903524],53
2,[31.70293574],[[10.50697071]],"[array([[ 6.63167477, 48.30722895]]), 43.02661363580317]","[0, 43.4860008952401]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.44087686e+04 6.46097444e+01 3.22488010e+01 1.01058750e-02],53
3,[32.23309806],[[9.46146636]],"[array([[ 4.34091856, 48.65388329]]), 43.970374039272016]","[0, 44.535566867957705]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.44087686e+04 6.46097444e+01 3.22488010e+01 1.00000000e-02],53
4,[31.6073384],[[10.69617685]],"[array([[ 9.88518279, 47.39276807]]), 43.246132010522]","[0, 43.31621490774169]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.44087686e+04 6.46097444e+01 3.22488010e+01 1.00000000e-02],53
5,[30.17533366],[[13.54484302]],"[array([[ 2.93626424, 48.29843995]]), 41.30769525419528]","[0, 41.48750293376259]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.44087686e+04 6.46097444e+01 3.22488010e+01 1.00000000e-02],53
6,[31.12027726],[[11.66254758]],"[array([[ 6.03688109, 47.13527952]]), 42.64764180690404]","[0, 42.59692375942056]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.44087686e+04 6.46097444e+01 3.22488010e+01 1.00000000e-02],53
7,[34.59411396],[[4.9856942]],"[array([[67.90889966, 44.56065969]]), 44.59078597275018]","[0, 44.705804739285185]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29357816e+04 4.78911789e+01 3.87466333e+01 1.00000000e-03],53
8,[35.05721914],[[4.17767915]],"[array([[34.87450859, 57.10167498]]), 45.400016825755586]","[0, 45.4580882915047]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29392914e+04 4.78929817e+01 3.87493003e+01 1.00000000e-03],53
9,[34.95216578],[[4.35779247]],"[array([[71.68060088, 44.68310228]]), 45.20665012870038]","[0, 45.214715271764355]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29392903e+04 4.78930256e+01 3.87503607e+01 1.30503264e-05],53
10,[35.50508653],[[3.43418066]],"[array([[35.90857984, 55.56510337]]), 46.21607948638876]","[0, 46.09247083134722]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.29392895e+04 4.78930718e+01 3.87499699e+01 2.29863236e-05],53
11,[35.45330825],[[3.51795332]],"[array([[35.48434734, 44.34852156]]), 45.3285406521457]","[0, 45.33744456241708]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.63114890e+04 5.02655364e+01 4.40683662e+01 1.00000000e-03],53
12,[35.71569418],[[3.09993563]],"[array([[36.04843543,  4.57990039]]), 45.81063036457491]","[0, 45.811205703059514]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.63114886e+04 5.02654024e+01 4.40683759e+01 8.75531876e-07],53
13,[35.52467296],[[3.40265131]],"[array([[35.70926443,  4.5036602 ]]), 45.46675872385964]","[0, 45.49426964769172]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.63114882e+04 5.02654170e+01 4.40683784e+01 8.80005386e-07],53
14,[35.27845696],[[3.80521094]],"[array([[58.66515363, 40.05451299]]), 45.02577529896281]","[0, 45.15927090479269]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.63114878e+04 5.02654153e+01 4.40683778e+01 8.79609090e-07],53
15,[35.54410647],[[3.37145599]],"[array([[57.29847059, 36.51726656]]), 45.502382095533]","[0, 45.39169435663663]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.63112170e+04 5.02653865e+01 4.40681035e+01 1.00000000e-03],53
16,[36.10895146],[[2.50653475]],"[array([[35.98724373, 40.50837816]]), 48.498971367990954]","[0, 48.50300271577644]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.49240660e+04 4.76179486e+01 5.56329705e+01 1.00000000e-03],53
17,[35.99538584],[[2.67350345]],"[array([[ 1.66082209, 22.31101149]]), 48.182684564775734]","[0, 48.278559097265116]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.49240659e+04 4.84312793e+01 5.49761503e+01 3.57614636e-02],53
18,[36.45726403],[[2.01896546]],"[array([[36.37032829, 39.27146756]]), 49.07359173357994]","[0, 48.98222291503309]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.49240655e+04 4.84302821e+01 5.49770965e+01 3.57422911e-02],53
19,[36.17947449],[[2.40475896]],"[array([[40.28820392, 39.27940754]]), 73.34398646054456]","[0, 73.271502657141]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.77892853e+03 3.46021428e+01 2.63054863e+01 1.00000000e-03],53
20,[36.71233086],[[1.68755752]],"[array([[36.71439797, 12.03697395]]), 76.55373656663689]","[0, 76.57006238782321]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6238.1936417    32.567451     23.63246614   19.84762518],53
21,[36.64198198],[[1.77665935]],"[array([[36.64184858, 62.57573803]]), 76.33249359924407]","[0, 76.31230727950991]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6238.20276333   32.567547     23.63238475   19.84725628],53
22,[37.11080768],[[1.21841436]],"[array([[37.12866995,  6.39566728]]), 75.47350644752898]","[0, 75.51796688236038]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6447.64087831   31.63690571   25.42137797   21.69606395],53
23,[37.32625874],[[0.99174943]],"[array([[37.32765161, 15.28731129]]), 76.12691535214888]","[0, 76.10150740383921]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6447.75314035   31.63684146   25.42159205   21.69634652],53
24,[37.37093626],[[0.94727112]],"[array([[37.38524297, 20.13591155]]), 75.86127406189284]","[0, 75.84579466984232]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6839.61615124   31.68826156   27.51892522   20.19366009],53
25,[37.07513523],[[1.25783687]],"[array([[37.06834615, 53.4859433 ]]), 75.84288793330394]","[0, 75.82800101457877]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8286.72082754   32.171944     30.40582466   37.52813887],53
26,[36.92149968],[[1.43353504]],"[array([[36.90779227, 72.26937507]]), 75.70981317788566]","[0, 75.71097719579134]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7604.56913333   32.01341796   28.42629185   32.97478878],53
27,[36.92149968],[[1.43353504]],"[array([[36.93123722,  8.7375823 ]]), 75.72099761123005]","[0, 75.70567742402726]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7604.53780321   32.01334139   28.42624658   32.97490403],53
28,[36.54801002],[[1.89844546]],"[array([[36.55428261, 11.9534063 ]]), 75.60151532964075]","[0, 75.55999351879213]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7538.77539085   32.68773054   27.70014249   48.53758091],53
29,[36.24600774],[[2.3101266]],"[array([[36.20300289, 38.61444644]]), 75.36639944307144]","[0, 75.39100189660678]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7087.56822341   33.5406154    26.21786464   72.29706368],53
