,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[56.55920415],[[43.5690006]],"[array([[74.84239923, 24.55400804]]), 106.98668762263695]","[0, 102.18147815062605]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.23507704e+04 5.93834453e+01 3.57067650e+01 6.96014618e+00],10
1,[40.6852269],[[0.6893436]],"[array([[20.89271698, 62.41531254]]), 78.0039711169394]","[0, 92.40751153484912]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12350.84273605    37.02369153    40.01941312    17.37323386],10
2,[37.95845642],[[0.44914574]],"[array([[26.58627061, 43.45098301]]), 61.88619690640826]","[0, 61.98943983263342]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13657.65458402    37.72719713    40.68648942    17.29461888],10
3,[38.0101571],[[0.4134538]],"[array([[26.26031361, 44.08365804]]), 64.25457381062857]","[0, 64.75576797076417]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13657.66362107    37.72797503    40.68576686    17.29303756],10
4,[38.18884],[[0.30083846]],"[array([[27.34847192, 44.43312901]]), 71.94722279536032]","[0, 70.25248483041467]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13657.67258717    37.72798166    40.68576901    17.29303315],10
5,[43.61467762],[[5.73116405]],"[array([[60.01328117, 32.67454014]]), 67.77937866067901]","[0, 67.92374471077812]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36573705e+04 3.23151970e+01 4.66626757e+01 1.12452142e+01],10
6,[43.71830022],[[5.97822733]],"[array([[59.56570236, 33.52196541]]), 70.62154329098453]","[0, 70.58750724565706]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36572907e+04 3.23151974e+01 4.66627503e+01 1.12454343e+01],10
7,[43.51596864],[[5.49909179]],"[array([[43.51024078, 64.48962894]]), 69.36603412623293]","[0, 69.31273691786008]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36572168e+04 3.34113162e+01 4.66620548e+01 1.01546685e+01],10
8,[43.95475564],[[6.55449577]],"[array([[43.94663972, 64.28165935]]), 70.20729450973735]","[0, 69.82512300959286]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13656.73531969    36.20531516    34.06591559    13.97150634],10
9,[44.67498174],[[8.40305864]],"[array([[17.65368787, 44.55777441]]), 71.39042716211611]","[0, 71.08689291502546]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36567152e+04 3.34789605e+01 2.94930994e+01 3.98690628e-01],10
10,[44.229141],[[7.24333345]],"[array([[44.20632067, 13.58275615]]), 70.03213247765551]","[0, 70.22575887560886]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36567093e+04 3.55661505e+01 2.89739396e+01 3.80402725e-01],10
11,[44.49257571],[[7.92298832]],"[array([[44.49752993, 21.06430878]]), 71.79509421918863]","[0, 71.82120752346648]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36567037e+04 3.55659755e+01 2.89741273e+01 3.80414229e-01],10
12,[44.39349424],[[7.66538519]],"[array([[44.48320287, 14.66672578]]), 71.19186045951717]","[0, 71.03787203367976]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36566981e+04 3.55659734e+01 2.89741245e+01 3.80414163e-01],10
13,[41.64840965],[[1.86153222]],"[array([[99.87461667, 42.31660809]]), 68.67921759406863]","[0, 66.77870715349059]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.97969214e+03 4.41187611e+01 1.85633387e+01 1.00000000e-03],10
14,[41.53045931],[[1.68910345]],"[array([[46.20437152, 45.44191866]]), 66.56114376588042]","[0, 66.43979898359373]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.97969501e+03 4.37761890e+01 1.90611146e+01 1.07673470e-01],10
15,[43.93548334],[[6.50690256]],"[array([[43.90513809, 12.53812287]]), 74.46913728264065]","[0, 74.61882258612279]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13852.57172013    41.54077724    34.08811082    26.41981604],10
16,[43.51596864],[[5.49909179]],"[array([[43.53420436, 13.20501234]]), 72.94044960422667]","[0, 72.89878866916578]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13852.18488299    41.54036625    34.08778365    26.41876276],10
17,[43.42577503],[[5.28993315]],"[array([[43.44478846, 39.99565341]]), 71.92384058227577]","[0, 71.86245731247462]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12169.9443595     41.88446782    32.32545193    53.47116467],10
18,[43.59835174],[[5.69255687]],"[array([[43.60412248, 74.88385012]]), 72.8933509029048]","[0, 72.94917027813601]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11995.0546789     41.54730581    32.05554083    46.61672137],10
