,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[0.00134686],[[73.88869425]],"[array([[13.73140171, 48.18946318]]), 43.39002415819013]","[0, 102.21477577626015]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.73306428e+04 6.97872089e+01 2.29221520e+01 1.00000000e-02],91
1,[0.00134686],[[73.88869425]],"[array([[2.44047643e-05, 4.43854256e+01]]), 60.81898905282555]","[0, 55.64125935756773]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.73306428e+04 6.97872089e+01 2.29221520e+01 1.00000000e-02],91
2,[36.51579546],[[1.94090648]],"[array([[62.08628802, 35.30220778]]), 62.48147246853357]","[0, 60.96398979464385]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.51902005e+04 4.77355362e+01 2.80871926e+01 1.00000000e-03],91
3,[37.97548882],[[0.43723546]],"[array([[11.0217923, 44.7375412]]), 59.23962152099763]","[0, 59.24481140016106]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.31226787e+04 5.55489634e+01 3.46194918e+01 1.00000000e-03],91
4,[36.64746437],[[1.76965104]],"[array([[ 9.279844  , 44.43399841]]), 58.85912848318444]","[0, 58.80921674569295]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.31226785e+04 5.55484967e+01 3.46197238e+01 2.28905237e-05],91
5,[38.1869939],[[0.30191562]],"[array([[26.88707949, 29.49989433]]), 59.8492956921707]","[0, 60.12260302820476]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.04851789e+04 5.13875681e+01 4.30112856e+01 1.00000000e-03],91
6,[37.534337],[[0.79226735]],"[array([[26.32861876, 25.18528663]]), 58.68221271284989]","[0, 58.72726387553862]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.04851792e+04 5.13876942e+01 4.30117006e+01 3.66506965e-05],91
7,[36.66183642],[[1.75133045]],"[array([[36.74897254, 33.94721926]]), 56.79621515478875]","[0, 56.938516868462045]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.04851796e+04 5.13877002e+01 4.30117122e+01 3.66623407e-05],91
8,[36.9062143],[[1.45152956]],"[array([[37.0489707, 32.2729569]]), 57.40302843747967]","[0, 57.44731762299774]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.04851800e+04 5.13877006e+01 4.30117130e+01 3.66630208e-05],91
9,[37.28572175],[[1.03286788]],"[array([[27.04297588, 26.66211816]]), 58.277757634275595]","[0, 58.360047254494376]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[3.04851803e+04 5.13877007e+01 4.30117132e+01 3.66630530e-05],91
