,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[42.7520572],[[3.82389202]],"[array([[81.0269462 , 14.84406141]]), 42.58021311285311]","[0, 70.72135832111651]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.49468072e+04 4.49649000e+01 5.17201191e+01 6.59973054e-05],28
1,[40.30799494],[[0.38311165]],"[array([[69.30049785, 28.28090995]]), 50.31491281364819]","[0, 50.12651059136102]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.49468079e+04 4.49644146e+01 5.17204839e+01 8.86127273e-05],28
2,[44.72097991],[[8.52525536]],"[array([[31.23564431, 39.2008097 ]]), 76.4466760673683]","[0, 76.95491434022611]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.49467957e+04 3.20279010e+01 5.48130176e+01 1.01718088e-02],28
3,[45.59381506],[[10.91682146]],"[array([[33.27747298, 41.86593018]]), 78.3095347643703]","[0, 78.0729603658478]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.26960720e+04 3.15754036e+01 5.24247787e+01 1.00000000e-03],28
4,[45.64202158],[[11.05232438]],"[array([[59.96796622, 36.83299945]]), 78.793739289513]","[0, 78.44207600725049]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.26961615e+04 3.24804857e+01 5.39518900e+01 9.91935327e-06],28
5,[34.73360907],[[4.73862964]],"[array([[35.97178007, 42.59751008]]), 68.5205953451457]","[0, 64.75286751390813]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.26961627e+04 1.75462615e+01 3.88140977e+01 2.96016641e-03],28
6,[38.0922201],[[0.35964719]],"[array([[38.12558505, 11.37418239]]), 62.724390803875735]","[0, 62.69914276467185]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23638.18151906    51.29299619    60.88437581   131.38010478],28
7,[37.11615751],[[1.21254769]],"[array([[37.12047808, 14.93286035]]), 56.90021752450638]","[0, 56.505395348833375]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28510.59108275    58.80176798    52.84089339   188.66933579],28
8,[36.56137766],[[1.88093171]],"[array([[36.57124974, 34.27758346]]), 56.508667268054644]","[0, 56.09808931110636]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[27213.7673903     57.70833676    56.08632186   289.49716762],28
9,[36.63270505],[[1.78854282]],"[array([[36.61394617, 71.27723422]]), 55.14005276377364]","[0, 55.52404764796422]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[27958.14398724    58.58133134    57.64192583   271.50420282],28
10,[35.67472103],[[3.16411776]],"[array([[35.66332095, 51.77982948]]), 52.624950281034685]","[0, 52.52084549841087]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[27958.6566964     58.58084378    57.64194107   271.50556762],28
11,[35.42298079],[[3.56730084]],"[array([[35.41746529, 31.70703298]]), 51.344907953232116]","[0, 51.502775694540944]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28439.02209424    58.92329548    58.11690937   247.37058736],28
