,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[29.3461261],[[15.20068074]],"[array([[27.16983722, 80.12322354]]), 42.71457675832974]","[0, 62.19623730422339]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.73804538e+03 3.99285985e+01 1.95617820e+01 1.00000000e-02],73
1,[24.24156419],[[25.40826074]],"[array([[1.13563446e-04, 3.73707699e+01]]), 92.27818350936856]","[0, 87.57782078007884]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.73804538e+03 3.99285985e+01 1.95617820e+01 1.00000000e-02],73
2,[30.31690053],[[13.26243174]],"[array([[20.83797004, 22.76210354]]), 73.17758532888764]","[0, 72.3477207670774]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.73804784e+03 2.74436014e+01 3.71361416e+01 1.00213730e-02],73
3,[30.08424355],[[13.72661305]],"[array([[30.06498774, 27.50604284]]), 65.93781763586254]","[0, 66.69338552750895]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9396.30135865   30.60869108   42.67067105   47.70371628],73
4,[30.3568777],[[13.1827018]],"[array([[ 1.23367601, 68.34249307]]), 66.84572120902146]","[0, 66.7604978150098]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9396.17096932   30.60882238   42.66957356   47.70439267],73
5,[31.32094024],[[11.26398398]],"[array([[31.34422816, 37.73768006]]), 64.76447551320759]","[0, 64.68516235389988]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8543.03390164   28.71753059   43.06945963   33.6886836 ],73
6,[31.36587736],[[11.17480538]],"[array([[62.65022513, 52.87355678]]), 63.00244411963798]","[0, 63.022542629569834]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9755.05362853   30.13738248   46.72642538   24.44182829],73
7,[31.65094636],[[10.60984617]],"[array([[64.13978077, 52.62282608]]), 63.71014378038407]","[0, 63.73160014533493]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9754.36276059   30.13733083   46.72558727   24.44377881],73
8,[32.39503241],[[9.14370624]],"[array([[64.68686492, 52.36782799]]), 65.32003881768632]","[0, 65.47708937877033]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9754.63753084   30.13731996   46.72623635   24.44301993],73
9,[32.55487653],[[8.83094804]],"[array([[64.88102223, 50.95846519]]), 65.67006011431441]","[0, 65.65673580959906]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9754.74677642   30.13740311   46.72629576   24.4430908 ],73
10,[32.51937898],[[8.90032117]],"[array([[32.50635876, 90.14262264]]), 64.97636038881393]","[0, 65.0774211826446]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10766.66643213    30.9479807     49.77720679    18.2068316 ],73
11,[32.81567499],[[8.32288144]],"[array([[32.82705647, 99.19097955]]), 65.57880732235702]","[0, 65.44993148893069]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10766.41416588    30.94788178    49.77678008    18.20707198],73
12,[32.64131149],[[8.66223825]],"[array([[80.52487635, 62.23394416]]), 64.72540218938124]","[0, 64.70399407621197]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10265.33439564    31.83278937    46.78803039    20.6505603 ],73
13,[32.7316206],[[8.48630281]],"[array([[32.7468267 ,  8.86846764]]), 64.54567429881989]","[0, 64.49828863383493]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11111.57114333    31.9338705     49.26761387    14.72591658],73
14,[34.89049963],[[4.46443245]],"[array([[48.60074201, 33.27523414]]), 60.80290713126716]","[0, 60.59683390585924]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5868.5165037    39.07693548   16.69565555   63.23505678],73
