,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[31.98065906],[[9.95840324]],"[array([[31.57189236, 52.81602666]]), 56.00561128729348]","[0, 93.42449168520912]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.51842994e+04 4.52816516e+01 5.98525310e+01 2.64600066e-05],35
1,[27.10839413],[[19.67467994]],"[array([[23.2665455 , 38.78202832]]), 65.10776552905088]","[0, 63.33354607660687]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.51842992e+04 4.52811963e+01 5.98529926e+01 3.14959661e-05],35
2,[38.33258954],[[0.22261896]],"[array([[48.02345667, 37.64607187]]), 67.29287683904093]","[0, 67.67575553937182]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.89788800e+04 4.12246889e+01 4.65059101e+01 1.00000000e-03],35
3,[37.6470604],[[0.69254969]],"[array([[48.07094479, 35.18988554]]), 66.09861692351897]","[0, 65.38352550748165]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.89790715e+04 4.12248960e+01 4.65057750e+01 1.00000000e-03],35
4,[30.36029689],[[13.17588285]],"[array([[30.35978437, 99.99988468]]), 54.66796901858511]","[0, 54.449039603025255]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20543.12514071    46.2448205     52.78275351    50.07405925],35
5,[30.38479208],[[13.12703522]],"[array([[30.4019114 ,  6.83351615]]), 54.59050271101244]","[0, 54.148240621647076]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20141.08187496    48.04597476    52.35320754    45.57881343],35
6,[27.58359482],[[18.7243545]],"[array([[27.56782918, 68.64819794]]), 52.33092554455916]","[0, 51.48440175783413]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20135.57708971    59.35193209    50.90783793    69.93568734],35
7,[29.44196679],[[15.00919017]],"[array([[29.43239111, 97.51196291]]), 52.93792727172913]","[0, 52.65178300253439]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20135.50867042    56.38585377    46.75434834    51.1316808 ],35
8,[29.40891182],[[15.07523186]],"[array([[29.41761926,  4.11397096]]), 52.811411346510404]","[0, 53.00211817136966]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17217.40185432    54.65088866    45.07405149    40.13737147],35
9,[30.19038086],[[13.51482022]],"[array([[30.20681262, 27.7089855 ]]), 54.5816530849819]","[0, 54.43748033617275]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17217.89795567    54.65103275    45.07444585    40.13774872],35
10,[29.89947094],[[14.09544025]],"[array([[99.85741724, 58.31863988]]), 59.36199416105342]","[0, 59.38951260651532]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17978.85638085    53.39121177    42.17843103   108.9206722 ],35
11,[29.48331965],[[14.92657354]],"[array([[29.46640973, 80.11779952]]), 58.57277699352866]","[0, 58.628312277620424]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17978.97244582    53.39157787    42.1785291    108.92180256],35
12,[30.55281867],[[12.79206625]],"[array([[30.55535054, 91.75425824]]), 60.6578080750282]","[0, 60.7483851322158]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17978.86218062    53.39117646    42.17839572   108.92075952],35
