,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[46.25826791],[[12.80817184]],"[array([[33.38689966, 81.76107168]]), 79.37156915330624]","[0, 77.28641297097901]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.27600341e+03 3.17067341e+01 3.66314677e+01 1.00000000e-02],72
1,[45.68098992],[[11.16207807]],"[array([[55.10880648,  8.88978821]]), 49.89756958339071]","[0, 72.09940376693925]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8232.91856144   32.68000252   37.34504634   32.58165668],72
2,[42.40919116],[[3.15075266]],"[array([[54.17014987, 36.01533059]]), 69.79644408860557]","[0, 68.86119874127311]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.23291597e+03 3.11453011e+01 3.70868386e+01 1.00419921e-02],72
3,[23.64795157],[[26.59548507]],"[array([[ 0.99857709, 36.52581447]]), 48.55656117860406]","[0, 44.98594831952258]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7931.69490748   39.99770965   35.88972972  491.53401153],72
4,[31.59248691],[[10.72558632]],"[array([[9.88451411e+01, 1.29237455e-07]]), 41.59199061863]","[0, 41.26226947983896]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7399.39961456   40.03504125   35.75628577  479.78384007],72
5,[30.98499173],[[11.93154014]],"[array([[30.9747091 , 74.69594481]]), 34.81249052132336]","[0, 35.993260849311476]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24301.38969137    62.6704415     59.31523205   624.76180939],72
6,[25.5682838],[[22.75482831]],"[array([[ 2.31030323, 36.67118441]]), 47.92749992844943]","[0, 47.47436797327031]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.43013641e+04 4.59901284e+01 1.95949872e+01 4.25367636e-03],72
7,[31.97308503],[[9.97333956]],"[array([[31.9744835 , 45.23229067]]), 34.70349136471132]","[0, 34.46213804736634]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24072.09401376    62.44162241    59.28823891   550.28918237],72
8,[32.09770934],[[9.72776323]],"[array([[32.09202509, 47.74122777]]), 37.798734348822826]","[0, 37.82675699528466]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23325.48416486    61.70395345    58.06500743   502.77826075],72
9,[32.27507447],[[9.37901475]],"[array([[32.26513681, 20.89126934]]), 38.27085228665258]","[0, 38.051565881469955]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23325.09877243    61.70365356    58.06513817   502.77839252],72
10,[31.85097913],[[10.21433285]],"[array([[31.81639591,  8.55187828]]), 37.66221178809443]","[0, 37.89884843469956]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23274.88045268    61.61438958    58.37749408   452.8194885 ],72
11,[35.45509246],[[3.51505634]],"[array([[35.43955918, 68.04618295]]), 46.88730388629013]","[0, 46.78639312083428]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23274.00539185    61.61377251    58.3767493    452.82422763],72
12,[35.09105688],[[4.12009621]],"[array([[35.07176526, 13.56475642]]), 44.61936504809255]","[0, 44.78545671791305]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23549.64903046    61.72867848    59.33972193   424.43221461],72
13,[34.07898776],[[5.92113644]],"[array([[34.08870208, 70.47125736]]), 42.21513488994085]","[0, 42.228356395547124]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23554.3472749     61.73018203    59.34210475   424.44145892],72
