,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[46.33027974],[[13.01582729]],"[array([[ 0.16563852, 35.83524216]]), 50.52304655002335]","[0, 64.91871737222895]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.11461021e+04 4.62833663e+01 4.26217741e+01 2.62541011e-05],75
1,[34.83464762],[[4.56157946]],"[array([[3.82777995e-05, 4.27734070e+01]]), 68.99950721538568]","[0, 64.15035513000149]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.11461021e+04 4.62835936e+01 4.26213546e+01 2.40996663e-05],75
2,[38.9090295],[[0.02543897]],"[array([[23.38227014, 44.60188126]]), 59.58908740854353]","[0, 59.53997900044787]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.06441370e+04 4.51102474e+01 4.43863505e+01 1.00000000e-03],75
3,[39.13750655],[[0.00114712]],"[array([[52.63540254, 56.18773186]]), 59.74695347368784]","[0, 58.766877100130614]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.14307581e+04 4.66389167e+01 4.73039364e+01 1.00000000e-03],75
4,[41.60958425],[[1.80392142]],"[array([[41.60974288, 47.73764088]]), 65.86293402276904]","[0, 65.97012195229472]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7544.18388838   36.52570857   40.50716102  120.41740766],75
5,[40.12892807],[[0.26892522]],"[array([[39.97885595,  9.16202054]]), 60.67527027398944]","[0, 60.783699306100935]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7544.70695498   36.52635693   40.50868007  120.41179153],75
6,[39.2602515],[[0.00115335]],"[array([[3.92216209e+01, 8.07432641e-06]]), 57.352978193202105]","[0, 57.25518933803508]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7543.72231435   36.52488541   40.50638406  120.40790608],75
7,[38.20577235],[[0.29104474]],"[array([[95.34386911, 77.00824623]]), 58.44928772097467]","[0, 58.376647943803626]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11207.79348314    42.70809022    40.11809544   143.32566075],75
8,[37.23148804],[[1.08899985]],"[array([[37.23004582, 48.69239956]]), 57.92868628784369]","[0, 57.9349689045008]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10901.46455036    44.54265047    38.37260513   144.55310438],75
9,[36.97922717],[[1.36640689]],"[array([[37.02046465, 91.40706245]]), 57.27345123492187]","[0, 57.42079316310186]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11152.39881998    44.81007118    38.64298841   144.8857183 ],75
10,[36.58596177],[[1.84888539]],"[array([[ 0.54666226, 64.20501002]]), 56.180503526336544]","[0, 56.15984053278593]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11152.07245374    44.80982051    38.64265343   144.89242559],75
11,[36.74163074],[[1.65098106]],"[array([[36.75424449, 79.89527173]]), 55.79208154906963]","[0, 55.67070343935998]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10944.85647419    43.93896235    40.78765042   130.3990673 ],75
12,[37.02095904],[[1.31870739]],"[array([[37.03369106, 47.68120623]]), 57.03703553197841]","[0, 57.06163126543639]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10847.80058885    43.14530692    40.91722061   104.91515418],75
13,[36.996438],[[1.34665009]],"[array([[36.98497829, 36.70529476]]), 57.01552509012018]","[0, 57.171370360586316]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10754.32291057    43.05978108    40.81672843   104.88825386],75
14,[37.44872712],[[0.87195994]],"[array([[37.45416077, 74.85816989]]), 58.43834677946225]","[0, 58.29914314190974]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10650.9435038     42.96136974    40.70269748   104.84331123],75
