,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[35.4191949],[[3.57347532]],"[array([[63.89811556, 22.53198849]]), 48.34459729627015]","[0, 84.40930775287518]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60550941e+04 4.48587972e+01 4.85086931e+01 3.12849796e-04],51
1,[38.65198293],[[0.08980123]],"[array([[24.70408009, 31.17878623]]), 62.5228918666223]","[0, 62.38683483894947]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60550947e+04 4.48590723e+01 4.85088183e+01 6.40613678e-05],51
2,[37.36256326],[[0.95553927]],"[array([[48.6449716 , 59.07586055]]), 62.65103933395888]","[0, 63.00708220131876]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60551022e+04 4.55851817e+01 4.81452675e+01 1.47951232e+00],51
3,[35.11689297],[[4.07627591]],"[array([[35.05765349, 53.28439114]]), 59.72560428078036]","[0, 59.83190856741807]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60551149e+04 4.55850602e+01 4.81455856e+01 1.47946636e+00],51
4,[33.95877113],[[6.1439622]],"[array([[44.42962059, 62.47519839]]), 58.20188885228633]","[0, 58.246823511653076]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60551275e+04 4.55850691e+01 4.81455813e+01 1.47946380e+00],51
5,[33.86563005],[[6.31761871]],"[array([[33.99884283, 85.26483506]]), 58.08329318656201]","[0, 58.04111822815691]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.60551401e+04 4.55850735e+01 4.81455887e+01 1.47946360e+00],51
6,[33.62780411],[[6.76470645]],"[array([[33.62733803, 19.3479026 ]]), 57.84249774795839]","[0, 57.9228090960846]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.65620115e+04 4.72493658e+01 4.91802632e+01 1.35357861e+00],51
7,[32.96736561],[[8.02882774]],"[array([[32.99120542, 51.88022989]]), 56.914273073145814]","[0, 56.98872201026641]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.65622359e+04 4.72494788e+01 4.91806215e+01 1.35352580e+00],51
8,[33.95326207],[[6.15420949]],"[array([[33.95229072, 24.54078658]]), 58.32069667969367]","[0, 58.25370756897164]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.65622378e+04 4.72497345e+01 4.91805769e+01 1.35357871e+00],51
9,[33.86563005],[[6.31761871]],"[array([[33.85096871, 55.83253831]]), 58.42315223958432]","[0, 58.418381188598225]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.68634828e+04 4.80003098e+01 5.08624198e+01 1.05298653e+00],51
10,[33.63339045],[[6.75414814]],"[array([[33.64199639, 41.37024166]]), 59.86423728684391]","[0, 59.8709638806343]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.68635001e+04 4.77505932e+01 5.05300186e+01 4.71530822e-01],51
11,[33.14961284],[[7.67717183]],"[array([[33.13166356, 80.38416237]]), 59.16790144498216]","[0, 59.12805748452534]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.73932726e+04 4.78914690e+01 5.08082288e+01 4.65217381e-01],51
12,[33.34343501],[[7.30539004]],"[array([[33.31858155, 47.53905709]]), 58.40017916853501]","[0, 58.39670923800964]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.67634217e+04 4.79715530e+01 5.17401644e+01 6.43644147e-01],51
13,[32.97900461],[[8.00631438]],"[array([[32.96499468, 15.1770209 ]]), 60.13443300969938]","[0, 60.16958144623248]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.66156720e+04 4.69199939e+01 4.90978563e+01 1.01242873e+00],51
14,[33.1431679],[[7.68957493]],"[array([[33.13693154, 50.33289241]]), 60.42245885109413]","[0, 60.44251636544058]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.66156718e+04 4.69199263e+01 4.90978250e+01 1.01242076e+00],51
15,[33.39119775],[[7.21415803]],"[array([[33.40875009, 54.90706833]]), 60.82330315695279]","[0, 60.811497783464766]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.66156717e+04 4.69199264e+01 4.90978251e+01 1.01242083e+00],51
16,[33.09856342],[[7.77548277]],"[array([[33.08963859, 70.05860184]]), 60.874812559507376]","[0, 60.85545113809475]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.61346130e+04 4.60307294e+01 4.83813784e+01 7.15304383e-01],51
