,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[48.69553663],[[19.99222646]],"[array([[46.04261001, 25.28038379]]), 44.22049696224731]","[0, 68.66728064681905]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08957224e+04 4.22593387e+01 6.38858771e+01 5.00533018e+00],66
1,[45.33557008],[[10.19635555]],"[array([[37.41904459, 39.70042706]]), 48.60140649054869]","[0, 46.41649847238958]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08957899e+04 4.22593539e+01 6.38859428e+01 5.00529358e+00],66
2,[37.36469545],[[0.95343064]],"[array([[25.96369582, 38.08946988]]), 77.92246077817892]","[0, 77.31881060314575]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08957449e+04 2.98158261e+01 8.34723992e+01 3.91203592e+00],66
3,[38.37744599],[[0.20051978]],"[array([[38.34256153, 19.91314494]]), 77.81092228135859]","[0, 78.02598784610116]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08957210e+04 2.96362324e+01 8.70257538e+01 2.60300701e+00],66
4,[38.09783834],[[0.35609206]],"[array([[63.43264633, 40.98464242]]), 76.01705310725475]","[0, 75.85709205080713]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.08957057e+04 2.96361659e+01 8.70255420e+01 2.60320162e+00],66
5,[35.18423915],[[3.96265489]],"[array([[35.04382   , 15.71323479]]), 64.6655125414612]","[0, 64.77859916299074]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16932.86442838    50.78091712    47.37221244    80.84082072],66
6,[35.28933767],[[3.78714517]],"[array([[13.11529543, 17.20327221]]), 65.08063680898994]","[0, 65.04387632414434]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16932.84019301    50.78004079    47.3714867     80.84686791],66
7,[35.39154568],[[3.61866509]],"[array([[35.37271906, 84.73247393]]), 65.35578480466327]","[0, 65.57577977849833]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16932.75424179    47.75642873    51.46562546    80.16506942],66
8,[35.30508027],[[3.76105082]],"[array([[35.30420291, 84.70409972]]), 65.15435619792177]","[0, 65.22885846873771]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16932.65355116    47.75639117    51.46449616    80.16404612],66
9,[35.28124199],[[3.80058436]],"[array([[35.2701992 , 26.19642458]]), 64.87695776217726]","[0, 64.93978292065839]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14854.07728075    46.41817177    49.89434708    78.66032302],66
10,[35.02098073],[[4.23958304]],"[array([[35.02169811, 86.29378731]]), 64.24054446453354]","[0, 64.30569966775077]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14854.05194627    46.41780017    49.89490779    78.66366628],66
11,[35.25754975],[[3.83999238]],"[array([[35.22429046, 20.61078832]]), 64.92396687243]","[0, 64.89312306078817]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15663.11772653    46.95804821    50.52163423    79.22930573],66
12,[34.68284481],[[4.82819644]],"[array([[34.71770391,  9.7474051 ]]), 59.939845885784095]","[0, 59.903715247767025]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15663.13635956    52.69840518    47.18948446   131.15097128],66
13,[34.60039109],[[4.9745136]],"[array([[34.60026834, 59.19289014]]), 60.61567579125344]","[0, 60.52515435150608]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15663.23453447    54.06755935    43.69967785   128.05478617],66
14,[35.60516486],[[3.27402079]],"[array([[35.6040699 , 44.35277836]]), 60.01283510676675]","[0, 60.04439543720716]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15663.26500348    54.74202592    40.98800958   115.42754516],66
15,[35.45367365],[[3.51735986]],"[array([[35.4539102 ,  0.73671057]]), 59.6814067946642]","[0, 59.70509735303111]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15836.70362173    54.87351516    41.06872337   115.42711386],66
16,[35.81409044],[[2.94754525]],"[array([[35.83579739, 84.07630255]]), 60.49847317161899]","[0, 60.30235800889104]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15836.83564765    54.8738185     41.06835683   115.42620699],66
17,[35.7885538],[[2.98685472]],"[array([[35.79100396, 20.3722396 ]]), 60.61825203398848]","[0, 60.46300135418069]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15836.85458615    54.87480245    41.21310648   101.70731049],66
18,[35.10128821],[[4.10272774]],"[array([[35.0752801 ,  2.27395706]]), 62.47987187849915]","[0, 62.54077690904643]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15836.85877037    53.18227752    42.31140131   162.37462832],66
19,[35.00258775],[[4.27109475]],"[array([[35.00959178, 61.44825428]]), 62.29269295969636]","[0, 62.205557418815914]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15955.67437612    53.2725563     42.37883704   162.40679447],66
20,[35.49865659],[[3.44455037]],"[array([[35.49458869, 30.8980186 ]]), 62.49317992404049]","[0, 62.48521815091658]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15517.79643757    53.09979031    40.8902725    144.68578896],66
21,[35.60293626],[[3.27756152]],"[array([[35.58959272, 34.95726345]]), 66.12982766474966]","[0, 66.13260926520245]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14654.72372765    51.27360184    38.54226095   138.25866696],66
22,[35.24234524],[[3.86534317]],"[array([[35.22764096, 53.83105199]]), 65.44167139057964]","[0, 65.40066708608983]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14654.32126975    51.27316102    38.54184131   138.25912347],66
23,[35.39154568],[[3.61866509]],"[array([[35.37825637, 84.74011794]]), 64.99467215680842]","[0, 65.04849169870563]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14580.46233979    51.39491229    37.92825377   125.37246251],66
24,[35.73180444],[[3.07481514]],"[array([[35.7315567 , 52.17798011]]), 65.60262627277407]","[0, 65.5354949134007]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14580.5856326     51.39499587    37.92821944   125.37110556],66
25,[35.86808605],[[2.86499412]],"[array([[35.87768213, 66.18863721]]), 65.46861342033976]","[0, 65.44942879956403]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14575.04813795    51.50430475    37.54085876   114.22117031],66
26,[35.86045517],[[2.87661346]],"[array([[35.85901382, 70.49092328]]), 65.48336688446355]","[0, 65.5287028878976]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14604.57978821    51.51448407    37.39649989   104.79122978],66
27,[36.1068569],[[2.50958007]],"[array([[36.09819328,  0.8665533 ]]), 65.91971284062387]","[0, 65.91428847500553]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14604.06379012    51.51441623    37.39643234   104.79254256],66
28,[35.98612121],[[2.68728773]],"[array([[35.99234299, 21.20765774]]), 65.28901780236193]","[0, 65.34769657843204]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13971.86171639    51.64273887    38.72481074   108.84223686],66
29,[35.67766513],[[3.15949179]],"[array([[35.69436041, 76.63057064]]), 64.71506239093637]","[0, 64.65983669565524]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13971.8681797     51.64270378    38.72477563   108.8424396 ],66
30,[35.74772319],[[3.05005807]],"[array([[35.74299652, 57.70891982]]), 64.80079386685951]","[0, 64.79395083523984]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13929.90355195    51.66586841    38.73142356   101.8758893 ],66
31,[35.85470841],[[2.88537421]],"[array([[35.83648386, 23.63979889]]), 64.8146141512188]","[0, 64.8690884196738]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.95359177    51.65757631    38.37993238    95.31337584],66
32,[35.90160317],[[2.81414437]],"[array([[35.87442272, 85.60583171]]), 64.89678516670861]","[0, 64.93744544601242]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.34405145    51.65715634    38.3791232     95.31352581],66
33,[36.02505927],[[2.62951733]],"[array([[36.02588502, 95.0863439 ]]), 65.11626786556468]","[0, 65.15660521772638]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.33442766    51.65714526    38.37937833    95.31364907],66
34,[36.11302566],[[2.50061444]],"[array([[36.10954399, 22.77884436]]), 65.28068377831097]","[0, 65.30417386042589]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.45027611    51.65728629    38.37940041    95.31389358],66
35,[36.03360903],[[2.61689037]],"[array([[36.0210075 , 17.33433922]]), 65.14415034410426]","[0, 65.16477814233657]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.44064904    51.65722957    38.37942867    95.31366868],66
36,[36.01196625],[[2.64889467]],"[array([[36.0031755, 63.5622778]]), 65.10902654788259]","[0, 65.11380387661387]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13789.43102225    51.65722193    38.3794241     95.3136669 ],66
