,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[47.00087521],[[14.96828827]],"[array([[25.3079088 , 82.45117612]]), 45.963262536250056]","[0, 70.70456289414636]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.92389474e+04 6.25534042e+01 4.25110655e+01 8.71321761e-06],65
1,[36.36121308],[[2.14955046]],"[array([[26.71787005, 35.33085011]]), 58.51036327622877]","[0, 59.993623162033565]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.92389473e+04 6.25533412e+01 4.25110573e+01 8.66869122e-06],65
2,[38.26334795],[[0.25889722]],"[array([[28.26933289, 35.89527491]]), 63.95847289339394]","[0, 63.87661256499707]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.92381511e+04 6.25519493e+01 4.25111510e+01 1.00000000e-03],65
3,[38.20132622],[[0.29360168]],"[array([[38.22442821, 48.68857758]]), 63.961022868235126]","[0, 64.07613381526197]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.20331062e+04 6.90879801e+01 4.45772153e+01 1.00000000e-03],65
4,[37.52237492],[[0.80319942]],"[array([[37.5177773 , 54.32322671]]), 62.405286206563254]","[0, 62.02335840559259]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.20331060e+04 6.90879868e+01 4.45769550e+01 1.86408196e-05],65
5,[38.7753903],[[0.05407403]],"[array([[38.7761245 , 75.72479627]]), 62.079567297724466]","[0, 62.021370190966465]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.20330890e+04 7.46229762e+01 3.81117153e+01 6.58327819e+00],65
6,[38.7162306],[[0.07009749]],"[array([[99.99999916, 36.74910812]]), 61.755233129590664]","[0, 61.710060500779456]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.20330663e+04 7.81381570e+01 3.82362935e+01 5.34788104e+00],65
7,[37.15364745],[[1.17177045]],"[array([[37.17057538, 51.37130485]]), 62.13659247487592]","[0, 62.27283385215381]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.48681339e+04 5.70640871e+01 3.60726004e+01 7.20788991e+00],65
8,[37.45853647],[[0.862658]],"[array([[37.45856513, 72.30155487]]), 62.97078711322667]","[0, 62.90474500973012]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.48681023e+04 5.70641740e+01 3.60726012e+01 7.20764982e+00],65
9,[37.63918553],[[0.69932058]],"[array([[37.63164893, 78.51110113]]), 63.03351991424928]","[0, 63.19208524435772]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.45576199e+04 5.74084310e+01 3.53074003e+01 4.44180529e+00],65
