,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[28.28190338],[[17.32798185]],"[array([[ 0.90126076, 28.32382354]]), 45.1601074172754]","[0, 89.64170201341912]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16590.17148103    59.05682251    38.35638216   211.3217629 ],61
1,[19.73779421],[[34.41579974]],"[array([[ 0.2145448 , 36.62791692]]), 76.63010372412396]","[0, 70.21494188081807]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16786.508742      59.27229975    38.51245534   211.35696004],61
2,[38.11620738],[[0.34458558]],"[array([[90.27637054, 57.5089496 ]]), 63.849082515411986]","[0, 63.712909175283045]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16652.7863684     50.60156713    43.24521445   250.39495253],61
3,[38.20156624],[[0.29346339]],"[array([[99.38798615, 84.81759039]]), 60.667087083067756]","[0, 60.616439360743954]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[26971.79187019    59.48071806    61.2249063    323.93010577],61
4,[36.26416289],[[2.28454228]],"[array([[12.53936263,  0.06299289]]), 59.166317123866214]","[0, 60.13781925461523]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32014.82188673    64.42375331    62.4575748    296.16345362],61
5,[35.28063235],[[3.80159719]],"[array([[35.30206161, 27.22935874]]), 56.15763690355792]","[0, 55.63256987913853]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[32008.57878672    64.41938567    62.45126335   296.17192452],61
6,[35.0389086],[[4.20892786]],"[array([[35.00854007, 53.1734208 ]]), 53.22592487097189]","[0, 53.848398643698594]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[31634.33673393    65.40573995    63.98266986   268.88275883],61
7,[34.44396901],[[5.25479777]],"[array([[6.53995412, 0.73686958]]), 51.21952397964199]","[0, 51.213855030533196]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36714.58324126    67.84276911    67.32725614   265.98265645],61
8,[33.85572364],[[6.33613863]],"[array([[33.86682366, 32.98791577]]), 49.61978408406114]","[0, 49.85272113185981]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[36712.77673481    69.32458151    70.13970772   248.33932324],61
9,[34.46512628],[[5.21668798]],"[array([[34.46011816, 25.3832158 ]]), 51.43730742639045]","[0, 51.614636528415055]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[43048.51146254    72.00970156    73.89046495   245.26452781],61
10,[33.6420857],[[6.73771913]],"[array([[33.64103553, 92.4818777 ]]), 48.90160636857747]","[0, 48.632190322392496]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[43047.41189451    72.00820586    73.88779777   245.25828777],61
11,[34.16807659],[[5.75702058]],"[array([[34.15001616, 27.61284388]]), 50.26869559655406]","[0, 50.2187757811534]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24598.74759658    61.98103056    57.74224971   243.75889909],61
12,[34.47870861],[[5.19225477]],"[array([[34.45105914,  8.29742607]]), 53.339563928403024]","[0, 53.272002192428054]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24028.87234321    60.36300187    56.47826923   210.20369724],61
