,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[14.3555842],[[45.18021953]],"[array([[ 2.05437311, 38.82201238]]), 76.05414627621882]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.65878320e+03 2.30500585e+01 2.13626118e+01 1.00000000e-03],87
1,[22.23107138],[[29.42924518]],"[array([[30.91682569, 38.94677464]]), 58.67932658463673]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.32967889e+03 2.03397717e+01 2.28783327e+01 1.00000000e-03],87
2,[42.20887334],[[2.78284634]],"[array([[53.9996515 , 38.82313886]]), 73.85731608556958]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.24322966e+03 2.90792198e+01 1.57803060e+01 1.00000000e-03],87
3,[31.18337659],[[11.53715993]],"[array([[31.18400259, 84.03348322]]), 56.27360309933851]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4987.82614761   29.14369069   17.35543544   32.75026963],87
4,[30.8401256],[[12.21980198]],"[array([[30.81875944, 77.11622475]]), 56.29163916028169]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4808.39204523   30.50997267   17.85593548   37.70527534],87
5,[30.33862041],[[13.21911246]],"[array([[30.34615041, 72.36379303]]), 54.77443678553697]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5068.28431044   31.59113012   19.94832317   41.46092013],87
6,[35.36651243],[[3.65972338]],"[array([[35.85533079, 39.12448587]]), 64.09847658710203]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4.14637359e+03 2.16826154e+01 1.88524191e+01 1.00000000e-03],87
7,[34.46096566],[[5.22417731]],"[array([[34.31282351, 20.02985455]]), 60.82888566353022]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[4.18944261e+03 2.30395893e+01 1.88943469e+01 1.80180473e+00],87
8,[30.37380914],[[13.14893656]],"[array([[30.39817508, 86.89750151]]), 57.16408758560182]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5624.9895951    32.13912127   23.77896201   97.27455783],87
9,[30.54059495],[[12.81642818]],"[array([[30.51353479, 30.88389352]]), 57.76653544345513]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5607.64483741   32.01693554   23.78968432   83.02290911],87
10,[29.54895812],[[14.79544678]],"[array([[29.5352689 ,  7.84156546]]), 61.65158501646204]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5525.92260925   30.1406519    23.61940422  139.79139603],87
11,[29.40782733],[[15.07739857]],"[array([[29.38647839,  7.49706243]]), 61.551393388411334]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5693.19946148   30.91352526   24.69754085  132.79319449],87
12,[29.46332381],[[14.96652154]],"[array([[29.47741221, 66.53960081]]), 61.62418414411341]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5752.77388164   30.95176838   24.73888099  122.00443209],87
13,[29.33975279],[[15.21341511]],"[array([[29.3736275,  0.6636723]]), 61.410053664997314]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5827.75605571   30.8718666    25.11401554  110.80104029],87
14,[28.24270964],[[17.40634889]],"[array([[28.22326156, 88.66659038]]), 60.01965991559646]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10466.06752566    34.1515712     31.53551015   183.43543609],87
15,[33.6780653],[[6.66980551]],"[array([[99.66087418, 39.16594747]]), 63.42979834521992]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5183.61539908   17.66349397   11.53133821    6.03486203],87
16,[28.13045839],[[17.63079885]],"[array([[28.11959415, 74.7601367 ]]), 59.421221090547704]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17499.16222204    40.09820754    37.23074766   162.30379287],87
17,[28.09767375],[[17.69635411]],"[array([[28.12304297, 76.25790684]]), 59.634068326303435]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17890.86706954    39.9628622     37.44866182   149.1336249 ],87
18,[34.11608483],[[5.85268959]],"[array([[33.90938954, 36.19093052]]), 63.4028050039519]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.67902330e+03 2.29157686e+01 1.10667739e+01 3.83196873e+00],87
19,[34.20703133],[[5.68554383]],"[array([[34.26207149, 29.59996567]]), 64.40587489200269]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.70732852e+03 2.40114368e+01 1.08182657e+01 3.42588868e+00],87
20,[32.98579397],[[7.99318484]],"[array([[32.9766564 , 90.10967261]]), 62.04675513104226]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7118.97549487   32.10777758   11.92692792   25.32401892],87
21,[32.74589865],[[8.45851975]],"[array([[32.74675501, 33.22416601]]), 62.34128770425037]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7198.91356313   32.78445938   11.99897769   23.94820549],87
22,[33.19539703],[[7.58913417]],"[array([[33.17976888, 58.65441176]]), 62.55824338068672]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7002.0582691    31.43941311   11.84990468   19.95742253],87
23,[34.84466024],[[4.54412516]],"[array([[34.85077386, 76.71453615]]), 64.44359348876243]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.50688450e+03 2.08576811e+01 9.31645575e+00 2.44696512e+00],87
