,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[54.22224346],[[36.55812958]],"[array([[43.22382909, 37.82635691]]), 37.86488466816589]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.12807195e+04 3.23296606e+01 3.40861688e+01 9.99976616e-03],37
1,[51.82993901],[[29.38155053]],"[array([[52.13009193, 37.16353754]]), 54.829700758032324]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.12807195e+04 3.22182092e+01 3.64170883e+01 1.00477082e-02],37
2,[41.01158278],[[1.02502663]],"[array([[37.45083291, 37.88395967]]), 50.6995275156583]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00964819e+04 4.09348123e+01 2.72610023e+01 1.00000000e-03],37
3,[36.86254462],[[1.5034412]],"[array([[36.77863798,  6.29424763]]), 58.76155471332411]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10720.21485268    44.13428044    28.13949804    59.83309764],37
4,[34.94489592],[[4.37032983]],"[array([[34.92507673, 83.42425745]]), 60.14298482110693]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10615.78801327    47.2974808     24.86894449    31.60002445],37
5,[33.92390433],[[6.20886875]],"[array([[11.98345846, 40.54943086]]), 59.81755086024406]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10640.66285578    48.4102236     24.15275064    19.95491056],37
6,[37.40431679],[[0.91462052]],"[array([[37.43871402, 71.4319144 ]]), 58.36119184183769]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9949.26490725   45.07822193   25.38014182   25.74772024],37
7,[37.44990413],[[0.87084154]],"[array([[ 0.68258239, 66.21957501]]), 59.38925797109735]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9881.64852286   45.81276807   24.91470433   20.10133219],37
8,[37.27556803],[[1.04328001]],"[array([[71.05406081, 24.76122147]]), 59.990676359918965]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10008.11139655    48.11079711    24.54476269    18.55447922],37
9,[30.46731039],[[12.96250745]],"[array([[ 8.5691445 , 27.42476994]]), 66.33298842525008]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.97447603e+03 2.32889094e+01 3.65089006e+01 5.47181990e+00],37
10,[31.51411093],[[10.88085674]],"[array([[31.52145624, 99.36347791]]), 63.45502960617583]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.97451388e+03 2.34461119e+01 3.78012008e+01 8.03480659e+00],37
11,[31.36191646],[[11.18266454]],"[array([[31.38244118, 53.63883475]]), 63.401328802373364]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.05506727e+03 2.33157108e+01 3.86964249e+01 7.21389751e+00],37
12,[31.9269877],[[10.06427724]],"[array([[31.93440149, 24.19653729]]), 57.10988698419317]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9679.53347112   25.53267527   38.08427609   15.86110912],37
13,[36.2594138],[[2.29122468]],"[array([[36.32454742,  0.43691027]]), 51.60944290487696]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14614.69711023    55.55075221    20.46594188    29.22764531],37
14,[29.41332553],[[15.06641351]],"[array([[22.95855209, 40.46618141]]), 68.8564486470541]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6.99684167e+03 2.08833238e+01 2.51281547e+01 4.15835880e-07],37
15,[34.91515412],[[4.42171792]],"[array([[34.93233681, 12.82748931]]), 52.32291703161118]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12949.06334249    53.06279425    19.57695563    20.28293235],37
16,[34.03049274],[[6.01083995]],"[array([[34.0415014 , 94.66280474]]), 52.37917351310308]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11159.10683286    48.26358698    18.26847366    16.89159062],37
17,[34.03481356],[[6.00283731]],"[array([[34.03464323, 28.39237941]]), 52.79692325992293]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10947.21802029    46.19853969    18.75323981    16.02984074],37
18,[32.70337129],[[8.54129824]],"[array([[32.71169153, 68.59764313]]), 52.54857313047416]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9653.1948686    45.04384519   16.45479106   12.55481572],37
19,[32.57797197],[[8.78583899]],"[array([[32.57806378, 91.26770328]]), 52.77138680620824]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9693.52470925   44.86218344   16.49200619   10.80675159],37
20,[32.41936487],[[9.0960357]],"[array([[32.44280417,  5.32162061]]), 52.328892637055795]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.57964287e+03 4.51237805e+01 1.61708370e+01 8.78325632e+00],37
21,[32.40947787],[[9.11540309]],"[array([[32.43306228, 97.54855834]]), 52.72596505683328]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.47976301e+03 4.46874344e+01 1.62868411e+01 8.26042989e+00],37
22,[32.26645461],[[9.39594183]],"[array([[32.29699002, 96.36158444]]), 52.73208872257695]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.40891499e+03 4.47895178e+01 1.60979367e+01 7.00773821e+00],37
23,[32.1520289],[[9.62085757]],"[array([[32.14019462, 54.53872455]]), 52.46420025170739]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.33100001e+03 4.48772918e+01 1.59472781e+01 6.09551235e+00],37
