,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[42.31365974],[[2.97288125]],"[array([[15.12936278, 37.0174232 ]]), 63.4736029801386]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.79681680e+04 6.09208309e+01 3.42219353e+01 9.09787614e-05],352
1,[43.45703678],[[5.36211064]],"[array([[57.07644788, 35.80851772]]), 70.91631020831201]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.79681770e+04 5.49765817e+01 3.77339241e+01 7.00995085e-05],352
2,[7.73375834],[[58.4238715]],"[array([[71.5027267 ,  4.13511242]]), 34.74692138513228]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17081.44961876    76.56893059    39.58952589   439.19056215],352
3,[1.43052188],[[71.03034441]],"[array([[9.42766028e+01, 4.70890029e-02]]), 37.53082952786182]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22960.37890783    78.58179361    45.74607278   396.25206334],352
4,[0.70346126],[[72.48446565]],"[array([[0.21260432, 0.13853572]]), 37.6598253638726]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28411.26636188    84.33519387    50.02693763   338.78945258],352
5,[8.61901009],[[56.65336799]],"[array([[98.50618838, 96.0320258 ]]), 35.60902041631752]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28327.30546431    88.70260331    50.6576224    329.02573785],352
6,[4.76915004],[[64.3530881]],"[array([[ 4.75627646, 70.05129642]]), 36.02525419221136]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28327.27162686    91.33025269    51.90750916   306.80761536],352
7,[14.25953421],[[45.37231975]],"[array([[14.25870015, 91.43534415]]), 32.83669225940843]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28327.02520384    86.90597165    51.50925563   297.32026302],352
8,[14.91349846],[[44.06439126]],"[array([[14.89263029, 94.88038029]]), 32.77470413427956]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[28326.49765167    88.68378997    50.5031339    274.67023297],352
9,[15.43915278],[[43.0130826]],"[array([[15.4391823 , 80.23739873]]), 33.08090921095486]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24360.35837265    85.74910557    48.2341018    248.5422443 ],352
10,[15.09076461],[[43.70985895]],"[array([[15.10187295, 68.71891814]]), 33.375117921981975]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[23756.72444681    85.63566027    47.39796741   226.39189873],352
11,[14.24910125],[[45.39318567]],"[array([[14.25079011,  7.01024978]]), 33.15745784253875]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22784.42582752    84.60003694    45.96152412   208.75424476],352
12,[16.81021168],[[40.2709648]],"[array([[16.84647888, 61.00914868]]), 37.36080393402842]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[21386.94784732    71.77403049    47.02544987   277.35088657],352
13,[26.10968694],[[21.67203277]],"[array([[29.81317206, 36.58571559]]), 54.40957882714224]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.36432540e+04 2.23848465e+01 3.77847178e+01 1.00000000e-03],352
14,[32.26676778],[[9.39532689]],"[array([[72.95890495, 37.81319516]]), 63.94487077888611]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.16371648e+04 1.79398136e+01 5.39135374e+01 1.00000000e-03],352
15,[30.93880559],[[12.02342058]],"[array([[31.79445913, 36.85240589]]), 63.0758655841833]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.33509642e+04 1.48104614e+01 6.24609711e+01 1.00000000e-03],352
16,[32.66449032],[[8.61704881]],"[array([[32.67745372, 92.6483701 ]]), 66.27035643303614]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[2.33509623e+04 1.49044673e+01 5.69828864e+01 6.41758745e-01],352
