,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[24.31232234],[[25.26674452]],"[array([[ 0.96800743, 40.75881496]]), 92.88392973807277]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11680.86483876    39.46987938    30.06967065    14.89807662],1522
1,[36.16233163],[[2.42936132]],"[array([[41.25968477, 33.49238272]]), 80.31417642594582]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.16808702e+04 3.55140987e+01 2.90223848e+01 9.96987719e-03],1522
2,[40.98717312],[[0.99768663]],"[array([[26.24664773, 33.48981468]]), 91.13861630703899]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.16808730e+04 3.47230996e+01 3.01022204e+01 9.94863214e-03],1522
3,[40.47178594],[[0.505183]],"[array([[40.62564327, 25.04463227]]), 89.3177362533474]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.94484913e+04 4.08450564e+01 3.63317159e+01 1.00000000e-03],1522
4,[37.50954799],[[0.81499546]],"[array([[30.60854787,  1.93826468]]), 83.15469834692387]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6755.28811685   30.76553623   26.84798875  354.6438979 ],1522
5,[34.22482925],[[5.65294662]],"[array([[46.71831428, 30.65107504]]), 44.42257218131827]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5851.52740063   24.90739895   12.72419948   13.1752523 ],1522
6,[37.3567872],[[0.96126125]],"[array([[37.368859  , 11.75809892]]), 83.38566746884835]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10256.45537517    35.18691642    30.74754098   259.25575247],1522
7,[39.02141502],[[0.00956758]],"[array([[45.72550024, 27.95876764]]), 45.47140391224119]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.18648338e+04 2.12839074e+01 2.14238627e+01 1.00000000e-03],1522
8,[37.85467783],[[0.52490716]],"[array([[15.55212917, 35.55349079]]), 45.99031580700348]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.18648787e+04 2.23049961e+01 2.24451476e+01 6.15408792e-02],1522
9,[35.54197],[[3.37488129]],"[array([[99.05870407, 41.87170838]]), 48.37542057795683]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.09905212e+04 1.84747786e+01 2.20396526e+01 1.00000000e-03],1522
