,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[29.87897086],[[14.13636947]],"[array([[56.29431223, 45.3987044 ]]), 56.826573893676]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9851.50429434   42.47772274   29.33811457   93.8192833 ],1420
1,[34.59149945],[[4.9903528]],"[array([[99.99999383, 72.34190195]]), 55.47491003916605]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14047.05513714    48.85030683    35.9398689     71.3596714 ],1420
2,[34.77800827],[[4.66062551]],"[array([[ 1.94386071, 67.00289282]]), 55.761585337786336]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14036.10696083    50.28103871    36.85016366    57.41361941],1420
3,[36.14957793],[[2.44772218]],"[array([[ 0.80759488, 10.55167292]]), 53.547832311673275]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9681.72568943   44.79066775   32.12822467   74.06010187],1420
4,[36.11352148],[[2.49989455]],"[array([[75.46335172, 21.63058692]]), 53.85107560632403]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9666.90512226   46.23065506   32.44506915   62.77991886],1420
5,[35.91703866],[[2.79082964]],"[array([[99.99999954, 17.95269307]]), 53.3890247613236]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9662.09578805   47.53630037   33.07405461   55.13574768],1420
6,[37.04029377],[[1.29684634]],"[array([[37.05425153, 51.63895528]]), 51.250411351862745]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18756.74376556    57.77537331    44.1897188     66.70490035],1420
7,[37.14902158],[[1.17677009]],"[array([[37.17383324, 78.17058024]]), 50.3789110154691]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18756.3064967     57.28414687    44.33418416    56.13291006],1420
8,[37.26908961],[[1.04994676]],"[array([[37.2908625 ,  8.82969051]]), 50.47836844117363]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18756.30424304    56.38533883    46.23497231    51.7536683 ],1420
9,[36.48904811],[[1.97643288]],"[array([[36.49837387, 13.55337789]]), 50.036534362954754]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18756.22133024    57.2543918     47.86308986    82.14436096],1420
10,[35.78327036],[[2.99500917]],"[array([[35.79788271, 71.9700694 ]]), 51.6275576353691]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18779.06756381    56.89202254    48.408011     112.11413431],1420
11,[35.8903342],[[2.83120714]],"[array([[35.87826265, 97.01344844]]), 51.56015463045944]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18237.63900808    55.67652544    47.96363613   101.28581958],1420
