,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[38.16108005],[[0.31722688]],"[array([[20.1683858 , 49.56829343]]), 68.17642007048977]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14671.47315907    51.93844856    42.54512394    39.61539265],885
1,[43.92467575],[[6.48026019]],"[array([[34.8844821 , 45.59262133]]), 64.75307840618918]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.18675130e+04 4.47914889e+01 3.77297348e+01 1.00000000e-03],885
2,[47.04366649],[[15.09384005]],"[array([[81.28543082, 29.51908212]]), 66.68024068994782]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9.02536170e+03 3.75846310e+01 3.65454554e+01 1.72231339e-05],885
3,[45.20294596],[[9.83020704]],"[array([[45.26320643,  6.04954085]]), 63.90652752068893]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00307693e+04 4.14727064e+01 3.78983657e+01 3.26771923e+00],885
4,[44.33569835],[[7.51620366]],"[array([[24.32787495, 30.50305643]]), 67.631153566674]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.00307745e+04 3.85167835e+01 2.76688518e+01 4.22871869e+00],885
5,[41.10458274],[[1.13245536]],"[array([[53.88744577, 28.43916754]]), 69.86768667227236]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.31995709e+04 3.82722026e+01 3.47393806e+01 1.30850563e+01],885
6,[39.13896196],[[0.00109316]],"[array([[39.36072413,  2.68710081]]), 66.65502799966558]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13783.16087282    36.97022499    37.85750242    15.15280694],885
7,[38.55231798],[[0.12506382]],"[array([[38.53149398, 82.5998127 ]]), 67.18659538989907]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17065.07503702    49.77192696    33.42020431    79.96932312],885
8,[38.75024541],[[0.06063482]],"[array([[38.75469788,  1.40942573]]), 68.16394734167574]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17498.85760952    48.95009264    35.10266093    74.71881955],885
9,[38.96372805],[[0.01677079]],"[array([[38.97351854, 75.45218686]]), 67.64411923078967]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15130.78320501    46.75414466    36.37895204   111.79060619],885
10,[39.05297863],[[0.006472]],"[array([[39.06527035, 17.60629807]]), 68.00610280126043]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15318.57147536    46.09858896    37.21594178   102.55013562],885
11,[38.75509756],[[0.05933997]],"[array([[38.72016149,  3.93617082]]), 65.70853756558421]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14100.85465272    46.97985801    36.40558788   129.68156285],885
12,[38.69025923],[[0.07777458]],"[array([[38.71648799, 62.51278586]]), 64.61594729779166]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14107.62199776    46.54661783    37.5648181    153.50453144],885
13,[38.49195581],[[0.14916934]],"[array([[38.45827064, 59.16043894]]), 63.78837109307332]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13846.26792903    46.36132776    36.84919245   145.42876531],885
14,[38.69807916],[[0.07542177]],"[array([[41.76646789, 11.61259345]]), 63.91838649531035]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13666.73670685    46.09661019    36.42361037   136.04801219],885
15,[38.70444897],[[0.07353146]],"[array([[38.66358318, 19.52304462]]), 64.04561474674796]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13225.76338293    45.47521805    35.83577756   127.11922206],885
16,[38.67810818],[[0.08150074]],"[array([[38.6889252 , 61.56870769]]), 65.52215703664633]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13763.50379973    45.14126791    36.28200981   134.67530763],885
17,[38.90706387],[[0.02578343]],"[array([[38.91026947, 66.02169559]]), 66.01189015506246]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13619.00849753    44.79472906    36.03588147   126.11296134],885
18,[38.89038404],[[0.0288004]],"[array([[38.89961031, 12.18586447]]), 66.1003554959125]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13562.10344921    44.46831944    36.00402933   118.08736894],885
19,[38.98406734],[[0.0140033]],"[array([[38.95495551, 64.38878088]]), 66.2952874137397]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13585.99019235    44.19270561    36.13835256   111.04391768],885
20,[38.93250991],[[0.02149943]],"[array([[38.91997066, 18.11049063]]), 66.29750056785174]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13520.28771885    43.88978573    36.06900997   104.62273324],885
21,[38.95330803],[[0.01828444]],"[array([[38.94414893,  8.07220865]]), 67.23859990201647]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14033.73689312    43.7929564     36.49719932   111.84906677],885
22,[38.6230176],[[0.09946298]],"[array([[38.62272946, 67.7228106 ]]), 64.99291034679517]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15187.67229098    44.4728655     38.42962291   150.57168338],885
23,[38.59575395],[[0.10899718]],"[array([[38.60445898, 87.54335864]]), 64.95531096942858]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15204.55454462    44.19993799    38.5065529    143.27277054],885
