,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[38.58514799],[[0.11282134]],"[array([[39.88160001, 41.6138023 ]]), 90.1181460301997]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.35661711e+04 3.66989025e+01 2.35163795e+01 9.85576831e-03],1419
1,[41.37081721],[[1.46818362]],"[array([[99.14183644, 40.11096894]]), 84.45400087644275]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13425.05593811    39.17143742    22.89734645    14.87288975],1419
2,[41.08579128],[[1.11033329]],"[array([[41.36199944, 18.25031321]]), 84.31056955361544]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12745.59418746    40.28911036    23.29830482    15.15782748],1419
3,[37.43805989],[[0.88212541]],"[array([[37.43814088, 73.88634095]]), 71.63759824718426]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14870.97989867    47.20038677    37.3928254    403.59496658],1419
4,[38.13790723],[[0.33122207]],"[array([[38.14325926, 19.28475442]]), 71.3927969335282]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14657.53898353    48.18918614    36.35018512   356.50380836],1419
5,[37.99015625],[[0.42709853]],"[array([[ 1.74222788, 11.72917356]]), 73.1648862479028]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13968.21562157    47.02387356    34.0349774    267.11935154],1419
6,[36.3463986],[[2.16996114]],"[array([[1.05347951e-06, 4.01077421e+01]]), 81.08199478731188]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11408.53536135    38.35222927    24.48301279    68.55694357],1419
7,[38.08054764],[[0.36708583]],"[array([[38.07483769, 45.2254232 ]]), 76.77245511769996]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11023.70745844    42.64280995    25.32487987   111.48453151],1419
8,[38.02062743],[[0.40639377]],"[array([[38.01003721, 28.83466762]]), 77.4345484688603]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10826.48525498    41.56460609    24.99595829    84.55263705],1419
9,[45.49944221],[[10.65244583]],"[array([[63.53261965, 38.48584032]]), 81.90334224312807]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.77849702e+03 3.95224272e+01 1.29943049e+01 3.78685741e+00],1419
10,[36.5580846],[[1.88524038]],"[array([[36.53858957, 86.60319165]]), 70.88330007812662]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12143.97745461    44.92516056    29.89726974   149.23863114],1419
11,[36.43389906],[[2.05044918]],"[array([[36.4558033, 99.999963 ]]), 70.64933810057846]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12295.28960578    45.29366024    31.01008268   142.79898741],1419
