,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[32.58624116],[[8.76969322]],"[array([[27.29769796, 35.52260452]]), 55.18080394410972]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.52572941e+04 4.25736810e+01 4.45377507e+01 9.96182857e-03],351
1,[29.14913808],[[15.59432445]],"[array([[46.12304741, 33.88340678]]), 63.143142028179554]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.22053427e+04 3.93485787e+01 4.06522695e+01 1.00000000e-03],351
2,[30.72339643],[[12.45222221]],"[array([[ 0.21862371, 75.86338491]]), 61.26902652200811]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12205.40264414    41.08545326    41.56350436    21.35977146],351
3,[31.32178545],[[11.26230631]],"[array([[31.42754182, 87.34070708]]), 59.31465709927462]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11033.79005756    39.91175929    37.9179462     21.95377473],351
4,[30.9004897],[[12.09966091]],"[array([[30.91136552, 98.47961117]]), 58.27497019911728]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11496.51481599    42.8039979     37.29601201    18.32221842],351
5,[31.30278254],[[11.30002666]],"[array([[31.37378061,  4.71831995]]), 58.96771687319703]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11685.136588      42.74776864    38.97355704    15.79165554],351
6,[31.0223261],[[11.85728632]],"[array([[31.01144933, 31.05500614]]), 57.990490139205114]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9677.88083432   41.0981783    33.77213967   74.19511097],351
7,[25.19568783],[[23.50001691]],"[array([[ 8.45964794, 39.98828108]]), 37.67670404426624]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.21220824e+03 3.58538811e+01 2.00572177e+01 1.00000000e-03],351
8,[25.09001824],[[23.71135539]],"[array([[99.99999993, 42.09216368]]), 38.23708901868486]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7.62758913e+03 3.73881572e+01 2.07643651e+01 1.00000000e-03],351
9,[34.80997978],[[4.6046519]],"[array([[34.83716314, 52.65581962]]), 58.46433885975571]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18750.79032572    53.76807219    37.41566656   160.47910899],351
10,[34.85975591],[[4.51784199]],"[array([[34.8516276 , 76.50950308]]), 59.0629767618414]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19470.10545731    53.97597657    38.18857534   141.67841378],351
11,[29.87473851],[[14.14481966]],"[array([[29.85354979, 78.3684279 ]]), 64.64152989947601]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11950.45898865    32.3265628     35.75574782    55.21515068],351
12,[29.77665107],[[14.34067719]],"[array([[29.77277312, 37.29533109]]), 64.87337624516896]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12070.93341009    32.22800701    35.92328863    46.58614428],351
13,[29.73986517],[[14.41413857]],"[array([[29.7075646 ,  5.04208989]]), 64.55614434906424]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12270.64293521    32.37038343    35.99439184    40.12537175],351
14,[30.09264617],[[13.70984395]],"[array([[30.07814923, 91.20736301]]), 64.40065239533482]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12327.9235078     32.83323542    37.06049957    46.98468254],351
15,[30.01245468],[[13.86989462]],"[array([[30.02863377, 98.44154402]]), 64.5318009072491]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12326.55011279    32.62153019    37.15291512    41.74479896],351
16,[29.87040013],[[14.15348165]],"[array([[29.87202403, 80.24429551]]), 64.54874452992208]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12296.23073742    32.42538717    37.21719439    37.48189224],351
17,[29.86237095],[[14.16951287]],"[array([[ 0.9305255 , 95.03032087]]), 64.66073635207586]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12335.61333789    32.34700002    37.30759887    34.05846585],351
18,[30.23639892],[[13.42301084]],"[array([[30.20358365, 24.68712454]]), 64.52695251608768]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10074.83241782    30.15131869    34.91093849    33.36069909],351
19,[30.57684113],[[12.74419253]],"[array([[30.59951166, 49.05674229]]), 64.37440571645212]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9573.94190506   30.0884442    35.51021558   42.68682807],351
20,[30.43189408],[[13.03311637]],"[array([[30.42001616, 60.12577937]]), 62.302824218088354]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9870.5334181    31.30309613   35.19797484   42.4784574 ],351
21,[30.67206067],[[12.55447469]],"[array([[30.6722247 , 78.40883825]]), 62.28121428554122]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9787.55030204   31.39275694   34.8782493    39.82041593],351
22,[30.61683697],[[12.66449522]],"[array([[30.63237536, 13.2186273 ]]), 62.36776580737322]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[9720.65329357   31.21799104   34.83655424   37.00790402],351
23,[31.12171553],[[11.65968903]],"[array([[31.10572727, 94.94160965]]), 65.09845039978016]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7481.51972966   29.65668054   28.09612295   71.54736375],351
24,[30.76344894],[[12.37245971]],"[array([[30.78268121, 81.33505637]]), 65.16754714973936]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7308.28709948   29.17492614   27.41526371   64.61142759],351
25,[30.92002463],[[12.06078873]],"[array([[30.89682385, 31.91596173]]), 65.75624117700306]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7096.77870142   28.62972336   26.43264407   57.49856498],351
26,[30.63751747],[[12.62329125]],"[array([[30.62703923,  2.47680798]]), 65.9268652304538]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[6206.20767145   26.27814788   21.27760054   45.6592037 ],351
27,[30.29945954],[[13.29721869]],"[array([[30.29829711, 88.84599095]]), 66.30793954141308]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7496.48839508   28.6900276    28.75561708   73.63470195],351
28,[30.38805887],[[13.1205211]],"[array([[30.39624021, 55.79221392]]), 66.60326715216455]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7409.96109977   28.46823225   28.52017176   69.40682715],351
29,[30.28906167],[[13.31795865]],"[array([[30.27429429, 56.49557023]]), 66.30502774812646]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[7268.15294101   28.2996437    27.91274889   65.31869217],351
30,[27.89978757],[[18.09205349]],"[array([[22.45504637, 41.59107685]]), 66.17688843577602]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.89789370e+03 1.75907958e+01 9.67946312e+00 1.00000000e-03],351
31,[31.3404781],[[11.22520697]],"[array([[2.00995807e-06, 4.24031242e+01]]), 63.93302709379548]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.62717740e+03 1.74397900e+01 9.43714405e+00 1.00000000e-03],351
32,[31.35630253],[[11.19380422]],"[array([[63.39347653, 42.2556495 ]]), 63.39407553010252]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.62714270e+03 1.72243388e+01 9.48197458e+00 1.11816864e-08],351
33,[31.48578801],[[10.93699356]],"[array([[36.55154914, 43.63417552]]), 63.542920414057946]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[5.26194263e+03 1.65850800e+01 9.37371025e+00 1.00000000e-03],351
