,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[41.63998932],[[1.84896734]],"[array([[45.33794219, 39.58734935]]), 80.34529238758797]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.31773898e+04 2.67066747e+01 4.29409934e+01 9.98755354e-03],1495
1,[35.72730031],[[3.08183195]],"[array([[35.30687482, 17.30145339]]), 68.32552528071137]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14281.50344955    34.00358266    44.1102923     90.55249134],1495
2,[35.38143221],[[3.6352366]],"[array([[35.56353146,  2.04564157]]), 65.09922579163374]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14395.99998125    42.47947731    37.97596857   103.24984656],1495
3,[34.98021833],[[4.3095018]],"[array([[34.97108087, 17.27810594]]), 65.72649630228649]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15430.26036072    42.59415632    40.41886874    91.3018096 ],1495
4,[35.08403978],[[4.13202006]],"[array([[35.08556356, 65.72859345]]), 66.9371634764139]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15921.93068832    41.58724351    41.47741438    78.22462725],1495
5,[35.30326687],[[3.76405427]],"[array([[35.19568256, 97.16344265]]), 66.74384405679365]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[15617.88149021    41.49011696    41.40640156    65.7269206 ],1495
6,[35.32311521],[[3.73122086]],"[array([[35.3070006 , 94.15460822]]), 66.91102080063192]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14232.57209617    42.21100648    39.86483987    62.61919416],1495
7,[35.47541053],[[3.48211947]],"[array([[35.47142782, 17.4712928 ]]), 66.56387964875026]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14061.32051643    41.80179042    39.81691515    52.03715732],1495
8,[35.76212],[[3.02772394]],"[array([[35.75419005, 37.91915055]]), 67.23492020397322]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14340.09687104    41.11061377    40.2831149     46.14476466],1495
9,[35.47985463],[[3.47492768]],"[array([[35.45874527,  0.95295634]]), 68.69348960854775]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14117.43107036    41.24558434    39.72982484    44.37810888],1495
10,[35.09438913],[[4.11443756]],"[array([[35.09984337, 14.94143856]]), 68.22754918291047]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13145.15595509    42.08691323    38.87724556    67.73618088],1495
11,[34.93974761],[[4.37921414]],"[array([[34.95425035, 96.43045941]]), 67.90483032181781]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12912.44296261    43.50355185    37.57398297    89.91880791],1495
