,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[44.7853696],[[8.69704302]],"[array([[46.98967796, 34.92487716]]), 84.45985416060094]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[1.34727832e+04 3.39494497e+01 3.71275421e+01 1.17897605e-04],868
1,[36.21542913],[[2.35345008]],"[array([[ 0.52074526, 53.12315511]]), 49.02927506007503]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17323.49960826    47.60345615    51.3919332    689.43256657],868
2,[36.83734733],[[1.53372909]],"[array([[36.83609009, 16.27957665]]), 49.202405471801285]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17077.34830274    48.24378741    52.06767667   573.58860293],868
3,[51.95298309],[[29.7506304]],"[array([[56.12206347, 38.64418884]]), 124.1015857290456]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.22707911e+03 4.26125284e+00 2.89256784e+01 1.00000000e-03],868
4,[50.53520507],[[25.49878758]],"[array([[61.65703115, 39.71915292]]), 102.17655117523282]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[8.22703667e+03 3.41359454e+00 2.64417412e+01 9.99801266e-03],868
5,[36.05896946],[[2.57955993]],"[array([[36.08552014, 97.18694979]]), 47.40450719019168]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[24969.48345259    56.13529486    61.89074493   412.22565267],868
6,[36.67298809],[[1.73716638]],"[array([[36.68922987, 43.96664285]]), 47.89484138007463]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20232.60557907    52.74300681    55.37683955   379.4067139 ],868
7,[36.04008698],[[2.60733725]],"[array([[36.03533319, 56.40416797]]), 51.718157560593696]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20232.58356493    52.20954888    54.42842057   348.49821878],868
8,[36.53148944],[[1.92017584]],"[array([[36.51379476, 83.47552184]]), 49.62995007708946]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20232.6625903     53.14674038    55.23749562   332.56636164],868
9,[36.6037111],[[1.82588072]],"[array([[36.62972375, 36.63225938]]), 49.332331405527256]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20232.5782757     52.47738229    52.92252121   306.29319255],868
10,[35.86446185],[[2.87051068]],"[array([[35.85713378, 97.34198478]]), 55.89012120533717]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[20232.1908885     51.11545309    49.60841598   341.01611082],868
11,[35.70102286],[[3.12286903]],"[array([[35.69239594, 99.56654989]]), 56.929011605972676]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14978.68733845    47.62323995    44.80467844   310.10169837],868
12,[35.64516249],[[3.2106777]],"[array([[35.61205328, 29.17588129]]), 57.157463431149196]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[14826.01394667    47.56723431    44.45746841   285.38871403],868
13,[34.86817644],[[4.50319731]],"[array([[34.86007657,  4.6191203 ]]), 61.798123913361366]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13143.88840715    45.19767833    40.29527819   286.93841368],868
14,[34.96673185],[[4.33270027]],"[array([[34.96736949,  7.79435103]]), 61.383187182818936]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13302.67330471    45.45373491    41.34793428   272.71514742],868
15,[35.0003304],[[4.27496641]],"[array([[34.99879858, 83.42633836]]), 61.95836188425514]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13144.28747123    45.46381795    40.91710499   254.17144781],868
16,[34.89830971],[[4.45088978]],"[array([[34.87577193, 77.06850386]]), 61.83696283799948]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12964.0712754     45.2629018     40.66995353   238.19613117],868
17,[34.91153195],[[4.42798672]],"[array([[34.93848097, 90.10001875]]), 62.257579313838775]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12654.49534925    45.01270905    40.01733047   223.38982412],868
18,[34.81915859],[[4.58861295]],"[array([[34.81184585, 64.64519608]]), 62.13322040352511]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12609.68639158    44.97934627    39.98107487   210.67745998],868
19,[34.78043405],[[4.6563726]],"[array([[34.76173777, 29.90804621]]), 62.21244127691407]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[12231.52220687    44.97599473    38.91154359   199.748512  ],868
20,[34.36542763],[[5.39679322]],"[array([[34.386415  , 10.72739077]]), 64.37460708912023]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[11654.19096203    44.20358476    37.42282995   191.80355261],868
21,[33.94252925],[[6.17418203]],"[array([[33.9209568 , 74.21800766]]), 64.92402341832396]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10674.10153989    44.31846448    34.65737407   223.92118645],868
22,[34.02137459],[[6.02773418]],"[array([[34.02810935, 82.85321213]]), 65.18135959216758]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10652.08239896    44.31959513    34.69338228   213.58857244],868
23,[33.82387041],[[6.39575074]],"[array([[33.82335756, 40.08885013]]), 64.86384486689805]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[10582.94769969    44.33060281    34.58554382   204.05042186],868
