,X_r,OC,KG,DL,HP_names,HP_vars,file_number
0,[32.69616621],[[8.55533047]],"[array([[10.72761261, 38.10554487]]), 50.174480074137726]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22641.57129104    59.54055042    59.49695938   109.09512254],1334
1,[35.73662083],[[3.06731775]],"[array([[1.44552525, 6.74036051]]), 46.48983922334703]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22634.5134718     58.22699734    62.74588975   104.85256442],1334
2,[35.48623585],[[3.46460865]],"[array([[35.47146409, 84.92393027]]), 46.35392697232156]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22633.07422124    59.8645093     64.44415278    94.80833694],1334
3,[35.62107454],[[3.24877863]],"[array([[35.63168243, 30.11220248]]), 46.233636406832694]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22615.84340166    59.65010395    64.62509835    92.17593072],1334
4,[35.65366153],[[3.19726807]],"[array([[99.99999998, 89.47483503]]), 47.44956346924287]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22615.31881723    58.77340729    65.92374124    76.85182273],1334
5,[35.62241517],[[3.24665439]],"[array([[35.64793586, 34.58902565]]), 47.413293415759526]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[22615.17277906    61.17839788    65.97140385    72.79394443],1334
6,[35.19167985],[[3.95015603]],"[array([[35.19088939, 27.04729503]]), 54.076635306699266]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[19098.54304043    56.30135546    62.27301773   126.26487312],1334
7,[35.41015042],[[3.58823892]],"[array([[35.41810017, 14.33255704]]), 56.14060415929364]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18753.36890326    54.25081279    62.98965133   124.88502726],1334
8,[33.05849523],[[7.85275251]],"[array([[33.04051262, 24.74697337]]), 56.353954874200205]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18609.78831073    57.88560743    54.6167855    240.30212291],1334
9,[33.12832902],[[7.71814114]],"[array([[33.13999121, 42.11278817]]), 58.233062044373526]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[18391.95424089    56.67800085    54.56097096   222.7906611 ],1334
10,[33.05510033],[[7.85930366]],"[array([[33.04129205, 32.701406  ]]), 60.439944161311615]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[17882.60900074    55.1941249     53.6777992    200.24749489],1334
11,[32.78037025],[[8.39148185]],"[array([[32.78050921, 25.76884025]]), 64.61845884680088]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16490.34009002    52.54306241    50.06289071   220.37310137],1334
12,[32.85819713],[[8.24033545]],"[array([[32.84711414, 66.89085406]]), 65.37447126991722]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[16198.72948954    51.49701137    49.49954636   199.38687761],1334
13,[33.23432707],[[7.51437891]],"[array([[33.22628949, 89.05443497]]), 64.60919713468843]","[nan, nan]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']",[13989.0622338     49.91291133    43.72985932   188.35663227],1334
